,Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,21.914,0.0,1.793e-05,7.545063314345034e-05,-0.00011492282080711493,0.00020830345395056525,0.0,inf,0.0001947996756089025,-3.178975009231244e-05
0,21.924,0.02167,1.8497e-05,7.550687338866383e-05,-0.000114801927689521,0.00020880580107818483,0.00999999999999801,0.020880580107822636,0.0001944818584073057,-3.17736910305257e-05
0,21.92,0.04333,1.8118e-05,7.548437713548496e-05,-0.0001148502851098165,0.00020845266224530146,0.006000000000000227,0.034742110374215596,0.00019460896601726304,-3.178011407676674e-05
0,21.927,0.065,1.8951e-05,7.552374571425432e-05,-0.00011476565947270232,0.00020924040518695665,0.012999999999998124,0.016095415783614373,0.00019438654455949025,-3.176887425197596e-05
0,21.925,0.08667,1.8215e-05,7.551249748426886e-05,-0.00011478983829835317,0.00020851733578262203,0.010999999999999233,0.01895612143478514,0.00019445008551909952,-3.177208538947404e-05
0,21.924,0.10833,1.8497e-05,7.550687338866383e-05,-0.000114801927689521,0.00020880580107818483,0.00999999999999801,0.020880580107822636,0.0001944818584073057,-3.17736910305257e-05
0,21.926,0.13,1.8428e-05,7.551812159279931e-05,-0.00011477774889274723,0.00020872387048554653,0.011999999999996902,0.017393655873800033,0.00019441831423651067,-3.177047979662438e-05
0,21.936,0.15167,1.8933e-05,7.557436338893192e-05,-0.00011465685404261645,0.00020916421743154837,0.021999999999998465,0.009507464428707407,0.00019410068970894846,-3.175442651907538e-05
0,21.933,0.17333,1.9138e-05,7.55574907143888e-05,-0.00011469312264924831,0.0002093886133636371,0.01899999999999835,0.011020453334929224,0.00019419596021161314,-3.17592419962706e-05
0,21.938,0.195,1.9607e-05,7.55856119032481e-05,-0.00011463267489934294,0.00020982528680259103,0.023999999999997357,0.008742720283442256,0.0001940371840660197,-3.175121644191605e-05
0,21.945,0.21667,1.9533e-05,7.562498211045616e-05,-0.00011454804744311185,0.00020970602955356802,0.030999999999998806,0.0067647106307605195,0.0001938149648704358,-3.173998268988203e-05
0,21.94,0.23833,1.9765e-05,7.559686046925904e-05,-0.00011460849569831875,0.00020997035616757777,0.0259999999999998,0.008075782929522284,0.0001939736848430523,-3.174800655752651e-05
0,21.937,0.26,1.9888e-05,7.557998763962816e-05,-0.00011464476447819831,0.00021011275211782647,0.022999999999999687,0.009135337048601274,0.00019406893608496476,-3.175282145639913e-05
0,21.94,0.28167,2.0198e-05,7.559686046925904e-05,-0.00011460849569831875,0.00021040335616757778,0.0259999999999998,0.00809243677567613,0.0001939736848430523,-3.174800655752651e-05
0,21.946,0.30333,2.0179e-05,7.563060647746735e-05,-0.00011453595774875945,0.0002103455642262268,0.03200000000000003,0.006573298882069581,0.00019378322569006437,-3.173837806091803e-05
