#EXPORTTYPE:           ,DATA ALL                                                                               
#FILE:                 ,oligTanz010s2r1.ngb-sle                                                                
#FORMAT:               ,NETZSCH5                                                                               
#FTYPE:                ,ANSI                                                                                   
#IDENTITY:             ,sunstone peristerite                                                                   
#DECIMAL:              ,POINT                                                                                  
#SEPARATOR:            ,COMMA                                                                                  
#MTYPE:                ,DIL                                                                                    
#INSTRUMENT:           ,NETZSCH DIL 402C                                                                       
#PROJECT:              ,feldspar                                                                               
#DATE/TIME:            ,8/28/2019 10:01:21 AM (UTC-5)                                                          
#CORR. FILE:           ,                                                                                       
#TEMPCAL:              ,TCALZERO.TMX                                                                           
#LABORATORY:           ,Mineral Physics                                                                        
#OPERATOR:             ,PAG                                                                                    
#REMARK:               ,bare, norm start, for oligoclase sunstone peristerite perp to lamella, 010 blocky shape
#SAMPLE:               ,oligTanz010sam2                                                                        
#SAMPLE LENGTH /mm:    ,9.477                                                                                  
#MATERIAL:             ,sapphire stnd                                                                          
#MEASMODE:             ,Standard Expansion                                                                     
#PURGE GAS 1:          ,ARGON                                                                                  
#FLOW RATE 1 /(ml/min):,75                                                                                     
#M.RANGE /µm:          ,500                                                                                    
#CORR. CODE:           ,010                                                                                    
#RANGE:                ,20.0°C/3.0(K/min)/1050.0°C                                                             
#SEGMENT:              ,S1/1                                                                                   
#SEG. 1:               ,20.0°C/3.0(K/min)/1050.0°C                                                             

##Temp./°C,Time/min,dL/Lo,Alpha/(1/K)
 484.38900,118.65362, 5.9869e-003, 1.4208e-005
 484.88900,118.81162, 5.9936e-003, 1.4118e-005
 485.38900,118.96977, 6.0010e-003, 1.4133e-005
 485.88900,119.12815, 6.0077e-003, 1.4567e-005
 486.38900,119.28651, 6.0150e-003, 1.4082e-005
 486.88900,119.44515, 6.0222e-003, 1.3881e-005
 487.38900,119.60395, 6.0290e-003, 1.4109e-005
 487.88900,119.76266, 6.0360e-003, 1.4443e-005
 488.38900,119.92190, 6.0432e-003, 1.4071e-005
 488.88900,120.08097, 6.0506e-003, 1.3748e-005
 489.38900,120.24019, 6.0574e-003, 1.5145e-005
 489.88900,120.39958, 6.0646e-003, 1.4367e-005
 490.38900,120.55916, 6.0717e-003, 1.3583e-005
 490.88900,120.71900, 6.0791e-003, 1.4664e-005
 491.38900,120.87871, 6.0858e-003, 1.4142e-005
 491.88900,121.03844, 6.0931e-003, 1.3631e-005
 492.38900,121.19859, 6.1004e-003, 1.4514e-005
 492.88900,121.35856, 6.1069e-003, 1.4422e-005
 493.38900,121.51849, 6.1142e-003, 1.3648e-005
 493.88900,121.67795, 6.1214e-003, 1.4673e-005
 494.38900,121.83752, 6.1279e-003, 1.3215e-005
 494.88900,121.99685, 6.1356e-003, 1.4411e-005
 495.38900,122.15625, 6.1423e-003, 1.4967e-005
 495.88900,122.31570, 6.1496e-003, 1.3217e-005
 496.38900,122.47610, 6.1570e-003, 1.4633e-005
 496.88900,122.63642, 6.1635e-003, 1.3472e-005
 497.38900,122.79677, 6.1705e-003, 1.4004e-005
 497.88900,122.95766, 6.1774e-003, 1.4782e-005
 498.38900,123.11826, 6.1848e-003, 1.3418e-005
 498.88900,123.27874, 6.1916e-003, 1.4075e-005
 499.38900,123.43926, 6.1986e-003, 1.4378e-005
 499.88900,123.59970, 6.2058e-003, 1.4052e-005
 500.38900,123.75990, 6.2132e-003, 1.4853e-005
 500.88900,123.92008, 6.2201e-003, 1.4073e-005
 501.38900,124.08054, 6.2274e-003, 1.4476e-005
 501.88900,124.24111, 6.2342e-003, 1.4810e-005
 502.38900,124.40211, 6.2419e-003, 1.4134e-005
 502.88900,124.56392, 6.2488e-003, 1.5020e-005
 503.38900,124.72553, 6.2560e-003, 1.4824e-005
 503.88900,124.88748, 6.2633e-003, 1.4716e-005
 504.38900,125.04991, 6.2709e-003, 1.6071e-005
 504.88900,125.21292, 6.2786e-003, 1.4489e-005
 505.38900,125.37651, 6.2862e-003, 1.5815e-005
 505.88900,125.54045, 6.2936e-003, 1.4713e-005
 506.38900,125.70433, 6.3015e-003, 1.5300e-005
 506.88900,125.86809, 6.3091e-003, 1.5925e-005
 507.38900,126.03183, 6.3166e-003, 1.4843e-005
 507.88900,126.19624, 6.3240e-003, 1.5413e-005
 508.38900,126.36083, 6.3316e-003, 1.5087e-005
 508.88900,126.52617, 6.3393e-003, 1.5185e-005
 509.38900,126.69148, 6.3470e-003, 1.4918e-005
 509.88900,126.85689, 6.3543e-003, 1.4898e-005
 510.38900,127.02238, 6.3615e-003, 1.3639e-005
 510.88900,127.18735, 6.3685e-003, 1.4033e-005
 511.38900,127.35172, 6.3755e-003, 1.4533e-005
 511.88900,127.51501, 6.3824e-003, 1.3300e-005
 512.38900,127.67743, 6.3894e-003, 1.5080e-005
 512.88900,127.83894, 6.3963e-003, 1.2873e-005
 513.38900,127.99955, 6.4034e-003, 1.3970e-005
 513.88900,128.15965, 6.4097e-003, 1.3109e-005
 514.38900,128.31954, 6.4162e-003, 1.3201e-005
 514.88900,128.47869, 6.4229e-003, 1.3855e-005
 515.38900,128.63717, 6.4295e-003, 1.3399e-005
 515.88900,128.79585, 6.4359e-003, 1.2598e-005
 516.38900,128.95345, 6.4426e-003, 1.3341e-005
 516.88900,129.11020, 6.4491e-003, 1.3059e-005
 517.38900,129.26678, 6.4556e-003, 1.3536e-005
 517.88900,129.42235, 6.4627e-003, 1.3828e-005
 518.38900,129.57802, 6.4688e-003, 1.2536e-005
 518.88900,129.73339, 6.4762e-003, 1.4070e-005
 519.38900,129.88864, 6.4825e-003, 1.3254e-005
 519.88900,130.04377, 6.4894e-003, 1.3463e-005
 520.38900,130.19921, 6.4964e-003, 1.3984e-005
 520.88900,130.35453, 6.5037e-003, 1.4237e-005
 521.38900,130.51035, 6.5101e-003, 1.4180e-005
 521.88900,130.66655, 6.5174e-003, 1.3242e-005
 522.38900,130.82355, 6.5240e-003, 1.4030e-005
 522.88900,130.98078, 6.5310e-003, 1.3639e-005
 523.38900,131.13862, 6.5383e-003, 1.3870e-005
 523.88900,131.29690, 6.5450e-003, 1.3609e-005
 524.38900,131.45562, 6.5524e-003, 1.4043e-005
 524.88900,131.61460, 6.5594e-003, 1.5201e-005
 525.38900,131.77376, 6.5665e-003, 1.4079e-005
 525.88900,131.93313, 6.5738e-003, 1.3956e-005
 526.38900,132.09271, 6.5806e-003, 1.4885e-005
 526.88900,132.25266, 6.5881e-003, 1.4095e-005
 527.38900,132.41274, 6.5953e-003, 1.3999e-005
 527.88900,132.57336, 6.6018e-003, 1.5003e-005
 528.38900,132.73415, 6.6092e-003, 1.4113e-005
 528.88900,132.89508, 6.6167e-003, 1.4639e-005
 529.38900,133.05639, 6.6238e-003, 1.3520e-005
 529.88900,133.21777, 6.6307e-003, 1.3860e-005
 530.38900,133.37919, 6.6382e-003, 1.4818e-005
 530.88900,133.54089, 6.6450e-003, 1.3403e-005
 531.38900,133.70246, 6.6523e-003, 1.3708e-005
 531.88900,133.86437, 6.6595e-003, 1.4779e-005
 532.38900,134.02655, 6.6661e-003, 1.4758e-005
 532.88900,134.18911, 6.6736e-003, 1.3372e-005
 533.38900,134.35203, 6.6810e-003, 1.4075e-005
 533.88900,134.51491, 6.6877e-003, 1.5402e-005
 534.38900,134.67821, 6.6954e-003, 1.4653e-005
 534.88900,134.84136, 6.7025e-003, 1.4483e-005
 535.38900,135.00454, 6.7099e-003, 1.4391e-005
 535.88900,135.16789, 6.7173e-003, 1.4111e-005
 536.38900,135.33198, 6.7237e-003, 1.3428e-005
 536.88900,135.49616, 6.7310e-003, 1.4189e-005
 537.38900,135.66176, 6.7380e-003, 1.3735e-005
 537.88900,135.82794, 6.7453e-003, 1.3177e-005
 538.38900,135.99376, 6.7520e-003, 1.5236e-005
 538.88900,136.15976, 6.7596e-003, 1.4559e-005
 539.38900,136.32558, 6.7672e-003, 1.4658e-005
 539.88900,136.49097, 6.7740e-003, 1.4015e-005
 540.38900,136.65690, 6.7810e-003, 1.3867e-005
 540.88900,136.82280, 6.7883e-003, 1.5452e-005
 541.38900,136.98847, 6.7957e-003, 1.3335e-005
 541.88900,137.15412, 6.8032e-003, 1.4600e-005
 542.38900,137.31981, 6.8098e-003, 1.3852e-005
 542.88900,137.48560, 6.8168e-003, 1.3875e-005
 543.38900,137.65167, 6.8240e-003, 1.5381e-005
 543.88900,137.81785, 6.8316e-003, 1.4348e-005
 544.38900,137.98403, 6.8389e-003, 1.5348e-005
 544.88900,138.15041, 6.8460e-003, 1.3459e-005
 545.38900,138.31680, 6.8530e-003, 1.4213e-005
 545.88900,138.48368, 6.8604e-003, 1.4582e-005
 546.38900,138.65088, 6.8676e-003, 1.3797e-005
 546.88900,138.81799, 6.8742e-003, 1.4900e-005
 547.38900,138.98534, 6.8818e-003, 1.4371e-005
 547.88900,139.15293, 6.8893e-003, 1.4453e-005
 548.38900,139.31994, 6.8965e-003, 1.4783e-005
 548.88900,139.48777, 6.9034e-003, 1.4850e-005
 549.38900,139.65583, 6.9112e-003, 1.4339e-005
 549.88900,139.82363, 6.9178e-003, 1.4829e-005
 550.38900,139.99189, 6.9253e-003, 1.3775e-005
 550.88900,140.16018, 6.9324e-003, 1.4876e-005
 551.38900,140.32869, 6.9395e-003, 1.4236e-005
 551.88900,140.49738, 6.9468e-003, 1.5013e-005
 552.38900,140.66629, 6.9539e-003, 1.4371e-005
 552.88900,140.83429, 6.9607e-003, 1.4439e-005
 553.38900,141.00212, 6.9683e-003, 1.3501e-005
 553.88900,141.16941, 6.9756e-003, 1.5211e-005
 554.38900,141.33752, 6.9825e-003, 1.3586e-005
 554.88900,141.50533, 6.9896e-003, 1.5008e-005
 555.38900,141.67328, 6.9969e-003, 1.4169e-005
 555.88900,141.84098, 7.0046e-003, 1.4205e-005
 556.38900,142.00874, 7.0115e-003, 1.4598e-005
 556.88900,142.17669, 7.0187e-003, 1.5339e-005
 557.38900,142.34497, 7.0262e-003, 1.5363e-005
 557.88900,142.51434, 7.0339e-003, 1.4632e-005
 558.38900,142.68321, 7.0414e-003, 1.6211e-005
 558.88900,142.85237, 7.0488e-003, 1.5291e-005
 559.38900,143.02214, 7.0564e-003, 1.5407e-005
 559.88900,143.19209, 7.0642e-003, 1.4674e-005
 560.38900,143.36283, 7.0715e-003, 1.6368e-005
 560.88900,143.53464, 7.0797e-003, 1.4987e-005
 561.38900,143.70696, 7.0872e-003, 1.5317e-005
 561.88900,143.87972, 7.0947e-003, 1.6082e-005
 562.38900,144.05313, 7.1029e-003, 1.5193e-005
 562.88900,144.22675, 7.1108e-003, 1.6656e-005
 563.38900,144.40145, 7.1186e-003, 1.5467e-005
 563.88900,144.57643, 7.1262e-003, 1.5054e-005
 564.38900,144.75136, 7.1342e-003, 1.5607e-005
 564.88900,144.92622, 7.1416e-003, 1.5063e-005
 565.38900,145.10038, 7.1488e-003, 1.4612e-005
 565.88900,145.27406, 7.1565e-003, 1.5720e-005
 566.38900,145.44705, 7.1631e-003, 1.4480e-005
 566.88900,145.61956, 7.1711e-003, 1.4204e-005
 567.38900,145.79084, 7.1782e-003, 1.3558e-005
 567.88900,145.96164, 7.1848e-003, 1.3471e-005
 568.38900,146.13167, 7.1912e-003, 1.2997e-005
 568.88900,146.30066, 7.1983e-003, 1.3742e-005
 569.38900,146.46872, 7.2048e-003, 1.3423e-005
 569.88900,146.63588, 7.2116e-003, 1.4372e-005
 570.38900,146.80245, 7.2187e-003, 1.3009e-005
 570.88900,146.96811, 7.2251e-003, 1.2964e-005
 571.38900,147.13343, 7.2321e-003, 1.4303e-005
 571.88900,147.29849, 7.2388e-003, 1.3171e-005
 572.38900,147.46249, 7.2455e-003, 1.3685e-005
 572.88900,147.62607, 7.2521e-003, 1.3450e-005
 573.38900,147.78903, 7.2590e-003, 1.4350e-005
 573.88900,147.95126, 7.2662e-003, 1.3458e-005
 574.38900,148.11335, 7.2727e-003, 1.3781e-005
 574.88900,148.27584, 7.2796e-003, 1.4423e-005
 575.38900,148.43873, 7.2873e-003, 1.4313e-005
 575.88900,148.60226, 7.2938e-003, 1.3727e-005
 576.38900,148.76652, 7.3014e-003, 1.4740e-005
 576.88900,148.93123, 7.3082e-003, 1.4180e-005
 577.38900,149.09598, 7.3157e-003, 1.4569e-005
 577.88900,149.26124, 7.3227e-003, 1.4343e-005
 578.38900,149.42663, 7.3302e-003, 1.4197e-005
 578.88900,149.59258, 7.3368e-003, 1.3866e-005
 579.38900,149.75888, 7.3446e-003, 1.6220e-005
 579.88900,149.92555, 7.3517e-003, 1.3161e-005
 580.38900,150.09221, 7.3588e-003, 1.5301e-005
 580.88900,150.25911, 7.3662e-003, 1.3491e-005
 581.38900,150.42662, 7.3735e-003, 1.5043e-005
 581.88900,150.59421, 7.3805e-003, 1.4157e-005
 582.38900,150.76235, 7.3879e-003, 1.4341e-005
 582.88900,150.93095, 7.3949e-003, 1.4782e-005
 583.38900,151.09959, 7.4024e-003, 1.5076e-005
 583.88900,151.26839, 7.4095e-003, 1.4045e-005
 584.38900,151.43783, 7.4166e-003, 1.4325e-005
 584.88900,151.60739, 7.4241e-003, 1.4759e-005
 585.38900,151.77679, 7.4311e-003, 1.3960e-005
 585.88900,151.94654, 7.4382e-003, 1.4028e-005
 586.38900,152.11650, 7.4453e-003, 1.4701e-005
 586.88900,152.28650, 7.4528e-003, 1.5094e-005
 587.38900,152.45694, 7.4602e-003, 1.4005e-005
 587.88900,152.62748, 7.4672e-003, 1.5076e-005
 588.38900,152.79797, 7.4748e-003, 1.4677e-005
 588.88900,152.96817, 7.4821e-003, 1.4889e-005
 589.38900,153.13840, 7.4896e-003, 1.4069e-005
 589.88900,153.30883, 7.4964e-003, 1.4519e-005
 590.38900,153.47931, 7.5039e-003, 1.4700e-005
 590.88900,153.64992, 7.5114e-003, 1.4092e-005
 591.38900,153.82112, 7.5188e-003, 1.4472e-005
 591.88900,153.99211, 7.5258e-003, 1.4658e-005
 592.38900,154.16356, 7.5331e-003, 1.5242e-005
 592.88900,154.33544, 7.5409e-003, 1.3608e-005
 593.38900,154.50739, 7.5483e-003, 1.5584e-005
 593.88900,154.67978, 7.5555e-003, 1.4146e-005
 594.38900,154.85211, 7.5628e-003, 1.4872e-005
 594.88900,155.02492, 7.5703e-003, 1.4207e-005
 595.38900,155.19769, 7.5774e-003, 1.3950e-005
 595.88900,155.37115, 7.5846e-003, 1.4964e-005
 596.38900,155.54525, 7.5923e-003, 1.5869e-005
 596.88900,155.71918, 7.5991e-003, 1.4206e-005
 597.38900,155.89329, 7.6069e-003, 1.4638e-005
 597.88900,156.06693, 7.6143e-003, 1.4234e-005
 598.38900,156.24003, 7.6220e-003, 1.5279e-005
 598.88900,156.41332, 7.6292e-003, 1.4092e-005
 599.38900,156.58711, 7.6368e-003, 1.4828e-005
 599.88900,156.76172, 7.6439e-003, 1.4940e-005
 600.38900,156.93730, 7.6516e-003, 1.5497e-005
 600.88900,157.11279, 7.6590e-003, 1.4693e-005
 601.38900,157.28800, 7.6661e-003, 1.4981e-005
 601.88900,157.46284, 7.6739e-003, 1.4276e-005
 602.38900,157.63734, 7.6808e-003, 1.4754e-005
 602.88900,157.81182, 7.6883e-003, 1.4879e-005
 603.38900,157.98641, 7.6957e-003, 1.4561e-005
 603.88900,158.16140, 7.7032e-003, 1.4794e-005
 604.38900,158.33606, 7.7104e-003, 1.5985e-005
 604.88900,158.51086, 7.7178e-003, 1.3567e-005
 605.38900,158.68582, 7.7253e-003, 1.5567e-005
 605.88900,158.86045, 7.7323e-003, 1.4733e-005
 606.38900,159.03534, 7.7401e-003, 1.5036e-005
 606.88900,159.21073, 7.7474e-003, 1.3979e-005
 607.38900,159.38616, 7.7546e-003, 1.4469e-005
 607.88900,159.56204, 7.7623e-003, 1.4793e-005
 608.38900,159.73798, 7.7693e-003, 1.5429e-005
 608.88900,159.91358, 7.7771e-003, 1.5540e-005
 609.38900,160.08954, 7.7849e-003, 1.4170e-005
 609.88900,160.26485, 7.7919e-003, 1.5520e-005
 610.38900,160.44043, 7.7994e-003, 1.4502e-005
 610.88900,160.61643, 7.8069e-003, 1.4307e-005
 611.38900,160.79210, 7.8140e-003, 1.4181e-005
 611.88900,160.96846, 7.8215e-003, 1.5649e-005
 612.38900,161.14482, 7.8288e-003, 1.4700e-005
 612.88900,161.32084, 7.8365e-003, 1.4842e-005
 613.38900,161.49724, 7.8440e-003, 1.5470e-005
 613.88900,161.67357, 7.8513e-003, 1.5487e-005
 614.38900,161.84999, 7.8590e-003, 1.4407e-005
 614.88900,162.02663, 7.8667e-003, 1.5965e-005
 615.38900,162.20339, 7.8739e-003, 1.4066e-005
 615.88900,162.38035, 7.8811e-003, 1.5479e-005
 616.38900,162.55715, 7.8891e-003, 1.4193e-005
 616.88900,162.73357, 7.8964e-003, 1.5020e-005
 617.38900,162.90992, 7.9044e-003, 1.5705e-005
 617.88900,163.08639, 7.9117e-003, 1.5038e-005
 618.38900,163.26275, 7.9189e-003, 1.4063e-005
 618.88900,163.43912, 7.9265e-003, 1.5505e-005
 619.38900,163.61644, 7.9340e-003, 1.4949e-005
 619.88900,163.79395, 7.9413e-003, 1.5836e-005
 620.38900,163.97142, 7.9486e-003, 1.4624e-005
 620.88900,164.14932, 7.9565e-003, 1.4867e-005
 621.38900,164.32646, 7.9645e-003, 1.5163e-005
 621.88900,164.50324, 7.9718e-003, 1.5563e-005
 622.38900,164.68064, 7.9789e-003, 1.4738e-005
 622.88900,164.85875, 7.9864e-003, 1.4669e-005
 623.38900,165.03630, 7.9940e-003, 1.5446e-005
 623.88900,165.21341, 8.0013e-003, 1.4617e-005
 624.38900,165.39056, 8.0088e-003, 1.5169e-005
 624.88900,165.56696, 8.0166e-003, 1.5672e-005
 625.38900,165.74368, 8.0242e-003, 1.5632e-005
 625.88900,165.92113, 8.0316e-003, 1.4280e-005
 626.38900,166.09818, 8.0389e-003, 1.4138e-005
 626.88900,166.27522, 8.0464e-003, 1.5418e-005
 627.38900,166.45261, 8.0537e-003, 1.5436e-005
 627.88900,166.63027, 8.0617e-003, 1.5445e-005
 628.38900,166.80790, 8.0694e-003, 1.5407e-005
 628.88900,166.98551, 8.0766e-003, 1.4696e-005
 629.38900,167.16275, 8.0841e-003, 1.4662e-005
 629.88900,167.34020, 8.0919e-003, 1.4710e-005
 630.38900,167.51771, 8.0994e-003, 1.4734e-005
 630.88900,167.69531, 8.1069e-003, 1.5002e-005
 631.38900,167.87332, 8.1148e-003, 1.5264e-005
 631.88900,168.05192, 8.1225e-003, 1.5121e-005
 632.38900,168.23097, 8.1297e-003, 1.5644e-005
 632.88900,168.40958, 8.1371e-003, 1.5422e-005
 633.38900,168.58842, 8.1454e-003, 1.5676e-005
 633.88900,168.76641, 8.1529e-003, 1.4737e-005
 634.38900,168.94394, 8.1603e-003, 1.4747e-005
 634.88900,169.12220, 8.1679e-003, 1.4818e-005
 635.38900,169.30040, 8.1752e-003, 1.4501e-005
 635.88900,169.47781, 8.1826e-003, 1.4480e-005
 636.38900,169.65551, 8.1902e-003, 1.5959e-005
 636.88900,169.83344, 8.1983e-003, 1.5294e-005
 637.38900,170.01150, 8.2056e-003, 1.4532e-005
 637.88900,170.19051, 8.2132e-003, 1.5291e-005
 638.38900,170.36962, 8.2209e-003, 1.5597e-005
 638.88900,170.54887, 8.2288e-003, 1.5755e-005
 639.38900,170.72882, 8.2362e-003, 1.5395e-005
 639.88900,170.90894, 8.2443e-003, 1.5337e-005
 640.38900,171.08916, 8.2518e-003, 1.5017e-005
 640.88900,171.26975, 8.2591e-003, 1.5310e-005
 641.38900,171.44944, 8.2669e-003, 1.5464e-005
 641.88900,171.62860, 8.2745e-003, 1.5495e-005
 642.38900,171.80770, 8.2821e-003, 1.5271e-005
 642.88900,171.98636, 8.2900e-003, 1.5136e-005
 643.38900,172.16546, 8.2976e-003, 1.4543e-005
 643.88900,172.34490, 8.3048e-003, 1.5361e-005
 644.38900,172.52475, 8.3129e-003, 1.5647e-005
 644.88900,172.70459, 8.3205e-003, 1.6028e-005
 645.38900,172.88449, 8.3280e-003, 1.4764e-005
 645.88900,173.06482, 8.3357e-003, 1.6304e-005
 646.38900,173.24500, 8.3435e-003, 1.6121e-005
 646.88900,173.42523, 8.3515e-003, 1.5570e-005
 647.38900,173.60528, 8.3589e-003, 1.4897e-005
 647.88900,173.78467, 8.3664e-003, 1.5874e-005
 648.38900,173.96334, 8.3743e-003, 1.4874e-005
 648.88900,174.14208, 8.3815e-003, 1.5015e-005
 649.38900,174.32110, 8.3893e-003, 1.4680e-005
 649.88900,174.50059, 8.3972e-003, 1.5305e-005
 650.38900,174.68108, 8.4048e-003, 1.5176e-005
 650.88900,174.86172, 8.4123e-003, 1.6079e-005
 651.38900,175.04198, 8.4202e-003, 1.6261e-005
 651.88900,175.22339, 8.4280e-003, 1.5187e-005
 652.38900,175.40500, 8.4362e-003, 1.6258e-005
 652.88900,175.58696, 8.4444e-003, 1.6273e-005
 653.38900,175.76949, 8.4520e-003, 1.6189e-005
 653.88900,175.95207, 8.4605e-003, 1.6573e-005
 654.38900,176.13575, 8.4688e-003, 1.6812e-005
 654.88900,176.32073, 8.4771e-003, 1.5888e-005
 655.38900,176.50641, 8.4848e-003, 1.6361e-005
 655.88900,176.69268, 8.4932e-003, 1.6255e-005
 656.38900,176.87903, 8.5010e-003, 1.6450e-005
 656.88900,177.06592, 8.5094e-003, 1.6128e-005
 657.38900,177.25296, 8.5182e-003, 1.6056e-005
 657.88900,177.44022, 8.5259e-003, 1.4762e-005
 658.38900,177.62729, 8.5332e-003, 1.5208e-005
 658.88900,177.81356, 8.5408e-003, 1.5295e-005
 659.38900,177.99879, 8.5489e-003, 1.4947e-005
 659.88900,178.18258, 8.5564e-003, 1.5091e-005
 660.38900,178.36546, 8.5636e-003, 1.4242e-005
 660.88900,178.54718, 8.5709e-003, 1.4025e-005
 661.38900,178.72826, 8.5784e-003, 1.4388e-005
 661.88900,178.90800, 8.5856e-003, 1.4275e-005
 662.38900,179.08674, 8.5929e-003, 1.4510e-005
 662.88900,179.26458, 8.6004e-003, 1.5019e-005
 663.38900,179.44108, 8.6075e-003, 1.4156e-005
 663.88900,179.61753, 8.6142e-003, 1.3883e-005
 664.38900,179.79290, 8.6217e-003, 1.4404e-005
 664.88900,179.96825, 8.6291e-003, 1.4869e-005
 665.38900,180.14410, 8.6361e-003, 1.4988e-005
 665.88900,180.31950, 8.6434e-003, 1.3588e-005
 666.38900,180.49576, 8.6505e-003, 1.4890e-005
 666.88900,180.67226, 8.6584e-003, 1.5613e-005
 667.38900,180.84887, 8.6655e-003, 1.4042e-005
 667.88900,181.02584, 8.6732e-003, 1.5441e-005
 668.38900,181.20296, 8.6808e-003, 1.5691e-005
 668.88900,181.38020, 8.6882e-003, 1.4574e-005
 669.38900,181.55739, 8.6957e-003, 1.4737e-005
 669.88900,181.73414, 8.7029e-003, 1.5442e-005
 670.38900,181.91107, 8.7106e-003, 1.5059e-005
 670.88900,182.08830, 8.7181e-003, 1.4346e-005
 671.38900,182.26596, 8.7258e-003, 1.5602e-005
 671.88900,182.44442, 8.7333e-003, 1.4777e-005
 672.38900,182.62345, 8.7405e-003, 1.4065e-005
 672.88900,182.80285, 8.7483e-003, 1.4992e-005
 673.38900,182.98247, 8.7553e-003, 1.6480e-005
 673.88900,183.16329, 8.7632e-003, 1.4203e-005
 674.38900,183.34388, 8.7707e-003, 1.5386e-005
 674.88900,183.52479, 8.7782e-003, 1.4203e-005
 675.38900,183.70608, 8.7856e-003, 1.5828e-005
 675.88900,183.88691, 8.7928e-003, 1.5340e-005
 676.38900,184.06778, 8.8006e-003, 1.4828e-005
 676.88900,184.24854, 8.8082e-003, 1.5476e-005
 677.38900,184.42909, 8.8158e-003, 1.5121e-005
 677.88900,184.60997, 8.8235e-003, 1.4098e-005
 678.38900,184.79116, 8.8314e-003, 1.5332e-005
 678.88900,184.97290, 8.8385e-003, 1.5755e-005
 679.38900,185.15533, 8.8463e-003, 1.5199e-005
 679.88900,185.33815, 8.8538e-003, 1.4582e-005
 680.38900,185.52138, 8.8615e-003, 1.5501e-005
 680.88900,185.70501, 8.8688e-003, 1.4558e-005
 681.38900,185.88837, 8.8761e-003, 1.5249e-005
 681.88900,186.07142, 8.8841e-003, 1.5643e-005
 682.38900,186.25488, 8.8913e-003, 1.4698e-005
 682.88900,186.43810, 8.8987e-003, 1.5119e-005
 683.38900,186.62164, 8.9064e-003, 1.5437e-005
 683.88900,186.80546, 8.9142e-003, 1.5287e-005
 684.38900,186.98962, 8.9213e-003, 1.5186e-005
 684.88900,187.17371, 8.9288e-003, 1.5208e-005
 685.38900,187.35873, 8.9368e-003, 1.4303e-005
 685.88900,187.54408, 8.9441e-003, 1.4703e-005
 686.38900,187.72904, 8.9512e-003, 1.5730e-005
 686.88900,187.91437, 8.9588e-003, 1.5154e-005
 687.38900,188.09897, 8.9663e-003, 1.4255e-005
 687.88900,188.28366, 8.9736e-003, 1.5974e-005
 688.38900,188.46887, 8.9809e-003, 1.4477e-005
 688.88900,188.65364, 8.9884e-003, 1.4820e-005
 689.38900,188.83896, 8.9961e-003, 1.5531e-005
 689.88900,189.02396, 9.0031e-003, 1.4326e-005
 690.38900,189.20921, 9.0111e-003, 1.4654e-005
 690.88900,189.39471, 9.0180e-003, 1.5078e-005
 691.38900,189.57980, 9.0256e-003, 1.5595e-005
 691.88900,189.76577, 9.0336e-003, 1.4403e-005
 692.38900,189.95276, 9.0415e-003, 1.5963e-005
 692.88900,190.14026, 9.0485e-003, 1.4967e-005
 693.38900,190.32793, 9.0563e-003, 1.5047e-005
 693.88900,190.51466, 9.0639e-003, 1.5096e-005
 694.38900,190.70139, 9.0718e-003, 1.5055e-005
 694.88900,190.88884, 9.0793e-003, 1.5246e-005
 695.38900,191.07715, 9.0865e-003, 1.3580e-005
 695.88900,191.26629, 9.0937e-003, 1.3311e-005
 696.38900,191.45551, 9.1010e-003, 1.5880e-005
 696.88900,191.64445, 9.1087e-003, 1.5335e-005
 697.38900,191.83305, 9.1168e-003, 1.5724e-005
 697.88900,192.02136, 9.1239e-003, 1.5220e-005
 698.38900,192.20968, 9.1314e-003, 1.4337e-005
 698.88900,192.39866, 9.1395e-003, 1.5968e-005
 699.38900,192.58833, 9.1469e-003, 1.5537e-005
 699.88900,192.77855, 9.1542e-003, 1.5021e-005
 700.38900,192.96930, 9.1616e-003, 1.4347e-005
 700.88900,193.16013, 9.1692e-003, 1.5961e-005
 701.38900,193.35164, 9.1768e-003, 1.5708e-005
 701.88900,193.54299, 9.1846e-003, 1.4038e-005
 702.38900,193.73491, 9.1922e-003, 1.5055e-005
 702.88900,193.92717, 9.1994e-003, 1.6339e-005
 703.38900,194.11947, 9.2074e-003, 1.5158e-005
 703.88900,194.31167, 9.2148e-003, 1.4148e-005
 704.38900,194.50390, 9.2222e-003, 1.4907e-005
 704.88900,194.69554, 9.2291e-003, 1.4672e-005
 705.38900,194.88694, 9.2366e-003, 1.4506e-005
 705.88900,195.07817, 9.2444e-003, 1.4354e-005
 706.38900,195.26917, 9.2518e-003, 1.5121e-005
 706.88900,195.45974, 9.2590e-003, 1.4665e-005
 707.38900,195.65039, 9.2664e-003, 1.4268e-005
 707.88900,195.84182, 9.2742e-003, 1.4405e-005
 708.38900,196.03312, 9.2814e-003, 1.5315e-005
 708.88900,196.22548, 9.2887e-003, 1.5195e-005
 709.38900,196.41782, 9.2962e-003, 1.4115e-005
 709.88900,196.60978, 9.3036e-003, 1.5698e-005
 710.38900,196.80202, 9.3110e-003, 1.4236e-005
 710.88900,196.99365, 9.3183e-003, 1.4255e-005
 711.38900,197.18483, 9.3259e-003, 1.4614e-005
 711.88900,197.37690, 9.3328e-003, 1.5477e-005
 712.38900,197.56911, 9.3401e-003, 1.4015e-005
