#EXPORTTYPE:           ,DATA ALL                                                               
#FILE:                 ,oligHawk010s1r3.ngb-sle                                                
#FORMAT:               ,NETZSCH5                                                               
#FTYPE:                ,ANSI                                                                   
#IDENTITY:             ,oligioclase                                                            
#DECIMAL:              ,POINT                                                                  
#SEPARATOR:            ,COMMA                                                                  
#MTYPE:                ,DIL                                                                    
#INSTRUMENT:           ,NETZSCH DIL 402C                                                       
#PROJECT:              ,feldspar                                                               
#DATE/TIME:            ,8/24/2019 10:12:59 AM (UTC-5)                                          
#CORR. FILE:           ,                                                                       
#TEMPCAL:              ,TCALZERO.TMX                                                           
#LABORATORY:           ,Mineral Physics                                                        
#OPERATOR:             ,PAG                                                                    
#REMARK:               ,bare, norm start, for short plageioclase, sapphire, same crystal as 001
#SAMPLE:               ,hawk mine 010                                                          
#SAMPLE LENGTH /mm:    ,8.25                                                                   
#MATERIAL:             ,sapphire stnd                                                          
#MEASMODE:             ,Standard Expansion                                                     
#PURGE GAS 1:          ,ARGON                                                                  
#FLOW RATE 1 /(ml/min):,75                                                                     
#M.RANGE /µm:          ,500                                                                    
#CORR. CODE:           ,010                                                                    
#RANGE:                ,20.0°C/3.0(K/min)/1010.0°C                                             
#SEGMENT:              ,S1/1                                                                   
#SEG. 1:               ,20.0°C/3.0(K/min)/1010.0°C                                             

##Temp./°C,Time/min,dL/Lo,Alpha/(1/K)
 662.53000,178.97308, 9.2547e-003, 1.6408e-005
 663.03000,179.15476, 9.2622e-003, 1.6379e-005
 663.53000,179.33642, 9.2713e-003, 1.7313e-005
 664.03000,179.51848, 9.2792e-003, 1.5989e-005
 664.53000,179.70125, 9.2871e-003, 1.5753e-005
 665.03000,179.88400, 9.2949e-003, 1.5560e-005
 665.53000,180.06751, 9.3031e-003, 1.4921e-005
 666.03000,180.25134, 9.3108e-003, 1.6184e-005
 666.53000,180.43463, 9.3189e-003, 1.6488e-005
 667.03000,180.61773, 9.3273e-003, 1.5303e-005
 667.53000,180.80052, 9.3353e-003, 1.5751e-005
 668.03000,180.98263, 9.3423e-003, 1.5292e-005
 668.53000,181.16509, 9.3507e-003, 1.5328e-005
 669.03000,181.34804, 9.3589e-003, 1.5932e-005
 669.53000,181.53073, 9.3660e-003, 1.5528e-005
 670.03000,181.71375, 9.3740e-003, 1.5106e-005
 670.53000,181.89688, 9.3819e-003, 1.5650e-005
 671.03000,182.08005, 9.3898e-003, 1.7796e-005
 671.53000,182.26352, 9.3988e-003, 1.5253e-005
 672.03000,182.44733, 9.4063e-003, 1.5970e-005
 672.53000,182.63168, 9.4143e-003, 1.5704e-005
 673.03000,182.81634, 9.4221e-003, 1.4941e-005
 673.53000,183.00085, 9.4301e-003, 1.7029e-005
 674.03000,183.18495, 9.4373e-003, 1.5749e-005
 674.53000,183.36860, 9.4464e-003, 1.6547e-005
 675.03000,183.55150, 9.4540e-003, 1.5835e-005
 675.53000,183.73470, 9.4616e-003, 1.5559e-005
 676.03000,183.91810, 9.4694e-003, 1.5443e-005
 676.53000,184.10143, 9.4776e-003, 1.5658e-005
 677.03000,184.28532, 9.4851e-003, 1.6140e-005
 677.53000,184.46880, 9.4926e-003, 1.5926e-005
 678.03000,184.65208, 9.5017e-003, 1.5552e-005
 678.53000,184.83570, 9.5089e-003, 1.5308e-005
 679.03000,185.01955, 9.5172e-003, 1.4578e-005
 679.53000,185.20381, 9.5249e-003, 1.5926e-005
 680.03000,185.38850, 9.5329e-003, 1.5496e-005
 680.53000,185.57329, 9.5402e-003, 1.5174e-005
 681.03000,185.75816, 9.5485e-003, 1.6703e-005
 681.53000,185.94295, 9.5567e-003, 1.7418e-005
 682.03000,186.12765, 9.5647e-003, 1.6060e-005
 682.53000,186.31236, 9.5724e-003, 1.5161e-005
 683.03000,186.49699, 9.5806e-003, 1.5852e-005
 683.53000,186.68116, 9.5879e-003, 1.5315e-005
 684.03000,186.86620, 9.5964e-003, 1.5418e-005
 684.53000,187.05181, 9.6039e-003, 1.6781e-005
 685.03000,187.23776, 9.6121e-003, 1.4537e-005
 685.53000,187.42482, 9.6196e-003, 1.5517e-005
 686.03000,187.61142, 9.6276e-003, 1.5924e-005
 686.53000,187.79795, 9.6358e-003, 1.5825e-005
 687.03000,187.98503, 9.6437e-003, 1.5242e-005
 687.53000,188.17181, 9.6514e-003, 1.5858e-005
 688.03000,188.35839, 9.6591e-003, 1.4870e-005
 688.53000,188.54473, 9.6671e-003, 1.5703e-005
 689.03000,188.73036, 9.6749e-003, 1.5364e-005
 689.53000,188.91561, 9.6827e-003, 1.5139e-005
 690.03000,189.10096, 9.6906e-003, 1.6030e-005
 690.53000,189.28543, 9.6987e-003, 1.6024e-005
 691.03000,189.47021, 9.7063e-003, 1.4843e-005
 691.53000,189.65534, 9.7138e-003, 1.5327e-005
 692.03000,189.84087, 9.7216e-003, 1.5733e-005
 692.53000,190.02808, 9.7307e-003, 1.9176e-005
 693.03000,190.21588, 9.7390e-003, 1.6865e-005
 693.53000,190.40434, 9.7468e-003, 1.5928e-005
 694.03000,190.59389, 9.7551e-003, 1.6349e-005
 694.53000,190.78478, 9.7634e-003, 1.6945e-005
 695.03000,190.97631, 9.7723e-003, 1.9527e-005
 695.53000,191.16906, 9.7807e-003, 1.7477e-005
 696.03000,191.36246, 9.7889e-003, 1.7633e-005
 696.53000,191.55629, 9.7979e-003, 1.6997e-005
 697.03000,191.75081, 9.8066e-003, 1.7456e-005
 697.53000,191.94582, 9.8147e-003, 1.7352e-005
 698.03000,192.14121, 9.8234e-003, 1.8045e-005
 698.53000,192.33733, 9.8320e-003, 1.6528e-005
 699.03000,192.53358, 9.8402e-003, 1.6168e-005
 699.53000,192.73000, 9.8485e-003, 1.6408e-005
 700.03000,192.92613, 9.8563e-003, 1.6282e-005
 700.53000,193.12108, 9.8644e-003, 1.6022e-005
 701.03000,193.31518, 9.8721e-003, 1.6200e-005
 701.53000,193.50811, 9.8805e-003, 1.7392e-005
 702.03000,193.70001, 9.8886e-003, 1.4618e-005
 702.53000,193.89062, 9.8957e-003, 1.5009e-005
 703.03000,194.07991, 9.9035e-003, 1.4917e-005
 703.53000,194.26795, 9.9105e-003, 1.4959e-005
 704.03000,194.45514, 9.9179e-003, 1.5151e-005
 704.53000,194.64157, 9.9254e-003, 1.4892e-005
 705.03000,194.82722, 9.9323e-003, 1.4535e-005
 705.53000,195.01217, 9.9398e-003, 1.5516e-005
 706.03000,195.19643, 9.9482e-003, 1.5234e-005
 706.53000,195.38041, 9.9552e-003, 1.3813e-005
 707.03000,195.56458, 9.9627e-003, 1.4773e-005
 707.53000,195.74844, 9.9701e-003, 1.5243e-005
 708.03000,195.93233, 9.9784e-003, 1.4819e-005
 708.53000,196.11587, 9.9857e-003, 1.4428e-005
 709.03000,196.29941, 9.9932e-003, 1.4342e-005
 709.53000,196.48319, 1.0001e-002, 1.6705e-005
 710.03000,196.66706, 1.0009e-002, 1.6096e-005
 710.53000,196.85160, 1.0017e-002, 1.5537e-005
 711.03000,197.03613, 1.0024e-002, 1.5044e-005
 711.53000,197.22112, 1.0032e-002, 1.4413e-005
 712.03000,197.40629, 1.0040e-002, 1.5935e-005
 712.53000,197.59150, 1.0047e-002, 1.5002e-005
 713.03000,197.77705, 1.0055e-002, 1.7170e-005
 713.53000,197.96246, 1.0063e-002, 1.5535e-005
 714.03000,198.14799, 1.0070e-002, 1.4120e-005
 714.53000,198.33423, 1.0078e-002, 1.4856e-005
 715.03000,198.52090, 1.0086e-002, 1.6626e-005
 715.53000,198.70780, 1.0093e-002, 1.4397e-005
 716.03000,198.89521, 1.0101e-002, 1.5162e-005
 716.53000,199.08259, 1.0109e-002, 1.5504e-005
 717.03000,199.27075, 1.0116e-002, 1.5063e-005
 717.53000,199.45938, 1.0125e-002, 1.5484e-005
 718.03000,199.64794, 1.0133e-002, 1.5882e-005
 718.53000,199.83643, 1.0140e-002, 1.5940e-005
 719.03000,200.02449, 1.0148e-002, 1.4537e-005
 719.53000,200.21241, 1.0156e-002, 1.4467e-005
 720.03000,200.40024, 1.0164e-002, 1.6223e-005
 720.53000,200.58780, 1.0172e-002, 1.5849e-005
 721.03000,200.77552, 1.0179e-002, 1.5877e-005
 721.53000,200.96350, 1.0187e-002, 1.6621e-005
 722.03000,201.15171, 1.0195e-002, 1.5242e-005
 722.53000,201.34059, 1.0202e-002, 1.4733e-005
 723.03000,201.52932, 1.0210e-002, 1.5829e-005
 723.53000,201.71826, 1.0218e-002, 1.5222e-005
 724.03000,201.90682, 1.0226e-002, 1.6038e-005
 724.53000,202.09575, 1.0233e-002, 1.4945e-005
 725.03000,202.28491, 1.0241e-002, 1.5310e-005
 725.53000,202.47383, 1.0248e-002, 1.4950e-005
 726.03000,202.66387, 1.0256e-002, 1.6594e-005
 726.53000,202.85408, 1.0264e-002, 1.4518e-005
 727.03000,203.04498, 1.0271e-002, 1.4866e-005
 727.53000,203.23604, 1.0279e-002, 1.5526e-005
 728.03000,203.42672, 1.0287e-002, 1.5073e-005
 728.53000,203.61747, 1.0294e-002, 1.4056e-005
 729.03000,203.80787, 1.0302e-002, 1.4833e-005
 729.53000,203.99828, 1.0309e-002, 1.6280e-005
 730.03000,204.18843, 1.0318e-002, 1.6001e-005
 730.53000,204.37830, 1.0325e-002, 1.4712e-005
 731.03000,204.56855, 1.0332e-002, 1.5026e-005
 731.53000,204.75904, 1.0340e-002, 1.5299e-005
 732.03000,204.94970, 1.0348e-002, 1.4939e-005
 732.53000,205.14009, 1.0355e-002, 1.4003e-005
 733.03000,205.33073, 1.0363e-002, 1.6514e-005
 733.53000,205.52161, 1.0371e-002, 1.4954e-005
 734.03000,205.71290, 1.0378e-002, 1.5319e-005
 734.53000,205.90480, 1.0386e-002, 1.4218e-005
 735.03000,206.09661, 1.0393e-002, 1.5648e-005
 735.53000,206.28866, 1.0401e-002, 1.3573e-005
 736.03000,206.48064, 1.0408e-002, 1.5514e-005
 736.53000,206.67258, 1.0416e-002, 1.4897e-005
 737.03000,206.86450, 1.0424e-002, 1.7089e-005
 737.53000,207.05677, 1.0432e-002, 1.4775e-005
 738.03000,207.24931, 1.0440e-002, 1.5029e-005
 738.53000,207.44199, 1.0447e-002, 1.4995e-005
 739.03000,207.63420, 1.0455e-002, 1.5420e-005
 739.53000,207.82588, 1.0462e-002, 1.5070e-005
 740.03000,208.01750, 1.0470e-002, 1.6044e-005
 740.53000,208.20873, 1.0478e-002, 1.5660e-005
 741.03000,208.40003, 1.0485e-002, 1.6879e-005
 741.53000,208.59194, 1.0493e-002, 1.5164e-005
 742.03000,208.78391, 1.0501e-002, 1.4230e-005
 742.53000,208.97639, 1.0508e-002, 1.5718e-005
 743.03000,209.16865, 1.0516e-002, 1.4521e-005
 743.53000,209.36016, 1.0523e-002, 1.6527e-005
 744.03000,209.55135, 1.0532e-002, 1.5728e-005
 744.53000,209.74269, 1.0539e-002, 1.4303e-005
 745.03000,209.93425, 1.0547e-002, 1.5531e-005
 745.53000,210.12668, 1.0555e-002, 1.5158e-005
 746.03000,210.31908, 1.0562e-002, 1.5100e-005
 746.53000,210.51179, 1.0570e-002, 1.5507e-005
 747.03000,210.70418, 1.0578e-002, 1.4930e-005
 747.53000,210.89659, 1.0585e-002, 1.3831e-005
 748.03000,211.08889, 1.0592e-002, 1.4890e-005
 748.53000,211.28081, 1.0600e-002, 1.4245e-005
 749.03000,211.47239, 1.0608e-002, 1.6046e-005
 749.53000,211.66375, 1.0616e-002, 1.5631e-005
 750.03000,211.85565, 1.0623e-002, 1.5524e-005
 750.53000,212.04808, 1.0631e-002, 1.4958e-005
 751.03000,212.24031, 1.0638e-002, 1.5626e-005
 751.53000,212.43185, 1.0646e-002, 1.4724e-005
 752.03000,212.62282, 1.0654e-002, 1.6839e-005
 752.53000,212.81360, 1.0661e-002, 1.4839e-005
 753.03000,213.00495, 1.0669e-002, 1.5332e-005
 753.53000,213.19648, 1.0677e-002, 1.4081e-005
 754.03000,213.38849, 1.0684e-002, 1.4613e-005
 754.53000,213.58070, 1.0692e-002, 1.5532e-005
 755.03000,213.77317, 1.0699e-002, 1.5340e-005
 755.53000,213.96588, 1.0708e-002, 1.7066e-005
 756.03000,214.15894, 1.0715e-002, 1.5257e-005
 756.53000,214.35250, 1.0723e-002, 1.4658e-005
 757.03000,214.54601, 1.0730e-002, 1.5963e-005
 757.53000,214.73969, 1.0738e-002, 1.4815e-005
 758.03000,214.93306, 1.0745e-002, 1.6351e-005
 758.53000,215.12613, 1.0753e-002, 1.4086e-005
 759.03000,215.31941, 1.0761e-002, 1.8936e-005
 759.53000,215.51200, 1.0769e-002, 1.5505e-005
 760.03000,215.70486, 1.0777e-002, 1.5198e-005
 760.53000,215.89779, 1.0784e-002, 1.3736e-005
 761.03000,216.09049, 1.0792e-002, 1.5346e-005
 761.53000,216.28284, 1.0800e-002, 1.4342e-005
 762.03000,216.47532, 1.0807e-002, 1.5613e-005
 762.53000,216.66821, 1.0815e-002, 1.9033e-005
 763.03000,216.86112, 1.0823e-002, 1.5693e-005
 763.53000,217.05366, 1.0831e-002, 1.6427e-005
 764.03000,217.24594, 1.0839e-002, 1.3920e-005
 764.53000,217.43819, 1.0846e-002, 1.7262e-005
 765.03000,217.63173, 1.0854e-002, 1.5247e-005
 765.53000,217.82662, 1.0862e-002, 1.6222e-005
 766.03000,218.02239, 1.0870e-002, 1.5924e-005
 766.53000,218.21872, 1.0878e-002, 1.5666e-005
 767.03000,218.41523, 1.0887e-002, 1.5698e-005
 767.53000,218.61222, 1.0895e-002, 1.6021e-005
 768.03000,218.80984, 1.0904e-002, 1.7078e-005
 768.53000,219.00828, 1.0912e-002, 1.6301e-005
 769.03000,219.20767, 1.0920e-002, 1.7175e-005
 769.53000,219.40802, 1.0928e-002, 1.5398e-005
 770.03000,219.60823, 1.0936e-002, 1.6794e-005
 770.53000,219.80841, 1.0944e-002, 1.5043e-005
 771.03000,220.00760, 1.0952e-002, 1.6961e-005
 771.53000,220.20645, 1.0960e-002, 1.4989e-005
 772.03000,220.40461, 1.0968e-002, 1.9541e-005
 772.53000,220.60159, 1.0976e-002, 1.4454e-005
 773.03000,220.79702, 1.0984e-002, 1.4901e-005
 773.53000,220.99094, 1.0991e-002, 1.3869e-005
 774.03000,221.18338, 1.0998e-002, 1.4848e-005
 774.53000,221.37424, 1.1006e-002, 1.3152e-005
 775.03000,221.56416, 1.1013e-002, 1.4072e-005
 775.53000,221.75342, 1.1020e-002, 1.3809e-005
 776.03000,221.94240, 1.1027e-002, 1.4622e-005
 776.53000,222.13089, 1.1035e-002, 1.7965e-005
 777.03000,222.31873, 1.1043e-002, 1.3697e-005
 777.53000,222.50607, 1.1050e-002, 1.6145e-005
 778.03000,222.69334, 1.1058e-002, 1.4373e-005
 778.53000,222.88016, 1.1065e-002, 1.5063e-005
 779.03000,223.06756, 1.1073e-002, 1.5100e-005
 779.53000,223.25501, 1.1080e-002, 1.4938e-005
 780.03000,223.44337, 1.1088e-002, 1.4511e-005
 780.53000,223.63281, 1.1095e-002, 1.5491e-005
 781.03000,223.82282, 1.1103e-002, 1.4495e-005
 781.53000,224.01313, 1.1110e-002, 1.5408e-005
 782.03000,224.20311, 1.1119e-002, 1.7799e-005
 782.53000,224.39288, 1.1127e-002, 1.5467e-005
 783.03000,224.58316, 1.1134e-002, 1.6170e-005
 783.53000,224.77402, 1.1142e-002, 1.5329e-005
 784.03000,224.96577, 1.1150e-002, 1.7258e-005
 784.53000,225.15760, 1.1158e-002, 1.5149e-005
 785.03000,225.34963, 1.1166e-002, 1.6773e-005
 785.53000,225.54147, 1.1173e-002, 1.4966e-005
 786.03000,225.73389, 1.1182e-002, 1.5154e-005
 786.53000,225.92669, 1.1190e-002, 1.4873e-005
 787.03000,226.11939, 1.1198e-002, 1.7742e-005
 787.53000,226.31185, 1.1205e-002, 1.4190e-005
 788.03000,226.50391, 1.1213e-002, 1.6303e-005
 788.53000,226.69790, 1.1221e-002, 1.5985e-005
 789.03000,226.89415, 1.1229e-002, 1.6387e-005
 789.53000,227.09334, 1.1237e-002, 1.6224e-005
 790.03000,227.29438, 1.1245e-002, 1.4886e-005
 790.53000,227.49745, 1.1252e-002, 1.6354e-005
 791.03000,227.70160, 1.1261e-002, 1.5551e-005
 791.53000,227.90646, 1.1269e-002, 1.5841e-005
 792.03000,228.11061, 1.1277e-002, 1.4739e-005
 792.53000,228.31408, 1.1285e-002, 1.6096e-005
 793.03000,228.51747, 1.1293e-002, 1.8199e-005
 793.53000,228.72161, 1.1301e-002, 1.4566e-005
 794.03000,228.92701, 1.1309e-002, 1.6396e-005
 794.53000,229.13356, 1.1317e-002, 1.4345e-005
 795.03000,229.34122, 1.1324e-002, 1.6313e-005
 795.53000,229.55026, 1.1333e-002, 1.5951e-005
 796.03000,229.76054, 1.1340e-002, 1.5276e-005
 796.53000,229.97267, 1.1350e-002, 1.7668e-005
 797.03000,230.18757, 1.1357e-002, 1.6315e-005
 797.53000,230.40607, 1.1366e-002, 1.8320e-005
 798.03000,230.62821, 1.1375e-002, 1.5862e-005
 798.53000,230.85147, 1.1383e-002, 1.7583e-005
 799.03000,231.07331, 1.1391e-002, 1.7490e-005
 799.53000,231.29189, 1.1398e-002, 1.4837e-005
 800.03000,231.50694, 1.1405e-002, 1.5434e-005
 800.53000,231.71858, 1.1413e-002, 1.3651e-005
 801.03000,231.92765, 1.1421e-002, 1.4747e-005
 801.53000,232.13494, 1.1427e-002, 2.0209e-005
 802.03000,232.34147, 1.1436e-002, 1.4753e-005
 802.53000,232.54820, 1.1444e-002, 1.6974e-005
 803.03000,232.75537, 1.1452e-002, 1.5494e-005
 803.53000,232.96383, 1.1460e-002, 1.5793e-005
 804.03000,233.17397, 1.1468e-002, 1.8984e-005
 804.53000,233.38668, 1.1477e-002, 1.5954e-005
 805.03000,233.60135, 1.1485e-002, 1.4953e-005
 805.53000,233.81829, 1.1493e-002, 1.6559e-005
 806.03000,234.03659, 1.1501e-002, 1.6722e-005
 806.53000,234.25525, 1.1509e-002, 1.6052e-005
 807.03000,234.47454, 1.1518e-002, 1.4962e-005
 807.53000,234.69440, 1.1525e-002, 1.5967e-005
 808.03000,234.91334, 1.1532e-002, 1.5329e-005
 808.53000,235.13129, 1.1540e-002, 1.5554e-005
 809.03000,235.34640, 1.1548e-002, 1.6350e-005
 809.53000,235.56068, 1.1555e-002, 1.4234e-005
 810.03000,235.77452, 1.1563e-002, 1.5669e-005
 810.53000,235.98825, 1.1572e-002, 1.5573e-005
 811.03000,236.20234, 1.1579e-002, 1.5592e-005
 811.53000,236.41598, 1.1587e-002, 1.7311e-005
 812.03000,236.62921, 1.1595e-002, 1.4217e-005
 812.53000,236.84170, 1.1602e-002, 1.5968e-005
 813.03000,237.05311, 1.1610e-002, 1.5821e-005
 813.53000,237.26250, 1.1617e-002, 1.7119e-005
 814.03000,237.47015, 1.1624e-002, 1.4872e-005
 814.53000,237.67563, 1.1631e-002, 1.4543e-005
 815.03000,237.87990, 1.1639e-002, 1.4015e-005
 815.53000,238.08294, 1.1647e-002, 1.7300e-005
 816.03000,238.28460, 1.1654e-002, 1.3946e-005
 816.53000,238.48616, 1.1661e-002, 1.4490e-005
 817.03000,238.68654, 1.1668e-002, 1.4491e-005
 817.53000,238.88729, 1.1676e-002, 1.7119e-005
 818.03000,239.08837, 1.1684e-002, 1.4904e-005
 818.53000,239.29000, 1.1691e-002, 1.5273e-005
 819.03000,239.49220, 1.1698e-002, 1.6094e-005
 819.53000,239.69505, 1.1707e-002, 1.4652e-005
 820.03000,239.89823, 1.1715e-002, 1.5912e-005
 820.53000,240.10254, 1.1723e-002, 1.4793e-005
 821.03000,240.30629, 1.1730e-002, 1.5485e-005
 821.53000,240.50981, 1.1738e-002, 1.5565e-005
 822.03000,240.71290, 1.1746e-002, 1.5753e-005
 822.53000,240.91548, 1.1753e-002, 1.4735e-005
 823.03000,241.11854, 1.1761e-002, 1.4518e-005
 823.53000,241.32096, 1.1768e-002, 1.4760e-005
 824.03000,241.52349, 1.1777e-002, 1.4949e-005
 824.53000,241.72655, 1.1785e-002, 1.6011e-005
 825.03000,241.93000, 1.1792e-002, 1.4995e-005
 825.53000,242.13379, 1.1800e-002, 1.5887e-005
 826.03000,242.33737, 1.1808e-002, 1.6284e-005
 826.53000,242.54016, 1.1816e-002, 1.7477e-005
 827.03000,242.74307, 1.1824e-002, 1.5380e-005
 827.53000,242.94647, 1.1832e-002, 1.7587e-005
 828.03000,243.15044, 1.1840e-002, 1.3948e-005
 828.53000,243.35525, 1.1847e-002, 1.5893e-005
 829.03000,243.56031, 1.1854e-002, 1.4592e-005
 829.53000,243.76569, 1.1862e-002, 1.6941e-005
 830.03000,243.97176, 1.1871e-002, 1.5983e-005
 830.53000,244.17823, 1.1879e-002, 1.6050e-005
 831.03000,244.38427, 1.1887e-002, 1.6756e-005
 831.53000,244.58902, 1.1894e-002, 1.5401e-005
 832.03000,244.79160, 1.1903e-002, 1.5030e-005
 832.53000,244.99243, 1.1910e-002, 1.6344e-005
 833.03000,245.19158, 1.1917e-002, 1.3500e-005
 833.53000,245.38931, 1.1925e-002, 1.3897e-005
 834.03000,245.58586, 1.1932e-002, 1.5879e-005
 834.53000,245.78137, 1.1940e-002, 1.4103e-005
 835.03000,245.97548, 1.1947e-002, 1.5330e-005
 835.53000,246.16795, 1.1956e-002, 1.8069e-005
 836.03000,246.35934, 1.1962e-002, 1.5225e-005
 836.53000,246.54986, 1.1970e-002, 1.5203e-005
 837.03000,246.73969, 1.1978e-002, 1.4098e-005
 837.53000,246.92962, 1.1985e-002, 1.4223e-005
 838.03000,247.11916, 1.1992e-002, 1.4310e-005
 838.53000,247.30817, 1.2000e-002, 1.4452e-005
 839.03000,247.49686, 1.2007e-002, 1.4171e-005
 839.53000,247.68542, 1.2014e-002, 1.4884e-005
 840.03000,247.87382, 1.2022e-002, 1.3561e-005
 840.53000,248.06284, 1.2028e-002, 1.6410e-005
 841.03000,248.25158, 1.2037e-002, 1.5269e-005
 841.53000,248.43977, 1.2044e-002, 1.4137e-005
 842.03000,248.62776, 1.2052e-002, 1.4237e-005
 842.53000,248.81517, 1.2059e-002, 1.3275e-005
 843.03000,249.00200, 1.2066e-002, 1.4524e-005
 843.53000,249.18860, 1.2073e-002, 1.5090e-005
 844.03000,249.37531, 1.2081e-002, 1.5116e-005
 844.53000,249.56212, 1.2088e-002, 1.5004e-005
 845.03000,249.74903, 1.2095e-002, 1.5274e-005
 845.53000,249.93683, 1.2104e-002, 1.4608e-005
 846.03000,250.12519, 1.2111e-002, 1.5739e-005
 846.53000,250.31439, 1.2119e-002, 1.5783e-005
 847.03000,250.50392, 1.2127e-002, 1.5302e-005
 847.53000,250.69344, 1.2135e-002, 1.5004e-005
 848.03000,250.88325, 1.2141e-002, 1.4060e-005
 848.53000,251.07339, 1.2149e-002, 1.5208e-005
 849.03000,251.26374, 1.2156e-002, 1.5314e-005
 849.53000,251.45372, 1.2164e-002, 1.4843e-005
 850.03000,251.64371, 1.2172e-002, 1.5795e-005
 850.53000,251.83386, 1.2179e-002, 1.4129e-005
 851.03000,252.02478, 1.2186e-002, 1.4823e-005
 851.53000,252.21564, 1.2195e-002, 1.7025e-005
 852.03000,252.40657, 1.2202e-002, 1.5868e-005
 852.53000,252.59698, 1.2210e-002, 1.4082e-005
 853.03000,252.78704, 1.2217e-002, 1.4511e-005
 853.53000,252.97728, 1.2225e-002, 1.5718e-005
 854.03000,253.16780, 1.2232e-002, 1.5256e-005
 854.53000,253.35847, 1.2240e-002, 1.4437e-005
 855.03000,253.54954, 1.2247e-002, 1.4962e-005
 855.53000,253.74098, 1.2254e-002, 1.5227e-005
 856.03000,253.93222, 1.2262e-002, 1.6285e-005
 856.53000,254.12386, 1.2270e-002, 1.3842e-005
 857.03000,254.31542, 1.2277e-002, 1.4197e-005
 857.53000,254.50730, 1.2285e-002, 1.4009e-005
 858.03000,254.69888, 1.2292e-002, 1.5448e-005
 858.53000,254.89015, 1.2299e-002, 1.5085e-005
 859.03000,255.08087, 1.2306e-002, 1.4683e-005
 859.53000,255.27126, 1.2313e-002, 1.4739e-005
 860.03000,255.46213, 1.2321e-002, 1.3568e-005
 860.53000,255.65378, 1.2328e-002, 1.3624e-005
 861.03000,255.84582, 1.2335e-002, 1.3838e-005
 861.53000,256.03769, 1.2343e-002, 1.5352e-005
 862.03000,256.22953, 1.2351e-002, 1.5318e-005
 862.53000,256.42106, 1.2358e-002, 1.4077e-005
 863.03000,256.61317, 1.2365e-002, 1.5686e-005
 863.53000,256.80527, 1.2374e-002, 1.8843e-005
 864.03000,256.99725, 1.2381e-002, 1.4616e-005
 864.53000,257.18929, 1.2389e-002, 1.5218e-005
 865.03000,257.38138, 1.2396e-002, 1.4717e-005
 865.53000,257.57398, 1.2404e-002, 1.5917e-005
 866.03000,257.76702, 1.2411e-002, 1.4894e-005
 866.53000,257.96108, 1.2418e-002, 1.4243e-005
 867.03000,258.15613, 1.2426e-002, 1.4723e-005
 867.53000,258.35139, 1.2434e-002, 1.5415e-005
 868.03000,258.54654, 1.2441e-002, 1.4688e-005
 868.53000,258.74153, 1.2449e-002, 1.5245e-005
 869.03000,258.93669, 1.2457e-002, 1.4499e-005
 869.53000,259.13230, 1.2464e-002, 1.4685e-005
 870.03000,259.32820, 1.2472e-002, 1.5163e-005
 870.53000,259.52520, 1.2479e-002, 1.5171e-005
 871.03000,259.72311, 1.2487e-002, 1.5545e-005
 871.53000,259.92208, 1.2495e-002, 1.5758e-005
 872.03000,260.12261, 1.2502e-002, 1.5643e-005
 872.53000,260.32421, 1.2510e-002, 1.5784e-005
 873.03000,260.52617, 1.2518e-002, 1.5166e-005
 873.53000,260.72811, 1.2526e-002, 1.5487e-005
 874.03000,260.92970, 1.2533e-002, 1.5122e-005
 874.53000,261.13134, 1.2541e-002, 1.4951e-005
 875.03000,261.33376, 1.2549e-002, 1.5393e-005
 875.53000,261.53737, 1.2557e-002, 1.5379e-005
 876.03000,261.74242, 1.2564e-002, 1.7104e-005
 876.53000,261.95018, 1.2572e-002, 1.6480e-005
 877.03000,262.16129, 1.2580e-002, 1.5552e-005
 877.53000,262.37613, 1.2588e-002, 1.6738e-005
 878.03000,262.59598, 1.2597e-002, 1.6661e-005
 878.53000,262.82089, 1.2606e-002, 1.5677e-005
 879.03000,263.05231, 1.2614e-002, 1.7490e-005
 879.53000,263.28756, 1.2623e-002, 1.8215e-005
 880.03000,263.52244, 1.2631e-002, 1.6148e-005
 880.53000,263.75320, 1.2639e-002, 1.4779e-005
 881.03000,263.98155, 1.2647e-002, 1.6056e-005
 881.53000,264.20827, 1.2654e-002, 1.5005e-005
 882.03000,264.43302, 1.2662e-002, 1.5633e-005
 882.53000,264.65203, 1.2669e-002, 1.5477e-005
 883.03000,264.86480, 1.2677e-002, 1.5671e-005
 883.53000,265.07038, 1.2685e-002, 1.4094e-005
 884.03000,265.27155, 1.2691e-002, 1.4128e-005
 884.53000,265.46836, 1.2699e-002, 1.4723e-005
 885.03000,265.66337, 1.2706e-002, 1.4916e-005
 885.53000,265.85679, 1.2714e-002, 1.5951e-005
 886.03000,266.05064, 1.2721e-002, 1.5880e-005
 886.53000,266.24570, 1.2729e-002, 1.5203e-005
 887.03000,266.44314, 1.2737e-002, 1.5098e-005
 887.53000,266.64276, 1.2744e-002, 1.6141e-005
 888.03000,266.84370, 1.2753e-002, 1.5246e-005
 888.53000,267.04612, 1.2760e-002, 1.4565e-005
 889.03000,267.24887, 1.2768e-002, 1.4951e-005
 889.53000,267.45168, 1.2775e-002, 1.4965e-005
 890.03000,267.65332, 1.2782e-002, 1.4839e-005
 890.53000,267.85325, 1.2790e-002, 1.3865e-005
 891.03000,268.05201, 1.2797e-002, 1.3653e-005
