#EXPORTTYPE:           ,DATA ALL                                                                          
#FILE:                 ,oligHawk001s1run5.ngb-sle                                                         
#FORMAT:               ,NETZSCH5                                                                          
#FTYPE:                ,ANSI                                                                              
#IDENTITY:             ,oligoclase hawk mine                                                              
#DECIMAL:              ,POINT                                                                             
#SEPARATOR:            ,COMMA                                                                             
#MTYPE:                ,DIL                                                                               
#INSTRUMENT:           ,NETZSCH DIL 402C                                                                  
#PROJECT:              ,feldspar                                                                          
#DATE/TIME:            ,8/27/2019 9:40:21 AM (UTC-5)                                                      
#CORR. FILE:           ,                                                                                  
#TEMPCAL:              ,TCALZERO.TMX                                                                      
#LABORATORY:           ,Mineral Physics                                                                   
#OPERATOR:             ,PAG                                                                               
#REMARK:               ,bare, norm start, for short plageioclase, sapphire, run 5 of hawk mine001 shortie 
#SAMPLE:               ,hawk 001 run5                                                                     
#SAMPLE LENGTH /mm:    ,6.991                                                                             
#MATERIAL:             ,sapphire stnd                                                                     
#MEASMODE:             ,Standard Expansion                                                                
#PURGE GAS 1:          ,ARGON                                                                             
#FLOW RATE 1 /(ml/min):,75                                                                                
#M.RANGE /µm:          ,500                                                                               
#CORR. CODE:           ,010                                                                               
#RANGE:                ,20.0°C/3.0(K/min)/1010.0°C                                                        
#SEGMENT:              ,S1/1                                                                              
#SEG. 1:               ,20.0°C/3.0(K/min)/1010.0°C                                                        

##Temp./°C,Time/min,dL/Lo,Alpha/(1/K)
 195.14300, 40.67296, 1.9756e-003, 1.4838e-005
 195.64300, 40.78548, 1.9819e-003, 1.4058e-005
 196.14300, 40.89811, 1.9896e-003, 1.5449e-005
 196.64300, 41.01087, 1.9976e-003, 1.5681e-005
 197.14300, 41.12356, 2.0053e-003, 1.5783e-005
 197.64300, 41.23624, 2.0128e-003, 1.5906e-005
 198.14300, 41.34914, 2.0216e-003, 1.6075e-005
 198.64300, 41.46219, 2.0291e-003, 1.5223e-005
 199.14300, 41.57527, 2.0370e-003, 1.6171e-005
 199.64300, 41.68833, 2.0446e-003, 1.5632e-005
 200.14300, 41.80160, 2.0523e-003, 1.5461e-005
 200.64300, 41.91516, 2.0602e-003, 1.5815e-005
 201.14300, 42.02871, 2.0684e-003, 1.4437e-005
 201.64300, 42.14230, 2.0753e-003, 1.5122e-005
 202.14300, 42.25590, 2.0831e-003, 1.5882e-005
 202.64300, 42.36963, 2.0912e-003, 1.5953e-005
 203.14300, 42.48353, 2.0990e-003, 1.5570e-005
 203.64300, 42.59737, 2.1070e-003, 1.5825e-005
 204.14300, 42.71117, 2.1148e-003, 1.5298e-005
 204.64300, 42.82516, 2.1228e-003, 1.5492e-005
 205.14300, 42.93910, 2.1307e-003, 1.6098e-005
 205.64300, 43.05309, 2.1384e-003, 1.5964e-005
 206.14300, 43.16696, 2.1465e-003, 1.5900e-005
 206.64300, 43.28105, 2.1547e-003, 1.5271e-005
 207.14300, 43.39519, 2.1621e-003, 1.4591e-005
 207.64300, 43.50959, 2.1695e-003, 1.4757e-005
 208.14300, 43.62402, 2.1769e-003, 1.5720e-005
 208.64300, 43.73846, 2.1848e-003, 1.5856e-005
 209.14300, 43.85298, 2.1922e-003, 1.5187e-005
 209.64300, 43.96744, 2.1997e-003, 1.5792e-005
 210.14300, 44.08186, 2.2082e-003, 1.6117e-005
 210.64300, 44.19609, 2.2159e-003, 1.6197e-005
 211.14300, 44.31035, 2.2240e-003, 1.5737e-005
 211.64300, 44.42475, 2.2321e-003, 1.5447e-005
 212.14300, 44.53933, 2.2392e-003, 1.4829e-005
 212.64300, 44.65408, 2.2468e-003, 1.5887e-005
 213.14300, 44.76918, 2.2547e-003, 1.5448e-005
 213.64300, 44.88463, 2.2632e-003, 1.5581e-005
 214.14300, 44.99998, 2.2704e-003, 1.5989e-005
 214.64300, 45.11527, 2.2783e-003, 1.5502e-005
 215.14300, 45.23076, 2.2861e-003, 1.5818e-005
 215.64300, 45.34628, 2.2940e-003, 1.5949e-005
 216.14300, 45.46147, 2.3017e-003, 1.6036e-005
 216.64300, 45.57680, 2.3095e-003, 1.4852e-005
 217.14300, 45.69226, 2.3172e-003, 1.5184e-005
 217.64300, 45.80764, 2.3252e-003, 1.5249e-005
 218.14300, 45.92341, 2.3325e-003, 1.5261e-005
 218.64300, 46.03934, 2.3400e-003, 1.5195e-005
 219.14300, 46.15538, 2.3479e-003, 1.6229e-005
 219.64300, 46.27132, 2.3554e-003, 1.5256e-005
 220.14300, 46.38742, 2.3638e-003, 1.6495e-005
 220.64300, 46.50380, 2.3714e-003, 1.4904e-005
 221.14300, 46.62004, 2.3792e-003, 1.6173e-005
 221.64300, 46.73612, 2.3870e-003, 1.4018e-005
 222.14300, 46.85233, 2.3940e-003, 1.4912e-005
 222.64300, 46.96868, 2.4011e-003, 1.5331e-005
 223.14300, 47.08489, 2.4096e-003, 1.5849e-005
 223.64300, 47.20126, 2.4174e-003, 1.6104e-005
 224.14300, 47.31762, 2.4254e-003, 1.5411e-005
 224.64300, 47.43426, 2.4330e-003, 1.5706e-005
 225.14300, 47.55095, 2.4407e-003, 1.5220e-005
 225.64300, 47.66760, 2.4485e-003, 1.6013e-005
 226.14300, 47.78463, 2.4559e-003, 1.4607e-005
 226.64300, 47.90168, 2.4637e-003, 1.5454e-005
 227.14300, 48.01886, 2.4711e-003, 1.5209e-005
 227.64300, 48.13597, 2.4792e-003, 1.6173e-005
 228.14300, 48.25335, 2.4871e-003, 1.5327e-005
 228.64300, 48.37081, 2.4947e-003, 1.5716e-005
 229.14300, 48.48834, 2.5026e-003, 1.5879e-005
 229.64300, 48.60604, 2.5105e-003, 1.5630e-005
 230.14300, 48.72371, 2.5182e-003, 1.5537e-005
 230.64300, 48.84167, 2.5261e-003, 1.5451e-005
 231.14300, 48.95946, 2.5337e-003, 1.5484e-005
 231.64300, 49.07731, 2.5416e-003, 1.6094e-005
 232.14300, 49.19531, 2.5493e-003, 1.5464e-005
 232.64300, 49.31330, 2.5567e-003, 1.5762e-005
 233.14300, 49.43120, 2.5654e-003, 1.5848e-005
 233.64300, 49.54897, 2.5731e-003, 1.5997e-005
 234.14300, 49.66713, 2.5808e-003, 1.4864e-005
 234.64300, 49.78545, 2.5884e-003, 1.5873e-005
 235.14300, 49.90379, 2.5960e-003, 1.5784e-005
 235.64300, 50.02226, 2.6042e-003, 1.5621e-005
 236.14300, 50.14115, 2.6119e-003, 1.5321e-005
 236.64300, 50.25996, 2.6194e-003, 1.4843e-005
 237.14300, 50.37871, 2.6272e-003, 1.6572e-005
 237.64300, 50.49743, 2.6347e-003, 1.5293e-005
 238.14300, 50.61632, 2.6433e-003, 1.5580e-005
 238.64300, 50.73503, 2.6507e-003, 1.5679e-005
 239.14300, 50.85383, 2.6584e-003, 1.6296e-005
 239.64300, 50.97287, 2.6663e-003, 1.5844e-005
 240.14300, 51.09190, 2.6743e-003, 1.5268e-005
 240.64300, 51.21116, 2.6820e-003, 1.5912e-005
 241.14300, 51.33028, 2.6887e-003, 1.3283e-005
 241.64300, 51.44964, 2.6967e-003, 1.5409e-005
 242.14300, 51.56889, 2.7046e-003, 1.5847e-005
 242.64300, 51.68834, 2.7121e-003, 1.5215e-005
 243.14300, 51.80786, 2.7199e-003, 1.5444e-005
 243.64300, 51.92723, 2.7275e-003, 1.5661e-005
 244.14300, 52.04681, 2.7356e-003, 1.5790e-005
 244.64300, 52.16649, 2.7433e-003, 1.5679e-005
 245.14300, 52.28625, 2.7514e-003, 1.5855e-005
 245.64300, 52.40599, 2.7593e-003, 1.5509e-005
 246.14300, 52.52579, 2.7670e-003, 1.5925e-005
 246.64300, 52.64556, 2.7752e-003, 1.5403e-005
 247.14300, 52.76545, 2.7824e-003, 1.5772e-005
 247.64300, 52.88542, 2.7905e-003, 1.5291e-005
 248.14300, 53.00544, 2.7980e-003, 1.5144e-005
 248.64300, 53.12585, 2.8055e-003, 1.5963e-005
 249.14300, 53.24620, 2.8133e-003, 1.5118e-005
 249.64300, 53.36674, 2.8210e-003, 1.5760e-005
 250.14300, 53.48738, 2.8295e-003, 1.6185e-005
 250.64300, 53.60782, 2.8372e-003, 1.5568e-005
 251.14300, 53.72831, 2.8447e-003, 1.6029e-005
 251.64300, 53.84852, 2.8528e-003, 1.3667e-005
 252.14300, 53.96907, 2.8594e-003, 1.5556e-005
 252.64300, 54.08966, 2.8676e-003, 1.5076e-005
 253.14300, 54.21023, 2.8751e-003, 1.5845e-005
 253.64300, 54.33100, 2.8831e-003, 1.5721e-005
 254.14300, 54.45187, 2.8909e-003, 1.5628e-005
 254.64300, 54.57305, 2.8990e-003, 1.5894e-005
 255.14300, 54.69427, 2.9068e-003, 1.6124e-005
 255.64300, 54.81556, 2.9146e-003, 1.5899e-005
 256.14300, 54.93713, 2.9226e-003, 1.5313e-005
 256.64300, 55.05884, 2.9300e-003, 1.5218e-005
 257.14300, 55.18080, 2.9378e-003, 1.5487e-005
 257.64300, 55.30261, 2.9455e-003, 1.5138e-005
 258.14300, 55.42447, 2.9532e-003, 1.4637e-005
 258.64300, 55.54673, 2.9604e-003, 1.5123e-005
 259.14300, 55.66917, 2.9680e-003, 1.6270e-005
 259.64300, 55.79163, 2.9765e-003, 1.5941e-005
 260.14300, 55.91422, 2.9840e-003, 1.5295e-005
 260.64300, 56.03701, 2.9915e-003, 1.4788e-005
 261.14300, 56.15979, 2.9994e-003, 1.6282e-005
 261.64300, 56.28239, 3.0075e-003, 1.5277e-005
 262.14300, 56.40469, 3.0155e-003, 1.5270e-005
 262.64300, 56.52694, 3.0225e-003, 1.6111e-005
 263.14300, 56.64930, 3.0306e-003, 1.3895e-005
 263.64300, 56.77169, 3.0376e-003, 1.5597e-005
 264.14300, 56.89412, 3.0457e-003, 1.6064e-005
 264.64300, 57.01667, 3.0536e-003, 1.5242e-005
 265.14300, 57.13965, 3.0610e-003, 1.5568e-005
 265.64300, 57.26285, 3.0686e-003, 1.5675e-005
 266.14300, 57.38606, 3.0766e-003, 1.4992e-005
 266.64300, 57.50909, 3.0842e-003, 1.5874e-005
 267.14300, 57.63190, 3.0920e-003, 1.5557e-005
 267.64300, 57.75486, 3.1003e-003, 1.5711e-005
 268.14300, 57.87774, 3.1076e-003, 1.6121e-005
 268.64300, 58.00054, 3.1153e-003, 1.4732e-005
 269.14300, 58.12330, 3.1235e-003, 1.5932e-005
 269.64300, 58.24657, 3.1308e-003, 1.5771e-005
 270.14300, 58.37010, 3.1392e-003, 1.5550e-005
 270.64300, 58.49370, 3.1471e-003, 1.5555e-005
 271.14300, 58.61738, 3.1547e-003, 1.5873e-005
 271.64300, 58.74144, 3.1621e-003, 1.5203e-005
 272.14300, 58.86569, 3.1704e-003, 1.5753e-005
 272.64300, 58.98999, 3.1779e-003, 1.6111e-005
 273.14300, 59.11445, 3.1858e-003, 1.5343e-005
 273.64300, 59.23883, 3.1934e-003, 1.5759e-005
 274.14300, 59.36342, 3.2013e-003, 1.5493e-005
 274.64300, 59.48781, 3.2092e-003, 1.5448e-005
 275.14300, 59.61197, 3.2171e-003, 1.5861e-005
 275.64300, 59.73611, 3.2249e-003, 1.4661e-005
 276.14300, 59.86030, 3.2317e-003, 1.4853e-005
 276.64300, 59.98458, 3.2392e-003, 1.4760e-005
 277.14300, 60.10894, 3.2469e-003, 1.5666e-005
 277.64300, 60.23325, 3.2547e-003, 1.5733e-005
 278.14300, 60.35799, 3.2623e-003, 1.5173e-005
 278.64300, 60.48289, 3.2708e-003, 1.6102e-005
 279.14300, 60.60785, 3.2781e-003, 1.4726e-005
 279.64300, 60.73308, 3.2861e-003, 1.5720e-005
 280.14300, 60.85835, 3.2939e-003, 1.5770e-005
 280.64300, 60.98398, 3.3017e-003, 1.5892e-005
 281.14300, 61.10956, 3.3090e-003, 1.4531e-005
 281.64300, 61.23520, 3.3168e-003, 1.3763e-005
 282.14300, 61.36095, 3.3233e-003, 1.5591e-005
 282.64300, 61.48666, 3.3315e-003, 1.5102e-005
 283.14300, 61.61239, 3.3390e-003, 1.5806e-005
 283.64300, 61.73812, 3.3467e-003, 1.5717e-005
 284.14300, 61.86418, 3.3544e-003, 1.5122e-005
 284.64300, 61.99014, 3.3622e-003, 1.6467e-005
 285.14300, 62.11625, 3.3703e-003, 1.5726e-005
 285.64300, 62.24249, 3.3781e-003, 1.5684e-005
 286.14300, 62.36896, 3.3861e-003, 1.5230e-005
 286.64300, 62.49552, 3.3932e-003, 1.4318e-005
 287.14300, 62.62191, 3.4010e-003, 1.5665e-005
 287.64300, 62.74855, 3.4089e-003, 1.6222e-005
 288.14300, 62.87537, 3.4171e-003, 1.5501e-005
 288.64300, 63.00219, 3.4250e-003, 1.5122e-005
 289.14300, 63.12878, 3.4318e-003, 1.4263e-005
 289.64300, 63.25566, 3.4397e-003, 1.5802e-005
 290.14300, 63.38254, 3.4478e-003, 1.5548e-005
 290.64300, 63.50917, 3.4553e-003, 1.5140e-005
 291.14300, 63.63607, 3.4627e-003, 1.6089e-005
 291.64300, 63.76320, 3.4708e-003, 1.5499e-005
 292.14300, 63.89048, 3.4786e-003, 1.5280e-005
 292.64300, 64.01791, 3.4857e-003, 1.5525e-005
 293.14300, 64.14560, 3.4936e-003, 1.5161e-005
 293.64300, 64.27344, 3.5016e-003, 1.5322e-005
 294.14300, 64.40128, 3.5091e-003, 1.5317e-005
 294.64300, 64.52918, 3.5169e-003, 1.6066e-005
 295.14300, 64.65706, 3.5248e-003, 1.5516e-005
 295.64300, 64.78498, 3.5322e-003, 1.5399e-005
 296.14300, 64.91297, 3.5404e-003, 1.5676e-005
 296.64300, 65.04078, 3.5480e-003, 1.5649e-005
 297.14300, 65.16880, 3.5556e-003, 1.5072e-005
 297.64300, 65.29691, 3.5636e-003, 1.6086e-005
 298.14300, 65.42496, 3.5711e-003, 1.5326e-005
 298.64300, 65.55314, 3.5786e-003, 1.5043e-005
 299.14300, 65.68158, 3.5864e-003, 1.5271e-005
 299.64300, 65.80978, 3.5936e-003, 1.3673e-005
 300.14300, 65.93792, 3.6014e-003, 1.6730e-005
 300.64300, 66.06620, 3.6090e-003, 1.4999e-005
 301.14300, 66.19472, 3.6165e-003, 1.4809e-005
 301.64300, 66.32323, 3.6241e-003, 1.5354e-005
 302.14300, 66.45187, 3.6312e-003, 1.5828e-005
 302.64300, 66.58092, 3.6397e-003, 1.4833e-005
 303.14300, 66.70990, 3.6478e-003, 1.5750e-005
 303.64300, 66.83914, 3.6552e-003, 1.5493e-005
 304.14300, 66.96836, 3.6630e-003, 1.5174e-005
 304.64300, 67.09763, 3.6701e-003, 1.5733e-005
 305.14300, 67.22695, 3.6787e-003, 1.5485e-005
 305.64300, 67.35635, 3.6860e-003, 1.6023e-005
 306.14300, 67.48578, 3.6939e-003, 1.5345e-005
 306.64300, 67.61549, 3.7018e-003, 1.4983e-005
 307.14300, 67.74565, 3.7091e-003, 1.5426e-005
 307.64300, 67.87566, 3.7165e-003, 1.4346e-005
 308.14300, 68.00536, 3.7240e-003, 1.4540e-005
 308.64300, 68.13549, 3.7316e-003, 1.6390e-005
 309.14300, 68.26596, 3.7397e-003, 1.5466e-005
 309.64300, 68.39622, 3.7473e-003, 1.5317e-005
 310.14300, 68.52641, 3.7549e-003, 1.6261e-005
 310.64300, 68.65683, 3.7630e-003, 1.4859e-005
 311.14300, 68.78750, 3.7706e-003, 1.5740e-005
 311.64300, 68.91777, 3.7783e-003, 1.5063e-005
 312.14300, 69.04822, 3.7862e-003, 1.5026e-005
 312.64300, 69.17872, 3.7931e-003, 1.5515e-005
 313.14300, 69.30984, 3.8015e-003, 1.5859e-005
 313.64300, 69.44102, 3.8089e-003, 1.4599e-005
 314.14300, 69.57206, 3.8167e-003, 1.6196e-005
 314.64300, 69.70331, 3.8244e-003, 1.4699e-005
 315.14300, 69.83451, 3.8320e-003, 1.5532e-005
 315.64300, 69.96568, 3.8396e-003, 1.5180e-005
 316.14300, 70.09685, 3.8471e-003, 1.5284e-005
 316.64300, 70.22815, 3.8556e-003, 1.6036e-005
 317.14300, 70.35944, 3.8630e-003, 1.4589e-005
 317.64300, 70.49079, 3.8703e-003, 1.4620e-005
 318.14300, 70.62221, 3.8777e-003, 1.5003e-005
 318.64300, 70.75355, 3.8855e-003, 1.5411e-005
 319.14300, 70.88494, 3.8936e-003, 1.6020e-005
 319.64300, 71.01681, 3.9011e-003, 1.4787e-005
 320.14300, 71.14884, 3.9084e-003, 1.5185e-005
 320.64300, 71.28092, 3.9162e-003, 1.5364e-005
 321.14300, 71.41321, 3.9243e-003, 1.5568e-005
 321.64300, 71.54585, 3.9317e-003, 1.5111e-005
 322.14300, 71.67864, 3.9396e-003, 1.5257e-005
 322.64300, 71.81107, 3.9471e-003, 1.5664e-005
 323.14300, 71.94327, 3.9545e-003, 1.5599e-005
 323.64300, 72.07558, 3.9627e-003, 1.5699e-005
 324.14300, 72.20813, 3.9706e-003, 1.5092e-005
 324.64300, 72.34087, 3.9781e-003, 1.5425e-005
 325.14300, 72.47397, 3.9859e-003, 1.4772e-005
 325.64300, 72.60729, 3.9928e-003, 1.4738e-005
 326.14300, 72.74066, 4.0009e-003, 1.5134e-005
 326.64300, 72.87425, 4.0081e-003, 1.5015e-005
 327.14300, 73.00772, 4.0157e-003, 1.5144e-005
 327.64300, 73.14103, 4.0232e-003, 1.4718e-005
 328.14300, 73.27479, 4.0309e-003, 1.5514e-005
 328.64300, 73.40865, 4.0384e-003, 1.4830e-005
 329.14300, 73.54253, 4.0456e-003, 1.5843e-005
 329.64300, 73.67635, 4.0536e-003, 1.4809e-005
 330.14300, 73.81014, 4.0608e-003, 1.4885e-005
 330.64300, 73.94375, 4.0686e-003, 1.5063e-005
 331.14300, 74.07771, 4.0767e-003, 1.5012e-005
 331.64300, 74.21202, 4.0843e-003, 1.5636e-005
 332.14300, 74.34640, 4.0920e-003, 1.4775e-005
 332.64300, 74.48066, 4.0990e-003, 1.5983e-005
 333.14300, 74.61512, 4.1071e-003, 1.5118e-005
 333.64300, 74.74910, 4.1151e-003, 1.5184e-005
 334.14300, 74.88285, 4.1229e-003, 1.5498e-005
 334.64300, 75.01630, 4.1302e-003, 1.5491e-005
 335.14300, 75.14983, 4.1375e-003, 1.4949e-005
 335.64300, 75.28348, 4.1450e-003, 1.5665e-005
 336.14300, 75.41754, 4.1532e-003, 1.4879e-005
 336.64300, 75.55205, 4.1607e-003, 1.5882e-005
 337.14300, 75.68648, 4.1681e-003, 1.4482e-005
 337.64300, 75.82156, 4.1757e-003, 1.5224e-005
 338.14300, 75.95674, 4.1833e-003, 1.5196e-005
 338.64300, 76.09177, 4.1907e-003, 1.5687e-005
 339.14300, 76.22691, 4.1989e-003, 1.5004e-005
 339.64300, 76.36245, 4.2068e-003, 1.5467e-005
 340.14300, 76.49778, 4.2138e-003, 1.4234e-005
 340.64300, 76.63281, 4.2210e-003, 1.3911e-005
 341.14300, 76.76806, 4.2288e-003, 1.5055e-005
 341.64300, 76.90306, 4.2363e-003, 1.4277e-005
 342.14300, 77.03826, 4.2435e-003, 1.4962e-005
 342.64300, 77.17339, 4.2511e-003, 1.5995e-005
 343.14300, 77.30867, 4.2592e-003, 1.4725e-005
 343.64300, 77.44417, 4.2669e-003, 1.4742e-005
 344.14300, 77.57998, 4.2746e-003, 1.5931e-005
 344.64300, 77.71603, 4.2822e-003, 1.4575e-005
 345.14300, 77.85187, 4.2896e-003, 1.5549e-005
 345.64300, 77.98815, 4.2975e-003, 1.5863e-005
 346.14300, 78.12451, 4.3051e-003, 1.5373e-005
 346.64300, 78.26097, 4.3128e-003, 1.5207e-005
 347.14300, 78.39719, 4.3204e-003, 1.4619e-005
 347.64300, 78.53383, 4.3280e-003, 1.5748e-005
 348.14300, 78.67033, 4.3360e-003, 1.5665e-005
 348.64300, 78.80703, 4.3431e-003, 1.5433e-005
 349.14300, 78.94406, 4.3509e-003, 1.5014e-005
 349.64300, 79.08088, 4.3583e-003, 1.5282e-005
 350.14300, 79.21777, 4.3660e-003, 1.5993e-005
 350.64300, 79.35538, 4.3743e-003, 1.6012e-005
 351.14300, 79.49299, 4.3820e-003, 1.5402e-005
 351.64300, 79.63032, 4.3896e-003, 1.5839e-005
 352.14300, 79.76769, 4.3977e-003, 1.6244e-005
 352.64300, 79.90522, 4.4055e-003, 1.6541e-005
 353.14300, 80.04274, 4.4136e-003, 1.6208e-005
 353.64300, 80.18022, 4.4216e-003, 1.6133e-005
 354.14300, 80.31807, 4.4299e-003, 1.6728e-005
 354.64300, 80.45641, 4.4381e-003, 1.6447e-005
 355.14300, 80.59515, 4.4464e-003, 1.6091e-005
 355.64300, 80.73418, 4.4550e-003, 1.6598e-005
 356.14300, 80.87357, 4.4621e-003, 1.5767e-005
 356.64300, 81.01315, 4.4709e-003, 1.7003e-005
 357.14300, 81.15332, 4.4793e-003, 1.6779e-005
 357.64300, 81.29381, 4.4874e-003, 1.6752e-005
 358.14300, 81.43455, 4.4955e-003, 1.6683e-005
 358.64300, 81.57551, 4.5037e-003, 1.6285e-005
 359.14300, 81.71664, 4.5127e-003, 1.6287e-005
 359.64300, 81.85754, 4.5200e-003, 1.6137e-005
 360.14300, 81.99833, 4.5283e-003, 1.6918e-005
 360.64300, 82.13886, 4.5360e-003, 1.5442e-005
 361.14300, 82.27949, 4.5438e-003, 1.6109e-005
 361.64300, 82.41965, 4.5519e-003, 1.4918e-005
 362.14300, 82.55965, 4.5597e-003, 1.6221e-005
 362.64300, 82.69950, 4.5676e-003, 1.4953e-005
 363.14300, 82.83914, 4.5748e-003, 1.4571e-005
 363.64300, 82.97820, 4.5824e-003, 1.5013e-005
 364.14300, 83.11724, 4.5895e-003, 1.3939e-005
 364.64300, 83.25592, 4.5970e-003, 1.5370e-005
 365.14300, 83.39405, 4.6039e-003, 1.3508e-005
 365.64300, 83.53165, 4.6107e-003, 1.3620e-005
 366.14300, 83.66906, 4.6178e-003, 1.4295e-005
 366.64300, 83.80599, 4.6249e-003, 1.3250e-005
 367.14300, 83.94246, 4.6314e-003, 1.4272e-005
 367.64300, 84.07851, 4.6387e-003, 1.3168e-005
 368.14300, 84.21411, 4.6456e-003, 1.3847e-005
 368.64300, 84.34915, 4.6522e-003, 1.3332e-005
 369.14300, 84.48350, 4.6587e-003, 1.3607e-005
 369.64300, 84.61751, 4.6652e-003, 1.3855e-005
 370.14300, 84.75124, 4.6723e-003, 1.3109e-005
 370.64300, 84.88478, 4.6791e-003, 1.3023e-005
 371.14300, 85.01769, 4.6857e-003, 1.3864e-005
 371.64300, 85.15073, 4.6928e-003, 1.3679e-005
 372.14300, 85.28367, 4.6995e-003, 1.3292e-005
 372.64300, 85.41647, 4.7061e-003, 1.3778e-005
 373.14300, 85.54918, 4.7135e-003, 1.3579e-005
 373.64300, 85.68242, 4.7198e-003, 1.4064e-005
 374.14300, 85.81584, 4.7275e-003, 1.4122e-005
 374.64300, 85.94916, 4.7341e-003, 1.4272e-005
 375.14300, 86.08291, 4.7412e-003, 1.4716e-005
 375.64300, 86.21675, 4.7487e-003, 1.3821e-005
 376.14300, 86.35096, 4.7555e-003, 1.5456e-005
 376.64300, 86.48540, 4.7630e-003, 1.4769e-005
 377.14300, 86.62008, 4.7704e-003, 1.4266e-005
 377.64300, 86.75516, 4.7776e-003, 1.4886e-005
 378.14300, 86.89050, 4.7855e-003, 1.4467e-005
 378.64300, 87.02600, 4.7924e-003, 1.4521e-005
 379.14300, 87.16193, 4.8003e-003, 1.5118e-005
 379.64300, 87.29800, 4.8075e-003, 1.4320e-005
 380.14300, 87.43443, 4.8146e-003, 1.4830e-005
 380.64300, 87.57126, 4.8225e-003, 1.5383e-005
 381.14300, 87.70834, 4.8297e-003, 1.5722e-005
 381.64300, 87.84547, 4.8375e-003, 1.4726e-005
 382.14300, 87.98299, 4.8451e-003, 1.5081e-005
 382.64300, 88.12083, 4.8523e-003, 1.4677e-005
 383.14300, 88.25870, 4.8600e-003, 1.4833e-005
 383.64300, 88.39696, 4.8669e-003, 1.4505e-005
 384.14300, 88.53559, 4.8746e-003, 1.4574e-005
 384.64300, 88.67440, 4.8818e-003, 1.4223e-005
 385.14300, 88.81340, 4.8895e-003, 1.6132e-005
 385.64300, 88.95263, 4.8969e-003, 1.4790e-005
 386.14300, 89.09231, 4.9042e-003, 1.5037e-005
 386.64300, 89.23178, 4.9120e-003, 1.5685e-005
 387.14300, 89.37147, 4.9196e-003, 1.5104e-005
 387.64300, 89.51171, 4.9274e-003, 1.4773e-005
 388.14300, 89.65202, 4.9342e-003, 1.5178e-005
 388.64300, 89.79228, 4.9413e-003, 1.5141e-005
 389.14300, 89.93303, 4.9497e-003, 1.5532e-005
 389.64300, 90.07403, 4.9575e-003, 1.4880e-005
 390.14300, 90.21492, 4.9646e-003, 1.5069e-005
 390.64300, 90.35599, 4.9721e-003, 1.5459e-005
 391.14300, 90.49728, 4.9795e-003, 1.5304e-005
 391.64300, 90.63891, 4.9870e-003, 1.4517e-005
 392.14300, 90.78090, 4.9949e-003, 1.5648e-005
 392.64300, 90.92294, 5.0026e-003, 1.4622e-005
 393.14300, 91.06505, 5.0097e-003, 1.5728e-005
 393.64300, 91.20761, 5.0179e-003, 1.4981e-005
 394.14300, 91.35018, 5.0251e-003, 1.5407e-005
 394.64300, 91.49271, 5.0327e-003, 1.5085e-005
 395.14300, 91.63562, 5.0402e-003, 1.5151e-005
 395.64300, 91.77877, 5.0476e-003, 1.4786e-005
 396.14300, 91.92180, 5.0553e-003, 1.5950e-005
 396.64300, 92.06516, 5.0627e-003, 1.5101e-005
 397.14300, 92.20852, 5.0702e-003, 1.4484e-005
 397.64300, 92.35220, 5.0777e-003, 1.4648e-005
 398.14300, 92.49616, 5.0855e-003, 1.5441e-005
 398.64300, 92.64037, 5.0934e-003, 1.5115e-005
 399.14300, 92.78454, 5.1009e-003, 1.5322e-005
 399.64300, 92.92893, 5.1083e-003, 1.5032e-005
 400.14300, 93.07342, 5.1157e-003, 1.5019e-005
 400.64300, 93.21821, 5.1236e-003, 1.5062e-005
 401.14300, 93.36346, 5.1306e-003, 1.5107e-005
 401.64300, 93.50893, 5.1387e-003, 1.5537e-005
 402.14300, 93.65458, 5.1458e-003, 1.5271e-005
 402.64300, 93.80028, 5.1537e-003, 1.4645e-005
 403.14300, 93.94604, 5.1613e-003, 1.4872e-005
 403.64300, 94.09148, 5.1686e-003, 1.4645e-005
 404.14300, 94.23731, 5.1759e-003, 1.5275e-005
 404.64300, 94.38335, 5.1837e-003, 1.5004e-005
 405.14300, 94.52956, 5.1909e-003, 1.4470e-005
 405.64300, 94.67582, 5.1985e-003, 1.5611e-005
 406.14300, 94.82247, 5.2062e-003, 1.5483e-005
 406.64300, 94.96925, 5.2134e-003, 1.4525e-005
 407.14300, 95.11593, 5.2214e-003, 1.5267e-005
 407.64300, 95.26274, 5.2282e-003, 1.5066e-005
 408.14300, 95.40986, 5.2363e-003, 1.4209e-005
 408.64300, 95.55710, 5.2437e-003, 1.5372e-005
 409.14300, 95.70412, 5.2508e-003, 1.4669e-005
 409.64300, 95.85133, 5.2588e-003, 1.5465e-005
 410.14300, 95.99865, 5.2659e-003, 1.4207e-005
 410.64300, 96.14564, 5.2735e-003, 1.5011e-005
 411.14300, 96.29228, 5.2808e-003, 1.4995e-005
 411.64300, 96.43924, 5.2884e-003, 1.5594e-005
 412.14300, 96.58642, 5.2962e-003, 1.4629e-005
 412.64300, 96.73372, 5.3033e-003, 1.4522e-005
 413.14300, 96.88114, 5.3107e-003, 1.4809e-005
 413.64300, 97.02870, 5.3180e-003, 1.4978e-005
 414.14300, 97.17596, 5.3252e-003, 1.4591e-005
 414.64300, 97.32342, 5.3330e-003, 1.4472e-005
 415.14300, 97.47081, 5.3406e-003, 1.5197e-005
 415.64300, 97.61852, 5.3473e-003, 1.4647e-005
