,Temp./�C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,23.381,0.95333,2.2267e-05,8.371487607200523e-05,-0.00038829195699223093,0.0004942738330642361,-0.08399999999999963,-0.00588421229838379,0.00047112844507196823,-4.7988849413672844e-05
0,23.378,0.975,2.3309e-05,8.369794745312093e-05,-0.0003883384102080327,0.0004953453576611536,-0.08699999999999974,-0.005693624800702932,0.00047127243168595154,-4.800222693115592e-05
0,23.375,0.99667,2.3287e-05,8.368101895021417e-05,-0.00038838486329118016,0.0004953528822413943,-0.08999999999999986,-0.005503920913793279,0.0004714164584356915,-4.801560658480351e-05
0,23.375,1.01833,2.3144e-05,8.368101895021417e-05,-0.00038838486329118016,0.0004952098822413943,-0.08999999999999986,-0.005502332024904391,0.0004714164584356915,-4.801560658480351e-05
0,23.375,1.04,2.3144e-05,8.368101895021417e-05,-0.00038838486329118016,0.0004952098822413943,-0.08999999999999986,-0.005502332024904391,0.0004714164584356915,-4.801560658480351e-05
0,23.371,1.06167,2.2655e-05,8.365844779341901e-05,-0.0003884468005290239,0.0004947602483224429,-0.0940000000000012,-0.005263406897047199,0.00047160855654648743,-4.8033449446226424e-05
0,23.37,1.08333,2.239e-05,8.365280503643598e-05,-0.00038846228480163454,0.0004945050898380705,-0.09499999999999886,-0.005205316735137647,0.0004716565922265683,-4.803791075505873e-05
0,23.369,1.105,2.2555e-05,8.364716229234109e-05,-0.00038847776905950697,0.0004946799313518481,-0.09600000000000009,-0.005152915951581747,0.00047170463236807667,-4.80423723012947e-05
0,23.371,1.12667,2.2282e-05,8.365844779341901e-05,-0.0003884468005290239,0.0004943872483224429,-0.0940000000000012,-0.005259438811940815,0.00047160855654648743,-4.8033449446226424e-05
0,23.373,1.14833,2.1836e-05,8.366973334604337e-05,-0.0003884158319395793,0.0004939215652856227,-0.09199999999999875,-0.005368712666148146,0.00047151249856965853,-4.802452754074668e-05
0,23.372,1.17,2.2174e-05,8.366409056328756e-05,-0.0003884313162416716,0.0004942694068049592,-0.09299999999999997,-0.0053147248043544015,0.00047156052532759663,-4.8028988374791226e-05
