,Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,22.656,0.0,2.3233e-05,7.962716752813338e-05,-0.0003995142897788382,0.0005023744573069716,0.0,inf,0.00040454523378068646,-1.1226966466326298e-05
0,22.647,0.02167,2.3293e-05,7.957646616567164e-05,-0.00039965355272585795,0.0005025230188915296,-0.009000000000000341,-0.05583589098794561,0.00040464628778489134,-1.1229478950486426e-05
0,22.648,0.04333,2.3778e-05,7.958209959876752e-05,-0.0003996380791241941,0.0005029981787229616,-0.007999999999999119,-0.06287477234037712,0.0004046350584455291,-1.122919977434976e-05
0,22.648,0.065,2.3565e-05,7.958209959876752e-05,-0.0003996380791241941,0.0005027851787229616,-0.007999999999999119,-0.06284814734037712,0.0004046350584455291,-1.122919977434976e-05
0,22.642,0.08667,2.3558e-05,7.954829919377439e-05,-0.0003997309205125005,0.0005028372197062749,-0.013999999999999346,-0.0359169442647356,0.0004047024386694215,-1.1230874873283125e-05
0,22.637,0.10833,2.315e-05,7.952013254451749e-05,-0.0003998082879296625,0.00050247842047418,-0.01899999999999835,-0.026446232656538084,0.0004047585965337411,-1.1232270866269979e-05
0,22.636,0.13,2.2825e-05,7.951449925338357e-05,-0.0003998237613687585,0.0005021632606221421,-0.019999999999999574,-0.025108163031107637,0.00040476982894421077,-1.123255007329031e-05
0,22.625,0.15167,2.264e-05,7.945253390269792e-05,-0.0003999939682233396,0.0005020865021260375,-0.030999999999998806,-0.0161963387782599,0.00040489340388774955,-1.1235621535823958e-05
0,22.629,0.17333,2.2969e-05,7.947506657680903e-05,-0.00039993207502858966,0.0005023761416053986,-0.02699999999999747,-0.018606523763164656,0.00040484846363549065,-1.1234504601048501e-05
0,22.621,0.195,2.2894e-05,7.943000143508482e-05,-0.00040005586118160505,0.0005023798626166898,-0.03500000000000014,-0.014353710360476795,0.00040493834860783713,-1.1236738515524663e-05
0,22.615,0.21667,2.3471e-05,7.939620312085241e-05,-0.00040014870017559406,0.0005030159032964464,-0.04100000000000037,-0.0122686805682059,0.00040500577406554116,-1.1238414069312387e-05
0,22.609,0.23833,2.3021e-05,7.936240527124834e-05,-0.0004002415386374792,0.0005026249439087276,-0.046999999999997044,-0.010694147742739557,0.00040507320957687104,-1.1240089724186608e-05
0,22.601,0.26,2.2999e-05,7.931734219454069e-05,-0.0004003653224255912,0.0005026816646201319,-0.054999999999999716,-0.009139666629456991,0.00040516313923199973,-1.124232408793614e-05
