Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
19.021,0.0,-1.4e-06,5.920000000000001e-05,-0.00045566300000000003,0.000513501,0.0,inf,-4.7682622693666224e-05,-6.070000000000001e-07,6.0272114675373033e-05,-8.963228498630101e-05,0.0005199495761012682
19.521,3.04405,-6.76e-06,6.2e-05,-0.000447952,0.000503222,0.5,0.001006444,-4.798276658824602e-05,-5.939999999999999e-07,5.841042684585061e-05,-8.952789983273576e-05,0.0005029138166945428
20.021,3.39071,-1.77e-05,6.48e-05,-0.000440236,0.000487411,1.0,0.000487411,-4.827625895227898e-05,-5.8e-07,5.6565936429696546e-05,-8.941861942524359e-05,0.0004870935450630686
20.521,3.64194,-2.6700000000000002e-05,6.759999999999999e-05,-0.000432517,0.000473402,1.5,0.000315601,-4.856310781078065e-05,-5.67e-07,5.473859468420111e-05,-8.930444783326202e-05,0.00047242318987719115
21.021,3.84818,-3.46e-05,7.04e-05,-0.00042479400000000004,0.000460678,2.0,0.000230339,-4.884332118494628e-05,-5.54e-07,5.292835295894901e-05,-8.918538912622859e-05,0.0004588371798072571
21.521,4.02822,-4.1899999999999995e-05,7.32e-05,-0.00041706699999999997,0.00044841,2.5,0.00017936400000000005,-4.91169070921517e-05,-5.41e-07,5.113516269573243e-05,-8.906144737358084e-05,0.0004462699435236123
22.021,4.1898599999999995,-4.8e-05,7.609999999999999e-05,-0.00040933699999999996,0.00043741,3.0,0.00014580299999999999,-4.9383873545952e-05,-5.27e-07,4.9358975428466295e-05,-8.893262664475633e-05,0.0004346559096966029
22.521,4.33812,-5.3700000000000004e-05,7.890000000000001e-05,-0.00040160300000000016,0.000426756,3.5,0.00012193,-4.964422855608373e-05,-5.14e-07,4.7599742783105154e-05,-8.879893100919258e-05,0.00042392950699657507
23.021,4.4766699999999995,-5.8399999999999997e-05,8.170000000000001e-05,-0.000393865,0.00041710900000000003,4.0,0.000104277,-4.9897980128461384e-05,-5.01e-07,4.5857416477553025e-05,-8.86603645363271e-05,0.0004140251640938749
23.521,4.6081900000000005,-6.32e-05,8.45e-05,-0.000386124,0.000407466,4.5,9.05e-05,-5.0145136265181784e-05,-4.879999999999999e-07,4.4131948321582274e-05,-8.851693129559746e-05,0.0004048773096588484
24.021,4.73379,-6.709999999999999e-05,8.73e-05,-0.00037837900000000003,0.000398651,5.0,7.97e-05,-5.038570496452015e-05,-4.75e-07,4.242329021674537e-05,-8.836863535644116e-05,0.00039642037236184175
24.521,4.8549,-7.11e-05,9.02e-05,-0.00037063,0.00038969300000000004,5.5,7.09e-05,-5.061969422093227e-05,-4.61e-07,4.073139415629052e-05,-8.821548078829577e-05,0.0003885887808732012
25.021,4.9728900000000005,-7.42e-05,9.300000000000001e-05,-0.000362878,0.00038170699999999996,6.0,6.36e-05,-5.0847112025053645e-05,-4.48e-07,3.905621222507626e-05,-8.805747166059882e-05,0.0003813169638632727
25.521,5.0876800000000015,-7.659999999999999e-05,9.58e-05,-0.000355122,0.000374296,6.5,5.7600000000000004e-05,-5.1067966363700775e-05,-4.35e-07,3.7397696599486205e-05,-8.789461204278784e-05,0.0003745393500024024
26.021,5.19972,-7.92e-05,9.87e-05,-0.000347362,0.00036679199999999995,7.0,5.24e-05,-5.128226521986857e-05,-4.220000000000001e-07,3.5755799547341474e-05,-8.772690600430036e-05,0.00036819036796093636
26.521,5.30956,-8.13e-05,0.00010149700000000001,-0.00033959800000000004,0.000359783,7.5,4.8e-05,-5.149001657273381e-05,-4.0899999999999997e-07,3.4130473427818704e-05,-8.755435761457392e-05,0.00036220444640922087
27.021,5.41747,-8.32e-05,0.00010434,-0.000331831,0.000352935,8.0,4.41e-05,-5.169122839765211e-05,-3.96e-07,3.252167069136224e-05,-8.737697094304605e-05,0.0003565160140176017
27.521,5.52384,-8.499999999999999e-05,0.000107187,-0.000324061,0.00034628,8.5,4.07e-05,-5.188590866615924e-05,-3.83e-07,3.092934387959739e-05,-8.719475005915428e-05,0.0003510594994564255
28.021,5.6287,-8.62e-05,0.000110036,-0.000316286,0.000340168,9.0,3.78e-05,-5.2074065345971516e-05,-3.7e-07,2.935344562524935e-05,-8.700769903233618e-05,0.00034574038609331236
28.521,5.73268,-8.77e-05,0.000112889,-0.000308509,0.000333678,9.5,3.510000000000001e-05,-5.2255706400984115e-05,-3.570000000000001e-07,2.7793928652052957e-05,-8.681582193202925e-05,0.0003403483760849803
29.021,5.83593,-8.859999999999999e-05,0.000115745,-0.000300727,0.000327865,10.0,3.28e-05,-5.2430839791274076e-05,-3.44e-07,2.6250745774670332e-05,-8.661912282767103e-05,0.00033464422628542187
29.521,5.93834,-8.98e-05,0.00011860399999999999,-0.00029294200000000003,0.000321709,10.5,3.06e-05,-5.2599473473096845e-05,-3.3100000000000004e-07,2.472384989860455e-05,-8.641760578869908e-05,0.00032838869354862943
30.021,6.0400599999999995,-9.120000000000001e-05,0.000121466,-0.000285153,0.000315409,11.0,2.8699999999999996e-05,-5.2761615398888876e-05,-3.18e-07,2.321319402011292e-05,-8.621127488455089e-05,0.00032134253472859535
30.521,6.14136,-9.279999999999999e-05,0.000124332,-0.000277361,0.000308916,11.5,2.6899999999999997e-05,-5.2917273517266326e-05,-3.05e-07,2.171873122612327e-05,-8.600013418466403e-05,0.0003132665066793121
31.021,6.24201,-9.49e-05,0.000127201,-0.000269565,0.000301819,12.0,2.52e-05,-5.3066455773024624e-05,-2.9199999999999997e-07,2.0240414694147873e-05,-8.578418775847606e-05,0.00030392136625477203
31.521,6.34256,-9.719999999999999e-05,0.000130073,-0.000261765,0.000294589,12.5,2.36e-05,-5.320917010714107e-05,-2.79e-07,1.8778197692196925e-05,-8.556343967542445e-05,0.0002930678703089674
32.021,6.44266,-0.00010167,0.000132948,-0.000253962,0.00028524,13.0,2.1899999999999997e-05,-5.3345424456770945e-05,-2.66e-07,1.733203357869549e-05,-8.533789400494676e-05,0.00028050319828233855
32.521,6.5426,-0.00010742,0.000135826,-0.000246156,0.000274561,13.5,2.0300000000000002e-05,-5.3475226755250954e-05,-2.53e-07,1.5901875802394822e-05,-8.510755481648056e-05,0.0002661702199611157
33.021,6.64231,-0.00011588,0.000138707,-0.000238345,0.000261173,14.0,1.87e-05,-5.359858493209752e-05,-2.4e-07,1.4487677902289952e-05,-8.487242617946335e-05,0.000250048227717977
33.521,6.742039999999999,-0.00012788,0.000141592,-0.000230532,0.000244243,14.5,1.6800000000000002e-05,-5.371550691300633e-05,-2.2699999999999998e-07,1.308939350753188e-05,-8.46325121633327e-05,0.00023211651392560055
34.021,6.841660000000001,-0.00014167,0.00014447899999999998,-0.00022271400000000002,0.000225524,15.0,1.4999999999999999e-05,-5.382600061985452e-05,-2.15e-07,1.1706976337343003e-05,-8.43878168375261e-05,0.0002124056234639155
34.521,6.94135,-0.0001591,0.00014737,-0.000214893,0.000203164,15.5,1.31e-05,-5.3930073970697616e-05,-2.0199999999999998e-07,1.0340380200932761e-05,-8.413834427148111e-05,0.00019115111124185603
35.021,7.0407699999999975,-0.00017776,0.000150264,-0.00020706900000000002,0.00017957299999999998,16.0,1.12e-05,-5.402773487977303e-05,-1.8899999999999999e-07,8.989558997410255e-06,-8.388409853463527e-05,0.00016863978467560736
35.521,7.14027,-0.00019877,0.000153161,-0.00019924099999999999,0.000153632,16.5,9.31e-06,-5.411899125749614e-05,-1.7600000000000001e-07,7.654466715699242e-06,-8.36250836964261e-05,0.00014515845118135472
36.021,7.239560000000001,-0.00022182,0.000156062,-0.00019141,0.000125651,17.0,7.39e-06,-5.42038510104642e-05,-1.6300000000000002e-07,6.335057434453135e-06,-8.336130382629116e-05,0.00012100556367017687
36.521,7.3391800000000025,-0.00024646,0.000158965,-0.000183575,9.609999999999999e-05,17.5,5.49e-06,-5.42823220414533e-05,-1.51e-07,5.031285321970003e-06,-8.309276299366793e-05,9.652615703272592e-05
37.021,7.43872,-0.00027069999999999997,0.000161872,-0.00017573599999999999,6.69e-05,18.0,3.72e-06,-5.4354412249420095e-05,-1.3800000000000002e-07,3.7431046361060486e-06,-8.281946526799403e-05,7.207691165454751e-05
37.521,7.5385100000000005,-0.0002928,0.000164781,-0.000167894,3.9899999999999994e-05,18.5,2.16e-06,-5.442012952950096e-05,-1.25e-07,2.470469724190393e-06,-8.254141471870693e-05,4.801450792118727e-05
