Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
22.082,0.0,1.94e-05,7.64e-05,-0.000408394,0.000504234,0.0,inf,0.0006363591063920796,-1.28e-05,0.000224421582199747,-0.0010584196829713601,0.0005088572368621821
22.582,4.29518,8.99e-06,7.92e-05,-0.000400659,0.000488856,0.5,0.000977713,0.0006299877398054975,-1.27e-05,0.0002242980041499555,-0.0010476547625067447,0.0004905776076208159
23.082,4.65271,-3.47e-06,8.2e-05,-0.000392921,0.000471484,1.0,0.000471484,0.0006236670453646227,-1.26e-05,0.0002241808549279579,-0.0010369171803078835,0.00047311458912073544
23.582,4.90889,-1.4499999999999993e-05,8.48e-05,-0.000385179,0.000455539,1.5,0.000303692,0.0006173968749935066,-1.25e-05,0.0002240701655805478,-0.0010262069002156126,0.00045644481824812336
24.082,5.11868,-2.46e-05,8.77e-05,-0.000377434,0.000440516,2.0,0.000220258,0.0006111770808027643,-1.24e-05,0.0002239659669329621,-0.0010155238860707666,0.00044054493188916237
24.582,5.30181,-3.39e-05,9.05e-05,-0.000369685,0.000426324,2.5,0.00017053,0.0006050075150895802,-1.23e-05,0.00022386828958928344,-0.001004868101714182,0.0004253915669300347
25.082,5.46635,-4.33e-05,9.33e-05,-0.000361932,0.000411987,3.0,0.000137329,0.0005988880303377069,-1.22e-05,0.00022377716393286737,-0.000994239510986693,0.00041096136025692303
25.582,5.61765,-5.12e-05,9.62e-05,-0.000354175,0.000399134,3.5,0.000114038,0.0005928184792174615,-1.21e-05,0.00022369262012674612,-0.000983638077729137,0.00039723094875600994
26.082,5.7590900000000005,-5.89e-05,9.9e-05,-0.000346415,0.000386537,4.0,9.66e-05,0.0005867987145857299,-1.2e-05,0.0002236146881140471,-0.0009730637657823478,0.0003841769693134779
26.582,5.89322,-6.56e-05,0.000101844,-0.000338651,0.000374851,4.5,8.329999999999999e-05,0.0005808285894859655,-1.19e-05,0.0002235433976184027,-0.0009625165389871615,0.00037177605881550947
27.082,6.02144,-7.240000000000001e-05,0.000104687,-0.00033088400000000004,0.000363213,5.0,7.26e-05,0.0005749079571481892,-1.18e-05,0.000223478778144368,-0.0009519963611844131,0.000360004854148287
27.582,6.14489,-7.859999999999999e-05,0.000107534,-0.000323112,0.000352088,5.5,6.4e-05,0.0005690366709889872,-1.17e-05,0.00022342085897783005,-0.0009415031962149388,0.00034883999219799335
28.082,6.26468,-8.45e-05,0.000110384,-0.000315338,0.000341269,6.0,5.69e-05,0.0005632145846115144,-1.16e-05,0.00022336966918642433,-0.0009310370079195739,0.00033825810985081077
28.582,6.38109,-8.98e-05,0.000113237,-0.000307559,0.000330962,6.5,5.09e-05,0.0005574415518054929,-1.15e-05,0.00022332523761994707,-0.0009205977601391533,0.0003282358439929218
29.082,6.49505,-9.42e-05,0.000116094,-0.000299777,0.00032162200000000003,7.0,4.59e-05,0.0005517174265472118,-1.14e-05,0.0002232875929107695,-0.000910185416714513,0.0003187498315105092
29.582,6.6068,-9.86e-05,0.000118953,-0.00029199200000000003,0.000312335,7.5,4.16e-05,0.0005460420629995262,-1.13e-05,0.00022325676347424977,-0.0008997999414864884,0.00030977670928975524
30.082,6.71672,-0.00010253,0.000121816,-0.000284203,0.000303489,8.0,3.79e-05,0.0005404153155118612,-1.12e-05,0.00022323277750914894,-0.000889441298295915,0.0003012931142168426
30.582,6.8251800000000005,-0.00010644,0.000124682,-0.00027641,0.000294652,8.5,3.47e-05,0.0005348370386202049,-1.11e-05,0.00022321566299804071,-0.0008791094509836279,0.0002932756831779537
31.082,6.93249,-0.00010953,0.000127551,-0.000268613,0.000286634,9.0,3.18e-05,0.0005293070870471188,-1.1e-05,0.0002232054477077309,-0.0008688043633904629,0.00028570105305927114
31.582,7.0388600000000014,-0.00011267,0.00013042299999999998,-0.000260813,0.000278567,9.5,2.93e-05,0.0005238253157017242,-1.09e-05,0.00022320215918966192,-0.0008585259993572554,0.0002785458607469775
32.082,7.1445,-0.00011478,0.000133299,-0.00025301,0.000271529,10.0,2.72e-05,0.0005183915796797157,-1.0800000000000003e-05,0.0002232058247803384,-0.000848274322724841,0.0002717867431272552
32.582,7.24972,-0.00011669,0.000136177,-0.000245203,0.00026469,10.5,2.52e-05,0.0005130057342633523,-1.07e-05,0.00022321647160172863,-0.000838049297334055,0.00026540033708628683
33.082,7.35452,-0.00011858,0.000139059,-0.000237392,0.000257871,11.0,2.34e-05,0.0005076676349214594,-1.06e-05,0.00022323412656168572,-0.0008278508870257327,0.00025936327951025487
33.582,7.458660000000001,-0.00012024,0.000141944,-0.000229578,0.000251282,11.5,2.19e-05,0.0005023771373094325,-1.05e-05,0.0002232588163543583,-0.0008176790556407103,0.00025365220728534193
34.082,7.56261,-0.00012123,0.000144832,-0.00022176,0.000245362,12.0,2.04e-05,0.0004971340972692319,-1.04e-05,0.00022329056746060337,-0.0008075337670198224,0.0002482437572977305
34.582,7.6662,-0.00012169,0.000147723,-0.000213939,0.000239972,12.5,1.92e-05,0.0004919383708293849,-1.03e-05,0.00022332940614840308,-0.0007974149850039048,0.00024311456643360307
35.082,7.76974,-0.00012184,0.000150618,-0.00020611400000000005,0.000234892,13.0,1.8100000000000006e-05,0.0004867898142049891,-1.03e-05,0.00022337535847327498,-0.000787322673433793,0.00023824127157914213
35.582,7.873019999999999,-0.00012216,0.000153515,-0.000198286,0.000229641,13.5,1.7e-05,0.00048168828379770547,-1.02e-05,0.00022342845027868794,-0.0007772567961503229,0.0002336005096205304
36.082,7.97608,-0.00012195,0.000156416,-0.000190454,0.00022492,14.0,1.6100000000000002e-05,0.0004766336361957642,-1.01e-05,0.0002234887071964702,-0.0007672173169943295,0.00022916891744395026
36.582,8.079130000000001,-0.00012171,0.00015932,-0.000182618,0.000220228,14.5,1.52e-05,0.0004716257281739628,-9.97e-06,0.00022355615464723227,-0.0007572041998066477,0.0002249231319355842
37.082,8.18245,-0.0001204,0.000162227,-0.00017478,0.000216606,15.0,1.44e-05,0.0004666644166936647,-9.88e-06,0.0002236308178407715,-0.0007472174084281141,0.0002208397899816149
37.582,8.28566,-0.00011961,0.000165137,-0.000166937,0.000212464,15.5,1.3699999999999998e-05,0.00046174955890280296,-9.78e-06,0.00022371272177649105,-0.0007372569066995633,0.0002168955284682247
38.082,8.38894,-0.00011878,0.00016805,-0.000159091,0.000208361,16.0,1.3e-05,0.00045688101213587316,-9.69e-06,0.000223801891243811,-0.0007273226584618313,0.00021307063511596917
38.582,8.49231,-0.00011740000000000002,0.000170966,-0.000151242,0.000204808,16.5,1.24e-05,0.0004520586339139452,-9.6e-06,0.00022389835082258338,-0.0007174146275557537,0.00020936000098289466
39.082,8.59573,-0.00011566,0.000173886,-0.000143389,0.000201615,17.0,1.19e-05,0.0004472822819446506,-9.51e-06,0.0002240021248835029,-0.0007075327778221654,0.0002057621679614209
39.582,8.69882,-0.00011345,0.000176808,-0.000135533,0.000198891,17.5,1.14e-05,0.00044255181412218743,-9.42e-06,0.00022411323758852455,-0.0006976770731019022,0.00020227567794396726
40.082,8.80187,-0.00011136,0.00017973400000000002,-0.000127673,0.000196047,18.0,1.09e-05,0.0004378670885273263,-9.32e-06,0.00022423171289127214,-0.0006878474772357996,0.0001988990728229532
40.582,8.90484,-0.00010933,0.000182663,-0.00011981,0.000193142,18.5,1.04e-05,0.00043322796342739993,-9.23e-06,0.00022435757453745722,-0.0006780439540646929,0.00019563089449079816
