Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
25.021,5.395,-4.84e-05,9.3e-05,-0.00016455200000000002,0.000209117,3.985,5.25e-05,3.928707254019659e-05,-3.61e-06,0.00010013844935193871,-5.102932115442242e-05,0.00020676710153708403
25.107,5.41667,-4.9e-05,9.35e-05,-0.000163379,0.000207858,4.0710000000000015,5.11e-05,3.9091611347554444e-05,-3.61e-06,9.976620910029252e-05,-5.105386038779466e-05,0.00020551372813891805
25.191,5.4383300000000006,-4.9700000000000015e-05,9.39e-05,-0.000162234,0.000206518,4.155,4.9700000000000015e-05,3.890085402938329e-05,-3.61e-06,9.940301528735139e-05,-5.107781359789657e-05,0.00020429471665676263
25.271,5.46,-5.03e-05,9.44e-05,-0.000161143,0.000205256,4.235,4.85e-05,3.871932574707052e-05,-3.6000000000000007e-06,9.905747423511962e-05,-5.110061207899504e-05,0.00020313852744441687
25.344,5.4816699999999985,-5.08e-05,9.48e-05,-0.000160147,0.000204202,4.308,4.74e-05,3.855380488434797e-05,-3.6000000000000007e-06,9.874247245894939e-05,-5.112140368741984e-05,0.00020208755599209315
25.426,5.50333,-5.15e-05,9.53e-05,-0.00015902899999999998,0.000202808,4.39,4.620000000000001e-05,3.836801805106117e-05,-3.6000000000000007e-06,9.838898108786788e-05,-5.1144744980176496e-05,0.00020091160823477465
25.506,5.525,-5.23e-05,9.57e-05,-0.000157938,0.00020139,4.47,4.51e-05,3.818690603176818e-05,-3.6000000000000007e-06,9.804446430805095e-05,-5.116750303697703e-05,0.0001997690131164763
25.589,5.54667,-5.28e-05,9.62e-05,-0.000156806,0.000200227,4.553,4.4e-05,3.79991519811203e-05,-3.59e-06,9.768739627314161e-05,-5.1191099969976435e-05,0.00019858843050275392
25.679,5.56833,-5.33e-05,9.67e-05,-0.000155578,0.00019902,4.643,4.29e-05,3.7795735434155415e-05,-3.59e-06,9.730063746737791e-05,-5.1216670256161884e-05,0.0001973138543583344
25.755,5.59,-5.400000000000001e-05,9.71e-05,-0.000154542,0.000197707,4.7189999999999985,4.19e-05,3.762410092403941e-05,-3.59e-06,9.697438400758961e-05,-5.1238249367686514e-05,0.00019624204643977657
25.837,5.6116699999999975,-5.479999999999999e-05,9.76e-05,-0.000153423,0.000196277,4.801,4.09e-05,3.74390594885924e-05,-3.58e-06,9.662272558986597e-05,-5.126151815000571e-05,0.00019509022848508733
25.917,5.63333,-5.5399999999999985e-05,9.81e-05,-0.000152332,0.00019495,4.881,3.99e-05,3.725867441901143e-05,-3.58e-06,9.627999600693404e-05,-5.128420545073322e-05,0.00019397109633811894
26.001,5.655,-5.610000000000002e-05,9.85e-05,-0.000151186,0.000193611,4.965,3.9e-05,3.7069422213122923e-05,-3.58e-06,9.59205036729559e-05,-5.130801228482046e-05,0.00019280087283445193
26.092,5.67667,-5.67e-05,9.91e-05,-0.000149944,0.00019235,5.056,3.8e-05,3.686457476893541e-05,-3.58e-06,9.553148540612915e-05,-5.133378587278613e-05,0.0001915387350173952
26.178,5.69833,-5.720000000000002e-05,9.95e-05,-0.00014877100000000002,0.000191084,5.142,3.72e-05,3.6671150631537125e-05,-3.57e-06,9.516425421048208e-05,-5.1358126934087656e-05,0.00019035128287763143
26.266,5.72,-5.76e-05,0.000100048,-0.000147571,0.00019,5.23,3.63e-05,3.647339713622606e-05,-3.57e-06,9.478889736806107e-05,-5.1383017570585516e-05,0.00018914156469263164
26.347,5.74167,-5.83e-05,0.000100508,-0.000146465,0.000188655,5.311,3.55e-05,3.6291524951777816e-05,-3.57e-06,9.44437688939566e-05,-5.140591351949241e-05,0.00018803283912547365
26.439,5.7633300000000025,-5.91e-05,0.000101031,-0.00014521,0.000187162,5.403,3.46e-05,3.608512947767292e-05,-3.57e-06,9.405220155114573e-05,-5.143190164080403e-05,0.00018677906577037104
26.528,5.785,-5.93e-05,0.000101537,-0.000143996,0.000186208,5.492000000000001,3.39e-05,3.588564174920674e-05,-3.56e-06,9.367383808189741e-05,-5.145702495762911e-05,0.00018557174246517695
26.629,5.80667,-5.99e-05,0.000102111,-0.00014261799999999998,0.000184847,5.593,3.3e-05,3.565946810751662e-05,-3.56e-06,9.324497760163569e-05,-5.148551499604248e-05,0.00018420823819162175
26.713,5.82833,-6.06e-05,0.000102588,-0.00014147200000000002,0.000183471,5.6770000000000005,3.2299999999999986e-05,3.547153434245395e-05,-3.56e-06,9.288872098808162e-05,-5.150919292142953e-05,0.00018307956183050963
26.801,5.85,-6.11e-05,0.000103089,-0.000140271,0.00018224,5.765,3.16e-05,3.5274817880531206e-05,-3.55e-06,9.251590802889404e-05,-5.1533982039097024e-05,0.00018190230742864025
26.889,5.87167,-6.15e-05,0.000103589,-0.00013907,0.000181121,5.853,3.09e-05,3.5078271754172664e-05,-3.55e-06,9.214351255567493e-05,-5.1558754445494084e-05,0.00018073032194448844
26.977,5.8933300000000015,-6.25e-05,0.00010409,-0.000137869,0.000179439,5.941,3.02e-05,3.488189589508244e-05,-3.55e-06,9.17715343011301e-05,-5.158351013699161e-05,0.00017956358534300883
27.06900000000001,5.915,-6.3e-05,0.000104613,-0.000136613,0.000178187,6.033,2.95e-05,3.467677583876188e-05,-3.54e-06,9.13830937505102e-05,-5.160937321143531e-05,0.00017834940569673847
27.157,5.93667,-6.39e-05,0.000105114,-0.000135412,0.000176624,6.121,2.89e-05,3.448074804097191e-05,-3.54e-06,9.101196806570984e-05,-5.1634094702062274e-05,0.00017719334304363595
27.256,5.95833,-6.409999999999999e-05,0.000105678,-0.00013406100000000002,0.00017565299999999998,6.22,2.82e-05,3.4260420039145434e-05,-3.54e-06,9.059494939146623e-05,-5.1661886386097786e-05,0.00017589897268315263
27.349,5.98,-6.459999999999997e-05,0.000106207,-0.000132792,0.00017440099999999995,6.313,2.7600000000000014e-05,3.405364122301466e-05,-3.54e-06,9.020368430770202e-05,-5.16879744378092e-05,0.00017468900460371322
27.446,6.00167,-6.500000000000001e-05,0.000106759,-0.00013146799999999998,0.000173228,6.41,2.7e-05,3.383817087873362e-05,-3.53e-06,8.979608542361681e-05,-5.171516464366854e-05,0.00017343311582937543
27.539,6.0233300000000005,-6.55e-05,0.000107289,-0.000130198,0.000172003,6.502999999999999,2.64e-05,3.363177967293245e-05,-3.53e-06,8.940576881593022e-05,-5.174121450803261e-05,0.00017223486031304872
27.631,6.045,-6.6e-05,0.000107813,-0.000128942,0.000170752,6.595,2.59e-05,3.342779428313558e-05,-3.53e-06,8.9020105484061e-05,-5.1766965868627685e-05,0.00017105509480123425
27.729,6.0666699999999985,-6.659999999999999e-05,0.000108372,-0.000127604,0.000169385,6.693,2.53e-05,3.321070950377438e-05,-3.52e-06,8.860978907306331e-05,-5.179437653389221e-05,0.00016980449473688917
27.81900000000001,6.08833,-6.7e-05,0.000108885,-0.000126376,0.000168283,6.783,2.48e-05,3.301153123171221e-05,-3.52e-06,8.82334209006999e-05,-5.1819531295768264e-05,0.00016866151039864703
27.91800000000001,6.11,-6.74e-05,0.000109449,-0.000125024,0.0001671,6.8820000000000014,2.43e-05,3.279263995805898e-05,-3.52e-06,8.781991653571574e-05,-5.1847181294135717e-05,0.0001674103121635701
28.014,6.13167,-6.790000000000001e-05,0.000109996,-0.000123714,0.00016581900000000002,6.978,2.380000000000001e-05,3.25805865885475e-05,-3.51e-06,8.741944312427539e-05,-5.187397315959797e-05,0.00016620309034800227
