Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
22.554,0.0,2.25e-05,7.91e-05,-0.000401093,0.000502685,0.0,inf,0.0001341582019845529,2.78e-06,0.00022030148283912806,8.117743769054165e-05,0.00048171836336798654
23.054,4.4626,5.529999999999999e-07,8.190000000000001e-05,-0.000393355,0.0004757780000000001,0.5,0.000951555,0.0001355481777056346,2.78e-06,0.00022042090869509772,8.308836487960734e-05,0.0004689400282513014
23.554,4.87844,-1.01e-05,8.47e-05,-0.000385613,0.000460231,1.0,0.000460231,0.0001369420287825546,2.79e-06,0.000220552959389499,8.500086119568103e-05,0.0004566431317228572
24.054,5.15461,-1.91e-05,8.75e-05,-0.000377868,0.000446271,1.5,0.000297514,0.0001383397503492874,2.8e-06,0.0002206975956095241,8.691492706919427e-05,0.00044481627114529215
24.554,5.37597,-2.69e-05,9.03e-05,-0.000370119,0.00043357800000000016,2.0,0.00021678900000000008,0.00013974133754502153,2.81e-06,0.00022085477812390248,8.883056293057873e-05,0.00043344804388124436
25.054,5.56571,-3.37e-05,9.32e-05,-0.000362366,0.000421877,2.5,0.000168751,0.00014114678551416454,2.81e-06,0.00022102446778282832,9.07477692102659e-05,0.0004225270472933519
25.554,5.7355,-3.99e-05,9.6e-05,-0.00035461,0.00041071,3.0,0.000136903,0.00014255608940633721,2.82e-06,0.00022120662551788168,9.266654633868748e-05,0.00041204187874425285
26.054,5.89117,-4.58e-05,9.88e-05,-0.00034685,0.000399897,3.5,0.000114256,0.0001439692443763749,2.83e-06,0.00022140121234195563,9.458689474627499e-05,0.00040198113559658505
26.554,6.03567,-5.08e-05,0.000101685,-0.000339086,0.00039,4.0,9.75e-05,0.00014538624558433147,2.84e-06,0.000221608189349179,9.650881486346009e-05,0.00039233341521298696
27.054,6.17217,-5.520000000000003e-05,0.000104528,-0.000331319,0.000380682,4.5,8.46e-05,0.0001468070881954736,2.85e-06,0.00022182751771484491,9.843230712067429e-05,0.00038308731495609636
27.554,6.30227,-5.98e-05,0.000107375,-0.000323548,0.000371127,5.0,7.42e-05,0.0001482317673802856,2.85e-06,0.0002220591586953309,0.00010035737194834926,0.00037423143218855154
28.054,6.42751,-6.32e-05,0.000110224,-0.000315773,0.000362755,5.5,6.6e-05,0.00014966027831446764,2.86e-06,0.0002223030736280278,0.00010228400977691658,0.00036575436427299033
28.554,6.54825,-6.65e-05,0.000113077,-0.000307995,0.000354587,6.0,5.91e-05,0.00015109261617893277,2.87e-06,0.00022255922393126133,0.00010421222103680779,0.00035764470857205103
29.054,6.66528,-6.979999999999999e-05,0.000115934,-0.000300213,0.000346354,6.5,5.33e-05,0.00015252877615981294,2.88e-06,0.00022282757110421957,0.00010614200615845457,0.0003498910624483717
29.554,6.77958,-7.25e-05,0.000118793,-0.000292428,0.000338729,7.0,4.84e-05,0.00015396875344845335,2.88e-06,0.0002231080767268758,0.00010807336557228846,0.0003424820232645902
