,Temp./�C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,22.835,0.975,2.6602e-05,8.063577841229113e-05,-0.00019434708463741956,0.0003015848630497107,0.02500000000000213,0.012063394521987401,0.00014925968344601907,9.412756720760517e-06
0,22.836,0.99667,2.6328e-05,8.064141427116533e-05,-0.00019433346092475462,0.00030130287519591995,0.0259999999999998,0.011588572122920087,0.00014926909623012678,9.412811494550724e-06
0,22.839,1.01833,2.6361e-05,8.065832192518697e-05,-0.0001942925897525493,0.0003013119116777363,0.028999999999999915,0.010390065919921972,0.0001492973349110898,9.412975814537734e-06
0,22.845,1.04,2.6291e-05,8.069213758154538e-05,-0.00019421084725419757,0.00030119398483574296,0.03500000000000014,0.008605542423878336,0.00014935381375188322,9.41330444828555e-06
0,22.845,1.06167,2.6583e-05,8.069213758154538e-05,-0.00019421084725419757,0.00030148598483574295,0.03500000000000014,0.008613885281021192,0.00014935381375188322,9.41330444828555e-06
0,22.851,1.08333,2.6626e-05,8.072595370231701e-05,-0.0001941291045505899,0.0003014810582529069,0.04100000000000037,0.00735319654275376,0.00014941029456445355,9.413633073731844e-06
0,22.847,1.105,2.6598e-05,8.070340957020122e-05,-0.00019418359970913533,0.0003014850092793365,0.037000000000002586,0.008148243494035553,0.0001493726404703244,9.413413991023367e-06
0,22.85,1.12667,2.6844e-05,8.072031764993787e-05,-0.00019414272834877844,0.0003017070459987163,0.0400000000000027,0.007542676149967399,0.0001494008809587652,9.41357830340062e-06
0,22.834,1.14833,2.6336e-05,8.063014256632067e-05,-0.0001943607083443842,0.0003013268509107049,0.02400000000000091,0.012555285454612227,0.00014925027071668526,9.41270194673971e-06
0,22.835,1.17,2.6534e-05,8.063577841229113e-05,-0.00019434708463741956,0.0003015168630497107,0.02500000000000213,0.012060674521987398,0.00014925968344601907,9.412756720760517e-06
0,22.832,1.19167,2.6681e-05,8.061887091307708e-05,-0.0001943879557412074,0.00030168782665428444,0.022000000000002018,0.013713083029738945,0.00014923144542234104,9.41259239800628e-06
0,22.838,1.21333,2.669e-05,8.065268602761196e-05,-0.00019430621348232036,0.0003016488995099323,0.028000000000002245,0.01077317498249672,0.00014928792196266388,9.412921041439332e-06
0,22.827,1.235,2.6556e-05,8.059069200573414e-05,-0.00019445607413348664,0.0003016027661392208,0.017000000000003013,0.017741339184656903,0.0001491843831450384,9.412318522137135e-06
0,22.822,1.25667,2.6711e-05,8.056251342091099e-05,-0.0001945241923832254,0.0003017977058041364,0.012000000000000455,0.025149808817010413,0.00014913732223712992,9.412044640502826e-06
0,22.82,1.27833,2.6674e-05,8.055124207728866e-05,-0.0001945514396432084,0.000301776681720497,0.010000000000001563,0.030177668172044984,0.00014911849825740252,9.411935086234848e-06
0,22.833,1.3,2.6542e-05,8.0624506733247e-05,-0.00019437433204564682,0.0003015408387788938,0.022999999999999687,0.013110471251256431,0.00014924085804212707,9.412647172488297e-06
0,22.832,1.32167,2.6591e-05,8.061887091307708e-05,-0.0001943879557412074,0.0003015978266542845,0.022000000000002018,0.013708992120648038,0.00014923144542234104,9.41259239800628e-06
0,22.835,1.34333,2.6647e-05,8.063577841229113e-05,-0.00019434708463741956,0.00030162986304971067,0.02500000000000213,0.012065194521987397,0.00014925968344601907,9.412756720760517e-06
0,22.826,1.365,2.6762e-05,8.058505626296671e-05,-0.000194469697794835,0.0003018167540578017,0.01600000000000179,0.018863547128610495,0.0001491749708539044,9.412263746271487e-06
0,22.824,1.38667,2.6871e-05,8.057378481613788e-05,-0.000194496945100436,0.0003019417299165739,0.014000000000002899,0.021567266422607957,0.0001491561464359633,9.412154193848374e-06
0,22.82,1.40833,2.6595e-05,8.055124207728866e-05,-0.0001945514396432084,0.0003016976817204971,0.010000000000001563,0.030169768172044992,0.00014911849825740252,9.411935086234848e-06
