Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
21.351,0.0,1.39e-05,7.23e-05,-0.000419695,0.000505889,0.0,inf,0.000304610619213796,-2.27e-06,0.00012147364574542586,6.63703513079939e-05,0.0005032986024638384
21.851,3.9921699999999998,-3.19e-06,7.509999999999998e-05,-0.000411966,0.00048386800000000004,0.5,0.0009677360000000001,0.00030348095579482703,-2.24e-06,0.00012309516370054372,6.762666954056025e-05,0.00048678335349878994
22.351,4.37447,-1.4400000000000001e-05,7.79e-05,-0.00040423300000000004,0.000467733,1.0,0.000467733,0.00030236600460919853,-2.22e-06,0.00012471209702565565,6.888694157216569e-05,0.00047099526161523483
22.851,4.64006,-2.34e-05,8.070000000000001e-05,-0.000396497,0.000453846,1.5,0.000302564,0.00030126574074318705,-2.19e-06,0.00012632449818794677,7.015116765501723e-05,0.00045591436832987406
23.351,4.8554900000000005,-3.18e-05,8.35e-05,-0.000388756,0.00044054900000000004,2.0,0.000220275,0.0003001801393083159,-2.16e-06,0.00012793241950521126,7.141934804132178e-05,0.0004415207151594087
23.851,5.04219,-3.98e-05,8.640000000000001e-05,-0.00038101300000000003,0.000427546,2.5,0.000171018,0.00029910917544134514,-2.13e-06,0.0001295359131460315,7.269148298328634e-05,0.0004277943436205397
24.351,5.21024,-4.6399999999999996e-05,8.92e-05,-0.000373265,0.000416026,3.0,0.000138675,0.00029805282430427895,-2.1e-06,0.00013113503112994855,7.396757273311785e-05,0.0004147152952299682
24.851,5.36457,-5.5e-05,9.2e-05,-0.000365514,0.000402555,3.5,0.000115016,0.00029701106108436263,-2.07e-06,0.00013272982532764157,7.524761754302328e-05,0.000402263611504395
25.351,5.50896,-6.12e-05,9.49e-05,-0.00035775900000000003,0.000391369,4.0,9.779999999999999e-05,0.0002959838609940834,-2.04e-06,0.0001343203474611014,7.653161766520959e-05,0.0003904193339605213
25.851,5.6455800000000025,-6.7e-05,9.77e-05,-0.000350001,0.000380655,4.5,8.46e-05,0.00029497119927116965,-2.01e-06,0.0001359066491038053,7.78195733518837e-05,0.0003791625041150481
