Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
89.962,18.37087,0.00034122,0.000486732,0.000672756,0.000155196,68.0,2.28e-06,0.0001585105804974098,-1.09e-06,0.0001572710377131745,0.000141128088458917,0.0001560282596397636
90.462,18.46872,0.0003463,0.0004899559999999999,0.000680932,0.000155323,68.5,2.27e-06,0.00015797167823605203,-1.06e-06,0.00015675247623410203,0.00014057395293738027,0.0001563492250084547
90.962,18.5667,0.00035141,0.000493182,0.000689112,0.000155481,69.0,2.25e-06,0.00015744574106358092,-1.04e-06,0.0001562471525313301,0.00014003658403439857,0.00015668003363642884
91.462,18.66465,0.00035649,0.000496412,0.000697294,0.000155608,69.5,2.24e-06,0.0001569327658533241,-1.01e-06,0.00015575505422302482,0.00013951593716106454,0.00015702051785306011
91.962,18.76264,0.00036199,0.000499644,0.000705479,0.000156155,70.0,2.23e-06,0.00015643274932532918,-9.86e-07,0.00015527616886555775,0.00013901196772847087,0.00015737050998772267
92.462,18.86075,0.00036736,0.000502879,0.000713667,0.000156572,70.5,2.22e-06,0.00015594568804636402,-9.6e-07,0.00015481048395316705,0.00013852463114771022,0.00015772984236979055
92.962,18.95904,0.00037314,0.000506116,0.000721857,0.000157399,71.0,2.22e-06,0.00015547157842991607,-9.34e-07,0.00015435798691761874,0.00013805388282987506,0.00015809834732863782
93.462,19.05725,0.00037828,0.000509357,0.000730051,0.000157586,71.5,2.2e-06,0.00015501041673619316,-9.08e-07,0.00015391866512786745,0.0001375996781860582,0.0001584758571936386
93.962,19.15553,0.00038341,0.0005126,0.0007382469999999999,0.000157763,72.0,2.19e-06,0.00015456219907212322,-8.83e-07,0.00015349250588971816,0.0001371619726273523,0.000158862204294167
94.462,19.25395,0.00038889,0.000515846,0.0007464460000000001,0.000158291,72.5,2.18e-06,0.00015412692139135382,-8.57e-07,0.00015307949644548734,0.00013674072156484986,0.000159257220959597
94.962,19.35284,0.00039435,0.000519095,0.000754647,0.00015879799999999998,73.0,2.18e-06,0.00015370457949425283,-8.31e-07,0.00015267962397366329,0.00013633588040964372,0.00015966073951930278
95.462,19.45178,0.00039955,0.0005223469999999999,0.000762852,0.000159045,73.5,2.16e-06,0.0001532951690279081,-8.05e-07,0.00015229287558856844,0.00013594740457282644,0.0001600725923026584
95.962,19.55059,0.00040489,0.000525601,0.0007710589999999999,0.000159432,74.0,2.15e-06,0.00015289868548612728,-7.790000000000002e-07,0.00015191923834001958,0.00013557524946549053,0.00016049261163903795
96.462,19.6495,0.00041039,0.000528858,0.000779269,0.000159979,74.5,2.15e-06,0.0001525151242094384,-7.529999999999998e-07,0.0001515586992129898,0.00013521937049872882,0.00016092062985781548
96.962,19.74848,0.00041589,0.000532118,0.0007874819999999999,0.000160526,75.0,2.14e-06,0.00015214448038508924,-7.27e-07,0.0001512112451272689,0.00013487972308363392,0.00016135647928836516
97.462,19.84789,0.00042114,0.000535381,0.0007956980000000001,0.000160823,75.5,2.13e-06,0.0001517867490470477,-7.009999999999999e-07,0.00015087686293712517,0.00013455626263129847,0.00016179999226006097
97.962,19.94734,0.00042681,0.0005386459999999999,0.000803916,0.00016154,76.0,2.13e-06,0.00015144192507600174,-6.76e-07,0.00015055553943096634,0.00013424894455281504,0.00016225100110227704
98.462,20.04687,0.00043217,0.000541915,0.000812137,0.000161947,76.5,2.12e-06,0.0001511100031993591,-6.5e-07,0.00015024726133100046,0.00013395772425927642,0.00016270933814438752
98.962,20.14647,0.00043715,0.000545186,0.000820361,0.000161975,77.0,2.1000000000000002e-06,0.0001507909779912478,-6.24e-07,0.00014995201529289755,0.00013368255716177514,0.0001631748357157664
99.462,20.24642,0.00044309,0.0005484590000000001,0.000828587,0.000162962,77.5,2.1000000000000002e-06,0.0001504848438725159,-5.979999999999999e-07,0.00014966978790545058,0.00013342339867140386,0.00016364732614578779
99.962,20.34639,0.00044848,0.0005517359999999999,0.000836817,0.000163399,78.0,2.09e-06,0.0001501915951107313,-5.72e-07,0.0001494005656902364,0.00013318020419925524,0.0001641266417638258
100.462,20.44651,0.00045376,0.000555015,0.000845049,0.000163726,78.5,2.09e-06,0.00014991122582018197,-5.47e-07,0.00014914433510127716,0.000132952929156422,0.00016461261489925447
100.962,20.546570000000006,0.00045922,0.000558297,0.000853283,0.00016423400000000005,79.0,2.08e-06,0.00014964372996187591,-5.21e-07,0.0001489010825247016,0.00013274152895399676,0.000165105077881448
101.462,20.64656,0.00046485,0.0005615819999999999,0.0008615210000000001,0.00016491099999999998,79.5,2.07e-06,0.0001493891013435412,-4.95e-07,0.0001486707942784058,0.00013254595900307213,0.00016560386303978035
101.962,20.74652,0.00047063,0.000564869,0.000869761,0.000165738,80.0,2.07e-06,0.00014914733361962588,-4.69e-07,0.00014845345661171464,0.00013236617471474067,0.00016610880270362564
102.462,20.8466,0.00047564,0.000568159,0.000878003,0.00016579599999999998,80.5,2.06e-06,0.00014891842029129797,-4.44e-07,0.000148249055705043,0.0001322021315000951,0.00016661972920235796
102.962,20.94674,0.00048124,0.000571452,0.000886249,0.000166443,81.0,2.05e-06,0.0001487023547064456,-4.18e-07,0.0001480575776695566,0.0001320537847702281,0.0001671364748653514
103.462,21.046570000000006,0.0004872,0.000574748,0.000894497,0.000167451,81.5,2.05e-06,0.00014849913005967686,-3.92e-07,0.00014787900854683377,0.00013192108993623238,0.00016765887202198007
103.962,21.14639,0.0004921999999999999,0.000578046,0.000902748,0.000167498,82.0,2.04e-06,0.00014830873939231977,-3.67e-07,0.0001477133343085258,0.00013180400240920046,0.00016818675300161797
104.462,21.24639,0.00049787,0.000581347,0.000911001,0.00016821599999999998,82.5,2.04e-06,0.00014813117559242268,-3.41e-07,0.00014756054085601896,0.00013170247760022505,0.00016871995013363928
104.962,21.34639,0.00050337,0.0005846509999999999,0.000919257,0.000168764,83.0,2.03e-06,0.0001479664313947536,-3.15e-07,0.0001474206140200948,0.0001316164709203988,0.0001692582957474181
105.462,21.44644,0.00050879,0.000587957,0.000927516,0.000169231,83.5,2.03e-06,0.00014781449938080067,-2.9e-07,0.00014729353956059212,0.00013154593778081424,0.0001698016221723284
105.962,21.54657000000001,0.00051397,0.0005912669999999999,0.000935777,0.000169459,84.0,2.02e-06,0.00014767537197877222,-2.64e-07,0.00014717930316606766,0.00013149083359256425,0.0001703497617377444
106.462,21.64676,0.00051937,0.000594578,0.000944042,0.000169907,84.5,2.01e-06,0.00014754904146359636,-2.38e-07,0.0001470778904534573,0.0001314511137667413,0.00017090254677304005
