Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
25.031,5.50333,-5.29e-06,9.3e-05,-0.000164416,0.000252167,2.486,0.000101435,0.00028981197270521385,-1.03e-05,0.0004633662225528054,-2.9930709406465723e-05,0.0002535738750542248
25.09,5.525,-6e-06,9.34e-05,-0.000163611,0.000250989,2.545,9.86e-05,0.0002891837979214203,-1.03e-05,0.0004624914964007803,-3.0263676454414298e-05,0.00025250444997576733
25.157,5.54667,-6.5000000000000004e-06,9.38e-05,-0.000162697,0.000249953,2.612,9.57e-05,0.0002884707008331285,-1.03e-05,0.00046149861707606924,-3.0641690729745706e-05,0.0002512966115816864
25.217,5.56833,-7.1e-06,9.41e-05,-0.000161879,0.00024887900000000003,2.672,9.31e-05,0.00028783233559660966,-1.03e-05,0.0004606098808784553,-3.098011995663102e-05,0.0002502208915298091
25.276,5.59,-7.68e-06,9.44e-05,-0.000161075,0.000247823,2.7310000000000003,9.07e-05,0.0002872048208994027,-1.03e-05,0.00045973633412454604,-3.1312824838813734e-05,0.00024916853734444566
25.347,5.6116699999999975,-8.12e-06,9.48e-05,-0.000160106,0.00024682,2.802,8.809999999999999e-05,0.00028644995358663645,-1.03e-05,0.0004586856125466267,-3.1713088278677004e-05,0.0002479092617366477
25.415,5.63333,-8.71e-06,9.52e-05,-0.000159179,0.000245687,2.87,8.56e-05,0.00028572726618893303,-1.03e-05,0.0004576797951297211,-3.209632630583572e-05,0.00024671044957702635
25.479,5.655,-9.32e-06,9.56e-05,-0.000158306,0.000244566,2.934,8.340000000000001e-05,0.00028504734369998435,-1.03e-05,0.0004567335968758095,-3.245692004547895e-05,0.0002455886093214925
25.55,5.67667,-1.01e-05,9.6e-05,-0.000157338,0.000243238,3.005,8.09e-05,0.0002842933426885169,-1.03e-05,0.00045568442249096304,-3.2856839285413146e-05,0.00024435135531083096
25.613000000000003,5.69833,-1.05e-05,9.63e-05,-0.000156478,0.000242302,3.068,7.900000000000001e-05,0.0002836245531458282,-1.03e-05,0.0004547539177771732,-3.3211596418519035e-05,0.0002432598989834051
25.687,5.72,-1.12e-05,9.68e-05,-0.00015546899999999998,0.00024099,3.142,7.670000000000001e-05,0.00028283929532391876,-1.03e-05,0.000453661487631675,-3.3628174253242e-05,0.00024198550571927742
25.759,5.74167,-1.17e-05,9.72e-05,-0.000154487,0.000239967,3.214,7.47e-05,0.00028207557635491823,-1.03e-05,0.0004525991461499433,-3.403336775499246e-05,0.00024075343291910114
25.826,5.7633300000000025,-1.21e-05,9.76e-05,-0.000153573,0.000238976,3.281,7.28e-05,0.0002813651730321186,-1.03e-05,0.00045161107747219216,-3.4410311668799104e-05,0.0002396138643726588
25.897,5.785,-1.27e-05,9.8e-05,-0.000152605,0.000237903,3.352,7.099999999999999e-05,0.00028061265167985685,-1.03e-05,0.0004505645445361747,-3.4809642769321795e-05,0.0002384135305584686
25.975,5.80667,-1.33e-05,9.84e-05,-0.000151541,0.000236595,3.43,6.9e-05,0.00027978628687063,-1.03e-05,0.00044941545473065026,-3.5248205860615384e-05,0.00023710343116379692
26.055,5.82833,-1.3800000000000007e-05,9.88e-05,-0.000150449,0.000235453,3.51,6.709999999999999e-05,0.0002789391124778305,-1.03e-05,0.0004482375778066402,-3.5697863346652125e-05,0.00023576901650931313
26.127,5.85,-1.42e-05,9.93e-05,-0.000149467,0.000234502,3.582,6.55e-05,0.00027817698382239854,-1.03e-05,0.0004471780742953159,-3.610242452073991e-05,0.00023457603084076368
26.2,5.87167,-1.5e-05,9.97e-05,-0.000148471,0.000233181,3.655,6.38e-05,0.00027740458750757414,-1.03e-05,0.0004461044217734016,-3.651247833260366e-05,0.00023337415909288996
26.276,5.8933300000000015,-1.58e-05,0.000100105,-0.000147434,0.000231763,3.731,6.21e-05,0.0002766007884316042,-1.02e-05,0.00044498725219847346,-3.6939248601774366e-05,0.00023213107044019705
26.351,5.915,-1.62e-05,0.000100531,-0.000146411,0.000230757,3.806,6.06e-05,0.00027580790517001336,-1.02e-05,0.00044388538772698993,-3.736026840538727e-05,0.00023091246892854305
26.431,5.93667,-1.6899999999999994e-05,0.000100986,-0.000145319,0.000229448,3.886,5.9e-05,0.00027496253468061057,-1.02e-05,0.00044271072837467386,-3.7809208323318526e-05,0.0002296214788979746
26.507,5.95833,-1.73e-05,0.000101417,-0.000144282,0.00022845,3.962,5.770000000000001e-05,0.00027415978798890454,-1.02e-05,0.0004415954354459208,-3.823555987503709e-05,0.00022840345293827905
26.586,5.98,-1.82e-05,0.000101866,-0.000143204,0.000226898,4.041,5.610000000000002e-05,0.0002733257207755656,-1.02e-05,0.0004404367718059788,-3.867859510025716e-05,0.00022714598650802533
26.659,6.00167,-1.87e-05,0.000102281,-0.000142208,0.000225797,4.114,5.4899999999999986e-05,0.00027255533279191854,-1.02e-05,0.0004393667003750098,-3.9087849800469164e-05,0.00022599180770547286
26.742,6.0233300000000005,-1.93e-05,0.000102753,-0.00014107600000000002,0.00022453,4.197,5.350000000000001e-05,0.0002716797999457,-1.02e-05,0.00043815073489424203,-3.955301244648079e-05,0.00022468855115464234
26.822,6.045,-1.97e-05,0.000103208,-0.000139984,0.00022349400000000005,4.277,5.23e-05,0.00027083630327017047,-1.02e-05,0.0004369794157150715,-4.000120656306175e-05,0.00022344143864696923
26.908,6.0666699999999985,-2.01e-05,0.000103697,-0.00013881,0.000222419,4.363,5.1e-05,0.00026992997165242,-1.02e-05,0.0004357210090014989,-4.048284510436652e-05,0.0002221106246012616
26.986,6.08833,-2.05e-05,0.000104141,-0.000137746,0.000221437,4.441,4.99e-05,0.00026910833275303465,-1.02e-05,0.0004345803453837155,-4.091952762901083e-05,0.00022091236159348278
27.06900000000001,6.11,-2.11e-05,0.000104613,-0.000136613,0.000220118,4.524,4.870000000000001e-05,0.00026823442448691947,-1.02e-05,0.00043336727448861677,-4.138404340566666e-05,0.00021964637333461668
27.151,6.13167,-2.19e-05,0.00010508,-0.000135494,0.000218686,4.606,4.75e-05,0.0002673714499321101,-1.02e-05,0.0004321695397285951,-4.184280141736934e-05,0.0002184047795367267
