Temp./�C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,SplFit,Poly5,TightSpl
34.848,7.605,-6.7e-05,0.00014926299999999998,-0.000209777,0.000292051,11.924000000000001,2.45e-05,0.00019111390470507032,-1.89e-06,0.00012210014311623784,0.0002315111347678349,0.00029083610345415897
34.96,7.62667,-6.69e-05,0.000149911,-0.000208024,0.000291037,12.036,2.42e-05,0.00019127411362505377,-1.88e-06,0.0001225242280176912,0.00023143215765244812,0.000290110594075441
35.071,7.6483300000000005,-6.68e-05,0.000150554,-0.000206286,0.00029009,12.147,2.3899999999999998e-05,0.00019143354671796297,-1.87e-06,0.0001229447362034045,0.00023135517366498597,0.00028939641307175235
35.177,7.67,-6.65e-05,0.000151168,-0.000204627,0.00028931299999999997,12.253,2.36e-05,0.00019158640603273813,-1.86e-06,0.00012334649744743349,0.0002312828529959939,0.0002887188969172817
35.286,7.6916699999999985,-6.620000000000001e-05,0.000151799,-0.00020292099999999998,0.000288527,12.362,2.33e-05,0.0001917442104760964,-1.85e-06,0.0001237598277788447,0.0002312097022875491,0.000288026771842709
35.391999999999996,7.71333,-6.6e-05,0.000152414,-0.000201261,0.00028769900000000004,12.468,2.3100000000000002e-05,0.00019189827316823112,-1.84e-06,0.00012416197502081362,0.00023113974693506414,0.00028735812395543135
35.494,7.735,-6.6e-05,0.000153005,-0.000199664,0.000286685,12.57,2.2800000000000002e-05,0.00019204708175747653,-1.83e-06,0.00012454912649743525,0.00023107353065572882,0.00028671881861388495
35.609,7.75667,-6.57e-05,0.00015367200000000002,-0.000197863,0.00028581900000000004,12.685,2.25e-05,0.00019221551391229328,-1.82e-06,0.00012498583201035158,0.0002310001666467349,0.00028600285435680155
35.708,7.77833,-6.53e-05,0.000154246,-0.000196312,0.00028528099999999997,12.784,2.23e-05,0.0001923610700870185,-1.81e-06,0.00012536195775396286,0.00023093810519069576,0.0002853905840857454
35.814,7.8,-6.579999999999999e-05,0.000154861,-0.00019465200000000002,0.000283762,12.89,2.2e-05,0.0001925174901242087,-1.8e-06,0.00012576486206249325,0.00023087277787984346,0.0002847391964477494
35.915,7.82167,-6.54e-05,0.00015544700000000002,-0.00019307,0.00028315400000000003,12.991,2.18e-05,0.000192667081858813,-1.79e-06,0.00012614893826196988,0.00023081161077914713,0.0002841225400593071
36.018,7.84333,-6.53e-05,0.00015604399999999999,-0.00019145700000000002,0.000282164,13.094000000000001,2.15e-05,0.00019282018821674364,-1.78e-06,0.00012654079758671647,0.00023075031549182044,0.00028349768703885
36.139,7.865,-6.48e-05,0.000156747,-0.00018956099999999998,0.000281542,13.215,2.13e-05,0.00019300076311995224,-1.77e-06,0.0001270013662871124,0.00023067970395888285,0.0002827687996016307
36.254,7.88667,-6.43e-05,0.000157414,-0.00018775900000000002,0.000280845,13.33,2.11e-05,0.00019317309643830487,-1.76e-06,0.00012743932621875673,0.0002306139896674289,0.0002820812096529311
36.361999999999995,7.90833,-6.42e-05,0.000158042,-0.00018606599999999998,0.00027992,13.437999999999999,2.08e-05,0.000193335571763886,-1.75e-06,0.00012785083118852897,0.00023055351263955677,0.00028144003275363036
36.471,7.93,-6.4e-05,0.000158675,-0.000184358,0.000279044,13.547,2.0600000000000006e-05,0.0001935001716199781,-1.74e-06,0.00012826634616498644,0.00023049368942889528,0.00028079738373949987
36.57,7.95167,-6.36e-05,0.00015925,-0.000182807,0.000278428,13.645999999999999,2.0399999999999998e-05,0.0001936502100969501,-1.73e-06,0.00012864391438025829,0.0002304404101931294,0.0002802175691318173
36.676,7.9733300000000025,-6.31e-05,0.000159866,-0.000181145,0.000277886,13.752,2.02e-05,0.00019381142632808905,-1.72e-06,0.00012904836278092676,0.00023038447652717897,0.00027960083582697254
36.781,7.995,-6.29e-05,0.000160476,-0.000179499,0.000277046,13.857000000000001,2e-05,0.00019397170138159042,-1.71e-06,0.00012944918261584035,0.00023033020392745972,0.00027899406706572636
36.894,8.01667,-6.25e-05,0.000161133,-0.000177727,0.000276395,13.97,1.98e-05,0.0001941448320351316,-1.7e-06,0.00012988074895955808,0.00023027305513154128,0.0002783456648928532
37.009,8.03833,-6.22e-05,0.000161802,-0.00017592400000000002,0.000275489,14.085,1.9600000000000002e-05,0.00019432171211740553,-1.69e-06,0.00013032017482470355,0.0002302162332841844,0.0002776906641612759
37.111,8.06,-6.159999999999999e-05,0.000162395,-0.000174325,0.0002751,14.187000000000001,1.9399999999999997e-05,0.0001944791750617624,-1.68e-06,0.00013071011312476967,0.00023016696339910134,0.0002771138119757283
37.217,8.081669999999999,-6.12e-05,0.000163012,-0.000172662,0.000274479,14.293,1.92e-05,0.00019464338839553924,-1.67e-06,0.00013111552901356302,0.00023011688439732994,0.00027651841498291734
37.328,8.10333,-6.0599999999999996e-05,0.00016365799999999998,-0.00017092099999999999,0.000273963,14.404000000000002,1.9e-05,0.00019481597580948257,-1.66e-06,0.00013154027132427124,0.0002300656687763585,0.0002758993739496926
37.44,8.125,-6.01e-05,0.00016431,-0.000169165,0.000273405,14.515999999999998,1.88e-05,0.00019499076897470827,-1.65e-06,0.0001319690506121923,0.00023001526120024858,0.00027527934652779405
37.542,8.14667,-5.9699999999999994e-05,0.000164904,-0.000167565,0.00027272900000000004,14.618,1.87e-05,0.0001951505240935399,-1.64e-06,0.00013235972993017015,0.00022997046254997502,0.00027471867851476073
37.65,8.168330000000001,-5.91e-05,0.000165533,-0.00016587,0.000272299,14.725999999999999,1.85e-05,0.00019532026685460798,-1.63e-06,0.00013277358140901507,0.00022992417896259545,0.0002741291734716751
37.753,8.19,-5.8599999999999995e-05,0.000166133,-0.00016425400000000002,0.000271739,14.829,1.83e-05,0.0001954827164234341,-1.62e-06,0.00013316845610039955,0.00022988113923740994,0.00027357091911897326
37.864000000000004,8.21167,-5.8299999999999994e-05,0.000166779,-0.00016251200000000002,0.000271001,14.94,1.8100000000000006e-05,0.0001956584008573595,-1.61e-06,0.00013359420064113222,0.00022983595883257178,0.0002729736190410193
37.978,8.23333,-5.7799999999999995e-05,0.00016744400000000002,-0.00016072299999999999,0.00027031900000000004,15.054,1.8e-05,0.00019583949977096567,-1.6e-06,0.00013403166766697943,0.00022979085409211442,0.00027236481947708627
38.08,8.255,-5.7399999999999986e-05,0.000168038,-0.000159123,0.00026978799999999997,15.155999999999999,1.7800000000000002e-05,0.0001960021075287071,-1.59e-06,0.0001344232709104988,0.00022975160985496106,0.00027182408049229874
38.186,8.27667,-5.720000000000002e-05,0.000168656,-0.00015745899999999998,0.00026892,15.262,1.76e-05,0.00019617166398251868,-1.58e-06,0.00013483041660981545,0.00022971193888084596,0.00027126610320873636
38.292,8.29833,-5.65e-05,0.00016927400000000002,-0.000155795,0.000268611,15.368,1.75e-05,0.000196341802976791,-1.57e-06,0.00013523775129486797,0.00022967340036581766,0.0002707121572915285
38.4,8.32,-5.610000000000002e-05,0.00016990400000000002,-0.000154099,0.000267869,15.475999999999999,1.73e-05,0.00019651575087450317,-1.56e-06,0.0001356529658590221,0.0002296352981811464,0.00027015189308586296
38.52,8.34167,-5.56e-05,0.000170604,-0.000152215,0.000267224,15.595999999999998,1.7100000000000002e-05,0.00019670973460690308,-1.55e-06,0.0001361145453491388,0.0002295943382093163,0.0002695342549268726
38.624,8.36333,-5.5e-05,0.000171211,-0.00015058200000000002,0.000266844,15.7,1.7e-05,0.00019687845650876563,-1.54e-06,0.0001365147766704262,0.00022956000970486752,0.0002690031083976342
38.736,8.385,-5.4299999999999985e-05,0.000171865,-0.00014882399999999998,0.00026639,15.812000000000001,1.6800000000000002e-05,0.00019706078242874374,-1.53e-06,0.00013694599825508964,0.00022952425433015486,0.00026843538963239045
38.836999999999996,8.40667,-5.3700000000000004e-05,0.000172455,-0.000147237,0.00026602900000000004,15.913,1.67e-05,0.00019722575712568082,-1.52e-06,0.00013733504840682609,0.00022949308887509705,0.000267927227939813
38.957,8.42833,-5.31e-05,0.000173155,-0.00014535200000000001,0.000265359,16.033,1.66e-05,0.0001974224513353281,-1.51e-06,0.0001377975088929613,0.000229457388318815,0.0002673281395244842
39.055,8.45,-5.27e-05,0.000173728,-0.000143813,0.00026489,16.131,1.64e-05,0.00019758363613030998,-1.5e-06,0.00013817536429985996,0.00022942930130254212,0.0002668426328131382
39.168,8.47167,-5.21e-05,0.00017438799999999998,-0.00014203799999999998,0.000264342,16.244,1.63e-05,0.00019777010679283965,-1.49e-06,0.00013861125481925737,0.0002293981063527786,0.00026628698417095433
39.275999999999996,8.49333,-5.15e-05,0.00017501900000000005,-0.00014034100000000002,0.000263833,16.352,1.6100000000000002e-05,0.000197948941503072,-1.48e-06,0.00013902805840811423,0.00022936948279026555,0.00026576008341436144
39.374,8.515,-5.11e-05,0.000175592,-0.000138801,0.000263299,16.45,1.6e-05,0.00019811173724513685,-1.47e-06,0.0001394064384135309,0.00022934451592264969,0.00026528547875473684
39.483000000000004,8.536669999999999,-5.03e-05,0.00017622900000000002,-0.000137088,0.00026303599999999997,16.559,1.59e-05,0.00019829338655088656,-1.46e-06,0.0001398274788604204,0.00022931787022673089,0.00026476151178136037
39.59,8.55833,-4.98e-05,0.000176855,-0.000135407,0.000262491,16.666,1.58e-05,0.00019847229715193966,-1.46e-06,0.00014024098756678386,0.000229292863149643,0.0002642511512269587
39.702,8.58,-4.93e-05,0.00017751,-0.000133647,0.00026189400000000004,16.778,1.56e-05,0.00019866019835246295,-1.45e-06,0.00014067402470064913,0.00022926790632641822,0.0002637211652238992
39.806,8.60167,-4.870000000000001e-05,0.00017811900000000002,-0.000132012,0.00026147299999999997,16.882,1.55e-05,0.00019883525490326046,-1.44e-06,0.00014107631885312816,0.00022924584717601238,0.0002632328907461045
39.915,8.623330000000001,-4.83e-05,0.000178756,-0.000130298,0.000260794,16.991,1.53e-05,0.00019901932343206535,-1.43e-06,0.00014149814857302136,0.00022922387865636465,0.00026272511323546116
40.028,8.645,-4.760000000000001e-05,0.00017941799999999998,-0.000128522,0.000260298,17.104,1.52e-05,0.00019921079009219264,-1.42e-06,0.00014193566838852645,0.00022920234643348668,0.0002622029791201342
40.134,8.66667,-4.68e-05,0.00018003799999999999,-0.000126855,0.000260121,17.21,1.51e-05,0.00019939099089481913,-1.41e-06,0.00014234627958323884,0.00022918329656610088,0.0002617171348007069
40.235,8.68833,-4.650000000000001e-05,0.00018063,-0.000125267,0.00025938299999999997,17.311,1.4999999999999999e-05,0.0001995632270892771,-1.4e-06,0.0001427376973405656,0.00022916617853259284,0.0002612577493473649
40.347,8.71,-4.5799999999999995e-05,0.00018128599999999999,-0.000123506,0.000259007,17.423,1.49e-05,0.00019975483222842822,-1.39e-06,0.00014317194440584407,0.0002291483738984493,0.0002607523600371964
40.455999999999996,8.73167,-4.5299999999999997e-05,0.000181924,-0.000121791,0.000258405,17.532,1.47e-05,0.00019994192118331726,-1.38e-06,0.00014359476140308268,0.0002291322341337373,0.00026026456223088355
40.567,8.75333,-4.46e-05,0.000182575,-0.000120045,0.000258005,17.643,1.4599999999999999e-05,0.00020013306709212929,-1.37e-06,0.00014402554077584166,0.00022911700116948512,0.00025977191012932385
40.671,8.775,-4.3799999999999994e-05,0.00018318400000000005,-0.000118409,0.000257781,17.747,1.4499999999999993e-05,0.00020031272984719138,-1.36e-06,0.0001444293408680693,0.00022910382911216177,0.000259314064365388
40.784,8.796669999999997,-4.34e-05,0.000183847,-0.000116632,0.000257091,17.86,1.4400000000000001e-05,0.00020050856619808046,-1.35e-06,0.00014486829020338837,0.00022909072244367253,0.00025882068303523535
40.898,8.81833,-4.29e-05,0.000184515,-0.00011483799999999999,0.00025640900000000003,17.974,1.4300000000000005e-05,0.00020070679564979078,-1.34e-06,0.000145311340338671,0.00022907877035301832,0.00025832723264451366
40.99800000000001,8.84,-4.18e-05,0.000185102,-0.000113265,0.000256586,18.074,1.42e-05,0.00020088122658206277,-1.33e-06,0.00014570015962654635,0.00022906933561333415,0.0002578979230039131
41.102,8.86167,-4.11e-05,0.00018571200000000001,-0.000111628,0.000256245,18.178,1.4099999999999999e-05,0.00020106317515055294,-1.32e-06,0.0001461047089220433,0.00022906056289894545,0.00025745494055916593
41.206,8.88333,-4.05e-05,0.000186322,-0.000109991,0.000255774,18.282,1.4000000000000001e-05,0.0002012456743590706,-1.31e-06,0.00014650943888470277,0.00022905284888339195,0.00025701551491207005
41.32,8.905,-4e-05,0.00018699099999999999,-0.00010819700000000001,0.000255223,18.396,1.39e-05,0.00020144635374696345,-1.3e-06,0.00014695329269699486,0.00022904560810911513,0.00025653790934258256
41.43,8.92667,-3.9399999999999995e-05,0.00018763700000000002,-0.000106465,0.000254749,18.506,1.3800000000000007e-05,0.0002016406181082923,-1.29e-06,0.00014738177837467274,0.00022903982467775003,0.0002560810858339643
41.523999999999994,8.94833,-3.87e-05,0.000188189,-0.000104986,0.000254473,18.6,1.3699999999999998e-05,0.00020180711296979826,-1.28e-06,0.00014774809889485878,0.00022903581792028255,0.00025569383058667396
41.629,8.97,-3.82e-05,0.000188806,-0.000103333,0.000253946,18.705,1.36e-05,0.00020199362173191674,-1.27e-06,0.00014815746104494934,0.00022903236053112286,0.0002552646481863514
41.733999999999995,8.99167,-3.72e-05,0.000189423,-0.000101679,0.000253902,18.81,1.3500000000000001e-05,0.00020218068991874056,-1.26e-06,0.00014856700712220563,0.00022902997657129167,0.00025483903164813304
41.85,9.01333,-3.6700000000000004e-05,0.00019010400000000002,-9.990000000000004e-05,0.000253255,18.926,1.34e-05,0.00020238800568491777,-1.25e-06,0.00014901967181052005,0.0002290285894946762,0.0002543729581868063
41.951,9.035,-3.620000000000001e-05,0.000190698,-9.83e-05,0.000252753,19.027,1.3300000000000001e-05,0.00020256906867323538,-1.24e-06,0.0001494139849955247,0.0002290284464084582,0.00025397067289225386
42.06,9.05667,-3.54e-05,0.000191338,-9.65e-05,0.000252528,19.136,1.32e-05,0.00020276505283542846,-1.23e-06,0.0001498397216941927,0.00022902940265785384,0.00025354018696298883
42.158,9.078330000000001,-3.45e-05,0.000191915,-9.499999999999999e-05,0.000252372,19.234,1.31e-05,0.00020294177206798061,-1.22e-06,0.00015022266317947982,0.00022903124570056556,0.000253156380650874
42.277,9.1,-3.41e-05,0.00019261400000000002,-9.31e-05,0.000251639,19.352999999999998,1.3000000000000001e-05,0.00020315701264953532,-1.21e-06,0.00015068787867839,0.00022903473398757203,0.00025269443508288343
42.386,9.12167,-3.3299999999999996e-05,0.000193256,-9.14e-05,0.000251337,19.462,1.29e-05,0.00020335479374719015,-1.2e-06,0.0001511142074189948,0.00022903913110985138,0.00025227524520293976
42.495,9.14333,-3.2299999999999986e-05,0.000193897,-8.97e-05,0.000251242,19.570999999999998,1.28e-05,0.00020355317483771937,-1.19e-06,0.00015154073400950203,0.00022904467617536578,0.00025185980568677083
42.603,9.165,-3.15e-05,0.000194533,-8.8e-05,0.000250995,19.679000000000002,1.28e-05,0.00020375032727428118,-1.18e-06,0.00015196354259690582,0.00022905130131631681,0.0002514518633773858
42.705,9.18667,-3.11e-05,0.000195133,-8.640000000000001e-05,0.00025041099999999997,19.781,1.27e-05,0.00020393706692203666,-1.18e-06,0.00015236304007643908,0.00022905859094155727,0.0002510699416090488
42.812,9.20833,-3.04e-05,0.000195763,-8.47e-05,0.000250035,19.887999999999998,1.26e-05,0.00020413352400119032,-1.17e-06,0.00015278230682454541,0.00022906731475113152,0.0002506727909249325
42.919,9.23,-2.94e-05,0.000196393,-8.3e-05,0.000250025,19.995,1.25e-05,0.0002043305577054742,-1.16e-06,0.00015320176403465013,0.00022907713999424303,0.00025027920415476314
43.038999999999994,9.251669999999999,-2.8699999999999996e-05,0.0001971,-8.109999999999999e-05,0.00024955,20.115,1.24e-05,0.00020455221556892945,-1.15e-06,0.00015367240985347526,0.00022908946776935453,0.00024984202257575047
43.143,9.27333,-2.8199999999999998e-05,0.000197713,-7.950000000000001e-05,0.00024904,20.219,1.23e-05,0.00020474490487768057,-1.14e-06,0.00015408049656627317,0.00022910126989928218,0.0002494667312196761
43.25,9.295,-2.730000000000001e-05,0.000198343,-7.780000000000001e-05,0.00024880700000000003,20.326,1.22e-05,0.00020494371988254677,-1.13e-06,0.00015450054265409323,0.00022911449481179493,0.00024908408961818934
43.36,9.31667,-2.62e-05,0.000198992,-7.609999999999999e-05,0.000248893,20.436,1.22e-05,0.00020514870857758056,-1.12e-06,0.00015493256407360088,0.00022912923359478133,0.0002486943811427074
43.471000000000004,9.338330000000001,-2.55e-05,0.000199646,-7.43e-05,0.000248428,20.546999999999997,1.21e-05,0.00020535617641761995,-1.11e-06,0.0001553687167381223,0.00022914527979341287,0.0002483048788772928
43.583,9.36,-2.47e-05,0.00020030700000000002,-7.25e-05,0.00024811799999999997,20.659000000000002,1.2e-05,0.0002055661396762093,-1.1e-06,0.00015580900612495254,0.00022916266391686114,0.00024791567037066363
43.677,9.38167,-2.42e-05,0.000200861,-7.11e-05,0.000247686,20.753,1.1900000000000001e-05,0.00020574284411835992,-1.09e-06,0.00015617869548964405,0.00022917817838928817,0.000247591951043396
43.788000000000004,9.40333,-2.36e-05,0.00020151599999999997,-6.929999999999999e-05,0.000247235,20.864,1.18e-05,0.00020595207562569768,-1.08e-06,0.00015661543244781422,0.0002291975835778282,0.0002472131266641662
43.898999999999994,9.425,-2.2899999999999998e-05,0.00020217099999999999,-6.759999999999999e-05,0.000246862,20.975,1.18e-05,0.00020616192385867972,-1.07e-06,0.00015705237389606076,0.00022921816238154137,0.00024683801415325353
44.01,9.44667,-2.18e-05,0.00020282599999999997,-6.579999999999999e-05,0.000246801,21.086,1.17e-05,0.00020637238838387326,-1.06e-06,0.00015748951977999348,0.00022923991347353315,0.0002464665994665351
44.12300000000001,9.46833,-2.12e-05,0.00020349299999999998,-6.4e-05,0.000246333,21.199,1.1599999999999999e-05,0.0002065872776637332,-1.05e-06,0.00015793475210429462,0.00022926325926895066,0.00024609227647631927
44.227,9.49,-2.01e-05,0.000204108,-6.24e-05,0.000246421,21.303,1.1599999999999999e-05,0.0002067856155001061,-1.04e-06,0.00015834471057714423,0.00022928581687016556,0.00024575112780920067
44.336999999999996,9.51167,-1.9699999999999998e-05,0.00020475700000000002,-6.0599999999999996e-05,0.000245752,21.413,1.15e-05,0.00020699598340522115,-1.03e-06,0.00015877851563912232,0.00022931079197144452,0.00024539379005864535
44.44300000000001,9.53333,-1.9e-05,0.00020538299999999998,-5.9e-05,0.000245327,21.519000000000002,1.1400000000000001e-05,0.0002071992726104372,-1.02e-06,0.00015919673572323636,0.00022933594327188313,0.0002450528308902799
44.555,9.555,-1.7899999999999998e-05,0.000206045,-5.720000000000002e-05,0.000245342,21.631,1.13e-05,0.00020741467728146198,-1.01e-06,0.0001596388309379508,0.00022936367331424876,0.00024469616760823353
44.661,9.57667,-1.7199999999999998e-05,0.000206672,-5.550000000000003e-05,0.000244969,21.737,1.13e-05,0.00020761911795173348,-1e-06,0.00016005743388920613,0.00022939100981699142,0.00024436200132166855
44.772,9.59833,-1.67e-05,0.000207328,-5.3799999999999986e-05,0.000244427,21.84800000000001,1.12e-05,0.00020783380155073457,-9.940000000000001e-07,0.0001604959817281985,0.00022942077276452027,0.00024401559256857216
44.881,9.62,-1.59e-05,0.000207973,-5.21e-05,0.00024415099999999996,21.956999999999997,1.11e-05,0.0002080452134027369,-9.84e-07,0.00016092682633194624,0.0002294511301220417,0.00024367891649217655
44.99100000000001,9.64167,-1.4599999999999999e-05,0.00020862299999999998,-5.03e-05,0.000244315,22.066999999999997,1.11e-05,0.0002082591635562377,-9.75e-07,0.0001613618230240848,0.00022948290057595087,0.00024334264513026677
45.093999999999994,9.66333,-1.42e-05,0.000209233,-4.870000000000001e-05,0.000243715,22.17,1.1e-05,0.0002084600436094283,-9.66e-07,0.00016176931964414858,0.00022951368142028238,0.00024303094231635785
45.214,9.685,-1.36e-05,0.000209943,-4.68e-05,0.000243097,22.29,1.09e-05,0.00020869474280485944,-9.55e-07,0.00016224429435611514,0.0002295508001245901,0.00024267164409242392
45.323,9.706669999999999,-1.27e-05,0.000210588,-4.51e-05,0.00024296400000000005,22.399,1.0800000000000003e-05,0.00020890854700232934,-9.459999999999999e-07,0.0001626759361507935,0.0002295856879386722,0.00024234885917046213
45.43,9.72833,-1.1599999999999999e-05,0.000211221,-4.34e-05,0.000242992,22.506,1.0800000000000003e-05,0.0002091190010137672,-9.359999999999999e-07,0.00016309984900086336,0.00022962101923154968,0.00024203529623321519
45.534,9.75,-1.11e-05,0.000211837,-4.1700000000000004e-05,0.000242456,22.61,1.07e-05,0.0002093240979543856,-9.27e-07,0.0001635120578287606,0.00022965638766274865,0.00024173364535113773
45.647,9.77167,-9.95e-06,0.00021250599999999997,-4e-05,0.00024252,22.72300000000001,1.07e-05,0.0002095475505872592,-9.170000000000001e-07,0.00016396014120761604,0.00022969596398006225,0.00024140936350445038
45.76,9.793330000000001,-9.27e-06,0.00021317599999999998,-3.82e-05,0.00024207700000000002,22.836,1.06e-05,0.00020977163486767523,-9.079999999999999e-07,0.0001644084355679111,0.0002297367336842745,0.00024108868473242444
45.86600000000001,9.815,-8.37e-06,0.000213804,-3.65e-05,0.00024193900000000002,22.941999999999997,1.05e-05,0.00020998241158280933,-8.98e-07,0.00016482915121180533,0.0002297760613868714,0.00024079113301547664
45.974,9.83667,-7.61e-06,0.00021444400000000002,-3.48e-05,0.000241626,23.05,1.05e-05,0.00021019773606109713,-8.890000000000002e-07,0.00016525799572487374,0.0002298172087091305,0.00024049120184589868
46.093,9.85833,-6.88e-06,0.000215149,-3.2899999999999987e-05,0.00024118,23.169,1.04e-05,0.00021043565845908102,-8.790000000000002e-07,0.0001657307418352463,0.0002298638049971903,0.00024016448744633366
46.19600000000001,9.88,-6.1e-06,0.00021576,-3.13e-05,0.000240946,23.272,1.04e-05,0.00021064215526349827,-8.7e-07,0.00016614011414980813,0.00022990519993799701,0.0002398848753876145
46.303999999999995,9.90167,-5.46e-06,0.000216401,-2.9600000000000005e-05,0.00024051599999999997,23.38,1.0300000000000001e-05,0.0002108592378389795,-8.6e-07,0.0001665695469196926,0.00022994966321520554,0.00023959484058357292
46.416000000000004,9.92333,-4.33e-06,0.000217065,-2.78e-05,0.000240544,23.491999999999997,1.0199999999999999e-05,0.00021108496739306024,-8.51e-07,0.0001670150878470602,0.0002299969169420931,0.00023929745684050588
46.526,9.945,-3.35e-06,0.000217718,-2.61e-05,0.000240434,23.601999999999997,1.0199999999999999e-05,0.0002113072671045069,-8.41e-07,0.000167452874058461,0.0002300444590206494,0.0002390087325245076
46.626999999999995,9.96667,-2.45e-06,0.00021831700000000002,-2.45e-05,0.000240335,23.70300000000001,1.01e-05,0.0002115119028184636,-8.32e-07,0.00016785501708700348,0.00023008909822608216,0.00023874654195531542
46.745,9.98833,-1.99e-06,0.000219018,-2.26e-05,0.000239631,23.820999999999998,1.01e-05,0.00021175161732636433,-8.22e-07,0.00016832506054242143,0.00023014244637870615,0.00023844373548209148
46.852,10.01,-9.32e-07,0.000219653,-2.09e-05,0.00023963400000000002,23.928,1e-05,0.00021196957688428275,-8.13e-07,0.0001687514847586087,0.00023019193383080764,0.00023817241812247014
46.965,10.03167,-5.070000000000001e-07,0.000220324,-1.91e-05,0.000238943,24.041,9.94e-06,0.00021220036863216804,-8.03e-07,0.00016920202539658403,0.00023024534365190816,0.00023788924005807837
47.06399999999999,10.05333,3.65e-07,0.000220912,-1.76e-05,0.00023883599999999997,24.14,9.89e-06,0.00021240308148699348,-7.95e-07,0.00016959691968411076,0.00023029310393157202,0.00023764396560360692
47.181000000000004,10.075,1.5e-06,0.000221607,-1.57e-05,0.000238812,24.256999999999998,9.85e-06,0.00021264327063856624,-7.85e-07,0.00017006382100179425,0.00023035071168990822,0.00023735747669322357
47.286,10.09667,2.2e-06,0.00022223099999999998,-1.4000000000000001e-05,0.000238481,24.362,9.79e-06,0.0002128593959397748,-7.76e-07,0.00017048302687054707,0.000230403483215718,0.00023710347687679555
47.398999999999994,10.11833,2.93e-06,0.000222903,-1.23e-05,0.00023809,24.475,9.73e-06,0.0002130925908625568,-7.66e-07,0.00017093437494297226,0.00023046140728287187,0.0002368333925834047
