Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
851.059,252.63708,0.017122,0.007281224,0.012502925,0.011900298,829.0,1.44e-05,0.011905301091497907,1.74e-05,0.011918579064599002,0.011928160020619284,0.011902467332678537
851.559,252.83151,0.017133000000000002,0.007286304,0.012511059,0.011908243999999998,829.5,1.44e-05,0.011914022578181837,1.74e-05,0.01192737560410129,0.011936859516900343,0.011911063176470175
852.059,253.02709,0.017146,0.007291383,0.012519193,0.011918191000000002,830.0,1.44e-05,0.011922745732613448,1.74e-05,0.01193617323816367,0.01194555975093506,0.011919663094390378
852.559,253.2236,0.017156,0.007296464,0.012527326,0.011925137,830.5,1.44e-05,0.011931470556914198,1.75e-05,0.011944971961952804,0.011954260720839327,0.01192826718963912
853.059,253.42199,0.017169,0.007301544,0.01253546,0.011935084,831.0,1.44e-05,0.011940197053211511,1.75e-05,0.011953771770614088,0.011962962424729051,0.011936875565416371
853.559,253.62092,0.01718,0.007306625,0.012543594,0.011943031000000002,831.5,1.44e-05,0.011948925223638756,1.75e-05,0.011962572659271609,0.011971664860720127,0.011945488324922116
854.059,253.81996,0.017193,0.0073117059999999985,0.012551727,0.011952979,832.0,1.44e-05,0.011957655070335261,1.75e-05,0.01197137462302812,0.011980368026928454,0.011954105571356321
854.559,254.01948,0.017204,0.007316788,0.012559861,0.011960926,832.5,1.44e-05,0.011966386595446316,1.75e-05,0.01198017765696498,0.011989071921469936,0.011962727407918977
855.059,254.21876,0.017216,0.00732187,0.012567995,0.011969875,833.0,1.44e-05,0.01197511980112316,1.75e-05,0.011988981756142127,0.011997776542460469,0.011971353937810045
855.559,254.41872,0.017227000000000003,0.0073269519999999986,0.012576128999999998,0.011977823,833.5,1.44e-05,0.011983854689523,1.75e-05,0.011997786915598035,0.012006481888015952,0.011979985264229514
856.059,254.61894,0.017240000000000002,0.007332034,0.012584263,0.011987772,834.0,1.44e-05,0.011992591262808978,1.75e-05,0.01200659313034966,0.012015187956252288,0.01198862147461575
856.559,254.82129,0.017251,0.007337117,0.012592396,0.011995721,834.5,1.44e-05,0.012001329523150216,1.75e-05,0.012015400395392421,0.01202389474528537,0.011997262593360728
857.059,255.02458,0.017263999999999998,0.0073422,0.01260053,0.01200567,835.0,1.44e-05,0.012010069472721773,1.75e-05,0.012024208705700149,0.012032602253231103,0.012005908629094805
