Temp./ï¿œC,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
25.624000000000002,5.5683300000000004,-9.8e-05,9.640000000000001e-05,-0.000353523,0.00035192400000000004,2.1590000000000003,0.000163003,0.0003429084810847271,-3.86e-05,0.00035301223022699886,0.00032362184726045506,0.0003452015136251797
25.69,5.59,-9.990000000000004e-05,9.68e-05,-0.00035249900000000004,0.000349391,2.225,0.00015703,0.00034091238803332516,-3.8299999999999996e-05,0.0003505336006610919,0.0003221883531471118,0.00034309830422201223
25.745,5.6116699999999975,-0.00010168,9.71e-05,-0.000351646,0.000347056,2.28,0.000152218,0.00033925843472576157,-3.81e-05,0.00034848392458478896,0.0003209985503348406,0.0003413562131064042
25.81900000000001,5.63333,-0.00010299,9.75e-05,-0.00035049699999999996,0.00034501800000000005,2.354,0.000146567,0.0003370466371879336,-3.78e-05,0.00034574878246556196,0.0003194045662126722,0.00033902744114066723
25.892,5.655,-0.00010459,9.790000000000001e-05,-0.000349364,0.000342699,2.427,0.00014120299999999998,0.00033487987694997835,-3.75e-05,0.0003430758614070533,0.00031783980302368633,0.0003367470935406261
25.96,5.67667,-0.00010606,9.83e-05,-0.000348309,0.000340559,2.495,0.00013649700000000002,0.0003328750104264857,-3.73e-05,0.00034060844411514993,0.0003163890682641574,0.0003346380290395039
26.026,5.69833,-0.00010875,9.87e-05,-0.000347284,0.00033722,2.5610000000000004,0.000131675,0.00033094150602365756,-3.7e-05,0.00033823415890094164,0.00031498731471265283,0.0003326048717618445
26.096,5.72,-0.00011103,9.91e-05,-0.00034619800000000004,0.00033425,2.6310000000000002,0.000127043,0.00032890411630333847,-3.6700000000000004e-05,0.00033573797737811563,0.000313507392355132,0.0003304633787917428
26.166,5.74167,-0.00011266,9.95e-05,-0.000345111,0.000331931,2.701,0.00012289200000000002,0.0003268803665513034,-3.65e-05,0.00033326430519375547,0.0003120344460909774,0.00032833715703362487
26.237,5.7633300000000025,-0.0001135,9.990000000000004e-05,-0.000344009,0.000330392,2.772,0.000119189,0.00032484158973271414,-3.620000000000001e-05,0.00033077814558237645,0.0003105475741443555,0.0003261961056829892
26.309,5.785,-0.00011522,0.00010029200000000001,-0.000342891,0.000327963,2.844,0.000115318,0.00032278832483276514,-3.59e-05,0.0003282803228629222,0.00030904706907737876,0.0003240408291206733
26.38,5.8066699999999996,-0.00011713,0.000100696,-0.00034178800000000004,0.00032535400000000003,2.915,0.00011161399999999999,0.00032077755576218666,-3.5700000000000014e-05,0.0003258400749641959,0.00030757460141766845,0.00032193113956016395
26.454,5.82833,-0.00011841,0.000101116,-0.000340639,0.000323345,2.989,0.000108178,0.00031869654248757075,-3.54e-05,0.0003233207454837584,0.0003060475119888967,0.0003197487897039899
26.526,5.85,-0.00012071,0.000101525,-0.00033952099999999996,0.000320336,3.0610000000000004,0.000104651,0.00031668613810304874,-3.510000000000001e-05,0.0003208928933667464,0.00030456912543570694,0.0003176415095385593
26.603,5.87167,-0.00012174,0.000101963,-0.000338325,0.000318548,3.138,0.00010151299999999999,0.00031455174090866097,-3.48e-05,0.0003183217962078967,0.00030299617062683665,0.00031540538179688024
26.675,5.8933300000000015,-0.00012343,0.000102372,-0.00033720699999999996,0.000316149,3.21,9.85e-05,0.00031257048991013706,-3.46e-05,0.0003159412062576629,0.00030153291631156425,0.0003133307509393818
26.749000000000002,5.915,-0.00012558,0.00010279299999999999,-0.00033605699999999996,0.00031327,3.284,9.54e-05,0.0003105487999916017,-3.43e-05,0.0003135180502420175,0.00030003661889935966,0.0003112148379206571
26.831999999999997,5.9366699999999994,-0.00012656,0.000103265,-0.00033476800000000004,0.000311473,3.367,9.25e-05,0.00030829876382328504,-3.4e-05,0.00031082840906743024,0.0002983674954164898,0.00030886122235027714
26.906999999999996,5.95833,-0.00012818,0.00010369200000000001,-0.000333603,0.00030911400000000004,3.4419999999999997,8.98e-05,0.0003062814805087664,-3.37e-05,0.00030842349670379013,0.0002968675646730506,0.00030675224810959833
26.980999999999998,5.98,-0.00013078,0.000104113,-0.000332453,0.000305786,3.516,8.7e-05,0.0003043058125481306,-3.34e-05,0.0003060741982939243,0.0002953953563246871,0.00030468787690749144
27.064,6.00167,-0.00013145,0.000104585,-0.00033116300000000004,0.000304298,3.5989999999999998,8.46e-05,0.0003021071853813403,-3.3100000000000005e-05,0.0003034668102171311,0.0002937532092100011,0.0003023918355741529
27.14,6.0233300000000005,-0.00013266,0.000105017,-0.000329982,0.00030234,3.675,8.23e-05,0.0003001099853292959,-3.28e-05,0.00030110476928535304,0.0002922579945420797,0.0003003073550014386
27.226,6.045,-0.00013506,0.000105507,-0.000328646,0.000299093,3.761,7.950000000000001e-05,0.00029786836492548687,-3.2500000000000004e-05,0.00029846105432519606,0.0002905757536751914,0.00029796917080440597
27.296999999999997,6.066669999999999,-0.00013648,0.00010591100000000001,-0.000327542,0.000296973,3.832,7.75e-05,0.00029603236231706096,-3.2299999999999986e-05,0.000296301587214902,0.00028919468579205807,0.00029605519997323067
27.39,6.08833,-0.00013831,0.000106441,-0.000326097,0.000294228,3.925,7.5e-05,0.0002936473980213885,-3.2e-05,0.00029350440315097364,0.00028739627970436854,0.00029357049499407237
27.463,6.11,-0.00013988,0.00010685600000000001,-0.000324962,0.000291939,3.998,7.3e-05,0.00029179110674267764,-3.17e-05,0.0002913335424667953,0.00028599303473894974,0.0002916377997914006
27.546999999999997,6.13167,-0.00014072,0.000107335,-0.000323657,0.000290271,4.082,7.11e-05,0.0002896721957397715,-3.14e-05,0.0002888623261298266,0.00028438747593227735,0.00028943301506533295
27.638,6.15333,-0.00014242,0.000107853,-0.000322242,0.000287675,4.173,6.890000000000001e-05,0.00028739726230150083,-3.11e-05,0.0002862172438327482,0.00028265913175563265,0.0002870675059082843
27.72300000000001,6.175,-0.00014391,0.000108337,-0.00032092,0.000285348,4.258,6.7e-05,0.00028529154421380815,-3.0799999999999996e-05,0.0002837764476953572,0.000281055070090836,0.0002848794765463569
27.804000000000002,6.19667,-0.00014549,0.000108799,-0.000319661,0.00028297,4.3389999999999995,6.52e-05,0.00028330211515545595,-3.05e-05,0.00028147716086080306,0.00027953575826176254,0.00028281365834387467
27.891,6.21833,-0.0001471,0.000109295,-0.000318308,0.000280503,4.426,6.34e-05,0.0002811839302389154,-3.02e-05,0.00027903629762615525,0.0002779139582452383,0.00028061563995243497
27.978,6.24,-0.00014838,0.000109791,-0.000316955,0.000278366,4.513,6.17e-05,0.00027908493225213494,-2.99e-05,0.0002766249674357057,0.0002763025526431503,0.000278439088112407
28.066999999999997,6.26167,-0.00015018,0.000110299,-0.000315571,0.00027569,4.602,5.99e-05,0.0002769574425054511,-2.9600000000000005e-05,0.00027418851467501303,0.00027466483954285964,0.00027623460576898926
28.146,6.28333,-0.00015185,0.00011074899999999999,-0.000314342,0.00027324099999999997,4.681,5.8399999999999997e-05,0.0002750856641289475,-2.9299999999999997e-05,0.0002720512990248962,0.0002732202201121909,0.0002742964594996879
28.23,6.305,-0.00015326,0.00011122799999999999,-0.000313036,0.00027100400000000004,4.765,5.6899999999999994e-05,0.0002731125366771967,-2.8999999999999997e-05,0.0002698048950625562,0.000271693521257721,0.000272254787241695
28.324,6.32667,-0.00015431,0.000111765,-0.000311573,0.000269028,4.859,5.5399999999999985e-05,0.0002709253357894727,-2.8699999999999996e-05,0.0002673226752534481,0.00026999648104233714,0.0002699933382185268
28.415,6.3483300000000025,-0.00015518,0.000112284,-0.000310158,0.000267262,4.95,5.400000000000001e-05,0.0002688287893580503,-2.84e-05,0.00026495121556112107,0.00026836505922241035,0.0002678273679329513
28.505,6.37,-0.0001575,0.00011279799999999999,-0.000308757,0.000264055,5.04,5.24e-05,0.00026677535774464876,-2.8100000000000002e-05,0.0002626360721449623,0.000266762630771329,0.00026570763324692924
28.594,6.3916699999999995,-0.00015893,0.000113306,-0.000307373,0.000261748,5.129,5.1e-05,0.00026476428032584794,-2.78e-05,0.0002603759910424471,0.0002651888087408401,0.0002636332784899004
28.685,6.41333,-0.00016006,0.000113825,-0.000305957,0.000259722,5.22,4.98e-05,0.00026272800157175075,-2.75e-05,0.0002580950304712351,0.0002635907053193527,0.00026153463635479677
28.774,6.435,-0.00016189,0.000114334,-0.000304572,0.000257015,5.309,4.84e-05,0.0002607559334562435,-2.72e-05,0.0002558932040047869,0.0002620385466427113,0.00025950384262791103
28.874000000000002,6.45667,-0.00016264,0.000114905,-0.000303015,0.00025528,5.409,4.72e-05,0.00025856296570757385,-2.6899999999999997e-05,0.000253453155649284,0.00026030729041005634,0.0002572475440320063
28.954,6.4783300000000015,-0.00016385,0.00011536200000000001,-0.00030177,0.000253282,5.489,4.61e-05,0.00025682590801715644,-2.660000000000001e-05,0.0002515267356112195,0.0002589319756991701,0.0002554618268425183
29.048000000000002,6.5,-0.00016492,0.000115899,-0.000300307,0.000251286,5.5829999999999975,4.5e-05,0.000254804436144828,-2.6300000000000002e-05,0.00024929203696843615,0.00025732696647735875,0.00025338543865835667
29.14,6.521669999999999,-0.00016665,0.000116425,-0.000298874,0.00024865,5.675,4.3799999999999994e-05,0.0002528463508169756,-2.6000000000000002e-05,0.0002471348072836239,0.0002557675784184854,0.00025137594892182775
29.228,6.54333,-0.00016725,0.00011692799999999999,-0.00029750400000000003,0.000247183,5.763,4.29e-05,0.00025099216732773734,-2.58e-05,0.0002450988255406567,0.0002542865887989062,0.0002494747463965826
29.320999999999998,6.565,-0.00016891,0.00011746,-0.000296056,0.00024460599999999997,5.856,4.18e-05,0.00024905247733033133,-2.55e-05,0.00024297608426881648,0.00025273269393556215,0.00024748763076735237
29.41800000000001,6.58667,-0.00017034,0.000118015,-0.00029454599999999997,0.00024222099999999998,5.952999999999999,4.07e-05,0.00024705097686403645,-2.52e-05,0.00024079342462160198,0.00025112424935354457,0.00024543912176855343
29.511999999999997,6.6083300000000005,-0.00017151,0.00011855299999999999,-0.000293082,0.000240125,6.0470000000000015,3.97e-05,0.0002451323275558052,-2.49e-05,0.00023870856209711478,0.00024957749380906364,0.00024347728813782423
29.613000000000003,6.63,-0.00017242,0.00011913100000000001,-0.000291509,0.00023822,6.148,3.87e-05,0.00024309365730736004,-2.45e-05,0.00023650136020631006,0.000247928628899815,0.00024139479145889647
29.701999999999998,6.6516699999999975,-0.00017319,0.00011964,-0.000290123,0.00023657299999999999,6.237,3.79e-05,0.00024131672767937714,-2.4299999999999998e-05,0.00023458440202613106,0.00024648687198812464,0.00023958142991453165
29.795,6.67333,-0.00017522,0.000120172,-0.000288674,0.000233626,6.33,3.69e-05,0.0002394793747857616,-2.4e-05,0.00023260905932583222,0.0002449915084511879,0.0002377081745660958
29.893,6.695,-0.00017549999999999998,0.000120733,-0.000287147,0.00023238099999999998,6.428,3.620000000000001e-05,0.0002375646248647004,-2.37e-05,0.00023055794662954281,0.00024342810080160208,0.00023575796311548305
29.993000000000002,6.71667,-0.00017719,0.00012130600000000001,-0.000285589,0.000229705,6.528,3.52e-05,0.00023563329790405018,-2.34e-05,0.0002284968591897941,0.00024184582568239903,0.00023379293119539995
30.083000000000002,6.73833,-0.00017836,0.00012182200000000001,-0.000284187,0.00022764900000000002,6.617999999999999,3.4399999999999996e-05,0.00023391443097932942,-2.3100000000000002e-05,0.00022666915781723574,0.00024043301581602687,0.00023204584765439023
30.189,6.76,-0.00017941,0.000122429,-0.000282535,0.00022555400000000002,6.724,3.35e-05,0.00023191334035651894,-2.2800000000000002e-05,0.00022454935116783713,0.0002387826644965174,0.00023001406661617705
30.281,6.78167,-0.00018056,0.000122956,-0.00028110200000000003,0.00022349799999999998,6.816,3.28e-05,0.00023019690973217634,-2.25e-05,0.00022273802183527002,0.0002373622054696257,0.00022827320175902813
30.385,6.80333,-0.00018087,0.000123552,-0.000279481,0.000222163,6.92,3.21e-05,0.0002282792567915896,-2.22e-05,0.00022072200969679056,0.00023576978056732756,0.0002263303609365084
30.476,6.825,-0.00018206,0.000124074,-0.000278062,0.00022007599999999998,7.011,3.14e-05,0.00022662093050139986,-2.1899999999999997e-05,0.0002189852275385409,0.00023438797298235939,0.00022465208726529337
30.579,6.84667,-0.00018333,0.000124665,-0.000276457,0.00021779099999999998,7.114,3.06e-05,0.00022476589338166377,-2.1600000000000007e-05,0.00021704977721254977,0.0002328369431748977,0.00022277679686610595
30.674,6.86833,-0.00018391,0.00012521,-0.00027497599999999996,0.000216275,7.209,2.9999999999999997e-05,0.00022307550509510036,-2.14e-05,0.00021529295599819755,0.0002314185882789615,0.00022106988770005697
30.775,6.89,-0.00018425,0.00012578899999999998,-0.000273401,0.00021494,7.31,2.94e-05,0.00022129987955978004,-2.11e-05,0.00021345466725482048,0.00022992347180480615,0.00021927893857585676
30.871,6.91167,-0.00018497,0.00012634,-0.000271904,0.000213274,7.4060000000000015,2.8800000000000002e-05,0.00021963260545806252,-2.08e-05,0.00021173528063723722,0.00022851459145700265,0.00021759921009544198
30.97,6.9333300000000015,-0.00018601,0.00012690799999999999,-0.00027036,0.000211258,7.505,2.8100000000000002e-05,0.0002179339858141837,-2.05e-05,0.00020999035812032307,0.00022707413126088109,0.0002158898698945883
31.073,6.955,-0.00018694,0.000127499,-0.000268754,0.00020931299999999998,7.608,2.75e-05,0.00021618897881069786,-2.02e-05,0.00020820501651006623,0.000225588857126886,0.00021413596272698625
31.156999999999996,6.9766699999999995,-0.00018774,0.000127982,-0.00026744400000000004,0.000207685,7.692,2.7000000000000002e-05,0.00021478256808578748,-2e-05,0.00020677150257624122,0.00022438765102170878,0.0002127239696703302
31.264,6.99833,-0.00018841,0.000128596,-0.000265775,0.00020596099999999998,7.798999999999999,2.64e-05,0.00021301267646548026,-1.9699999999999998e-05,0.00020497445259078006,0.00022287063683068862,0.00021094911361166545
31.371,7.02,-0.00018939,0.000129211,-0.000264106,0.000203926,7.9060000000000015,2.58e-05,0.00021126685624678476,-1.9399999999999997e-05,0.0002032095375978588,0.0002213682610047474,0.0002092006944521555
31.476,7.04167,-0.00019077,0.000129814,-0.000262467,0.00020151099999999998,8.011000000000001,2.52e-05,0.00020957692540996052,-1.91e-05,0.00020150851282410922,0.000219908164237496,0.00020751047140641992
31.576,7.0633300000000006,-0.00019059,0.000130389,-0.000260907,0.00020070599999999999,8.111,2.47e-05,0.00020798875706421578,-1.88e-05,0.00019991664467871247,0.0002185306407059499,0.0002059240666086553
31.684,7.085,-0.00019148,0.00013101,-0.00025922200000000003,0.000198751,8.219,2.42e-05,0.0002062967234066838,-1.85e-05,0.00019822795004577793,0.00021705717696033692,0.00020423613302993185
31.781999999999996,7.106669999999999,-0.0001919,0.00013157299999999998,-0.000257693,0.000197365,8.317,2.37e-05,0.00020478207478733649,-1.83e-05,0.00019672275885923525,0.00021573293284100247,0.0002027271405252181
31.891,7.12833,-0.00019342,0.0001322,-0.000255991,0.000194771,8.426,2.3100000000000002e-05,0.00020312042524017727,-1.8e-05,0.0001950786253551705,0.00021427430801996528,0.0002010739019068064
31.991999999999997,7.15,-0.00019306,0.000132781,-0.000254415,0.00019413599999999997,8.527000000000001,2.2800000000000002e-05,0.00020160223270536865,-1.77e-05,0.0001935830711009236,0.00021293611155858108,0.00019956545541547854
32.097,7.17167,-0.00019334,0.000133385,-0.00025277599999999997,0.00019282099999999998,8.632,2.23e-05,0.00020004570574842187,-1.74e-05,0.0001920564387289983,0.00021155852347507525,0.00019802100898033614
32.19,7.1933300000000004,-0.00019414,0.00013392,-0.00025132400000000004,0.00019110400000000002,8.725,2.1899999999999997e-05,0.0001986855109339338,-1.7199999999999998e-05,0.00019072799632479788,0.0002103499315086771,0.0001966731380496453
32.295,7.215,-0.00019451,0.000134525,-0.000249685,0.00018969900000000001,8.83,2.15e-05,0.00019717050644154236,-1.6899999999999994e-05,0.00018925463805843847,0.0002089984114766003,0.00019517384092332174
32.404,7.2366699999999975,-0.00019444,0.000135152,-0.000247983,0.000188695,8.939,2.11e-05,0.00019562087151634084,-1.66e-05,0.00018775456194422145,0.0002076099788520256,0.00019364247756016348
32.498000000000005,7.25833,-0.00019575,0.000135693,-0.000246515,0.000186458,9.033,2.0600000000000006e-05,0.00019430325844413775,-1.64e-05,0.00018648471848216325,0.0002064245097010992,0.00019234219142910092
32.61,7.28,-0.00019598,0.000136339,-0.000244766,0.00018512400000000005,9.145,2.02e-05,0.00019275588911257512,-1.6100000000000002e-05,0.00018500017260015373,0.00020502638373572717,0.00019081731710324522
32.71,7.30167,-0.00019621,0.000136915,-0.000243204,0.000183908,9.245,1.99e-05,0.00019139490641047148,-1.58e-05,0.00018370055399223655,0.00020379121038532175,0.00018947807602931647
32.812,7.32333,-0.00019616,0.000137502,-0.00024161,0.000182953,9.347000000000001,1.9600000000000002e-05,0.0001900265971350005,-1.56e-05,0.00018239980633700267,0.00020254408690917347,0.00018813350989146656
32.92,7.345,-0.00019717,0.000138125,-0.00023992299999999999,0.00018087799999999998,9.455,1.91e-05,0.00018859956126099502,-1.53e-05,0.00018104961277258636,0.0002012376086549757,0.00018673329052153363
33.022,7.36667,-0.00019733,0.000138713,-0.00023833,0.000179713,9.557,1.88e-05,0.0001872722302125861,-1.51e-05,0.0001797997121368796,0.00020001690859579487,0.00018543282381789083
33.135,7.3883300000000025,-0.00019715,0.000139365,-0.000236564,0.000178779,9.67,1.85e-05,0.00018582477225322303,-1.4800000000000002e-05,0.00017844336474457967,0.00019867949493733555,0.00018401681689840987
33.236,7.41,-0.00019737,0.00013994700000000002,-0.000234986,0.000177563,9.771,1.82e-05,0.00018455137338078728,-1.4499999999999993e-05,0.00017725598858773606,0.00019749735845540534,0.00018277298435335617
33.336,7.431669999999999,-0.00019889,0.000140524,-0.000233423,0.000175057,9.871,1.77e-05,0.00018330938426438256,-1.4300000000000005e-05,0.00017610329613121383,0.00019633921951266298,0.00018156157742044924
33.441,7.45333,-0.00019865,0.00014113,-0.000231782,0.000174262,9.976,1.75e-05,0.00018202530608877942,-1.4000000000000001e-05,0.00017491725269029178,0.00019513630754816683,0.00018031096479782032
33.548,7.475,-0.00019863,0.000141748,-0.00023010900000000002,0.000173227,10.083,1.7199999999999998e-05,0.0001807377239268221,-1.3800000000000007e-05,0.0001737339221551495,0.00019392429096501743,0.00017905886170445872
33.652,7.49667,-0.00019935,0.00014234799999999999,-0.00022848400000000002,0.000171482,10.187000000000001,1.6800000000000002e-05,0.0001795063832370426,-1.3500000000000001e-05,0.00017260796905935893,0.00019275958124626735,0.00017786328597732282
33.753,7.5183300000000015,-0.0001994,0.000142931,-0.000226905,0.000170436,10.288,1.66e-05,0.0001783294451479434,-1.3300000000000001e-05,0.00017153707145063635,0.00019164101142093247,0.0001767222419527568
33.86,7.54,-0.00019894,0.000143549,-0.00022523200000000001,0.00016984099999999998,10.395,1.63e-05,0.00017710275839654944,-1.3000000000000001e-05,0.0001704265489832949,0.00019046944145406636,0.00017553477773242694
33.972,7.561669999999999,-0.00019880000000000006,0.000144196,-0.00022348,0.000168877,10.507,1.6100000000000002e-05,0.00017584083165801798,-1.28e-05,0.000169290267600581,0.00018925791103923658,0.00017431516573587408
34.079,7.58333,-0.00019906,0.000144815,-0.000221807,0.000167562,10.614,1.58e-05,0.0001746561958760581,-1.25e-05,0.00016822938439693365,0.00018811455678276743,0.00017317210096167728
34.175,7.605,-0.00019892,0.00014537,-0.00022030599999999997,0.000166755,10.71,1.56e-05,0.00017361065926704827,-1.23e-05,0.00016729784555825222,0.00018710043278656618,0.00017216476729070752
34.281,7.62667,-0.00019876,0.000145982,-0.000218648,0.00016587,10.815999999999999,1.53e-05,0.00017247511490173706,-1.21e-05,0.00016629130299274068,0.00018599348311895838,0.0001710723492974961
34.393,7.6483300000000005,-0.00019876,0.00014663,-0.00021689599999999998,0.00016476599999999995,10.927999999999999,1.51e-05,0.00017129670867482976,-1.18e-05,0.000165252618945792,0.00018483844978313648,0.00016994052728254436
34.506,7.67,-0.00019846,0.000147284,-0.000215128,0.000163952,11.040999999999999,1.4800000000000002e-05,0.0001701299270988596,-1.1599999999999999e-05,0.0001642302044606108,0.0001836882403935052,0.00016882173848956232
34.611,7.6916699999999985,-0.00019943,0.000147891,-0.000213485,0.000161946,11.145999999999999,1.4499999999999993e-05,0.00016906555075863153,-1.13e-05,0.00016330288960885413,0.00018263305393949756,0.00016780279100222283
34.719,7.71333,-0.00019894,0.000148516,-0.000211795,0.000161371,11.254000000000001,1.4300000000000005e-05,0.0001679905282231094,-1.11e-05,0.0001623716337072504,0.000181561344079555,0.00016677527323059616
34.830999999999996,7.735,-0.00019779,0.000149164,-0.00021004299999999998,0.00016141700000000002,11.366,1.42e-05,0.00016689671633148706,-1.09e-05,0.0001614297527556664,0.0001804644975298359,0.00016573149415460581
34.943000000000005,7.75667,-0.00019874,0.000149813,-0.00020829,0.000159362,11.478,1.39e-05,0.00016582416398520846,-1.06e-05,0.00016051187107098589,0.00017938243292583996,0.00016470968935975756
35.049,7.77833,-0.00019818,0.000150426,-0.00020663099999999998,0.000158877,11.584000000000001,1.3699999999999998e-05,0.00016482851559935922,-1.04e-05,0.00015966499424318822,0.00017837191570174672,0.00016376266555249094
35.137,7.8,-0.00019835,0.000150936,-0.000205253,0.000157839,11.672,1.3500000000000001e-05,0.00016401621324446165,-1.0199999999999999e-05,0.00015897787142408706,0.00017754300381421026,0.00016299112752525227
35.238,7.82167,-0.00019791,0.000151521,-0.000203672,0.000157283,11.773,1.34e-05,0.00016309977214912385,-1e-05,0.00015820687270524426,0.00017660280317177997,0.00016212186932456664
35.348,7.84333,-0.00019755,0.000152159,-0.00020195,0.000156559,11.883,1.32e-05,0.0001621208302230757,-9.77e-06,0.00015738836678957523,0.00017559236408566602,0.00016119473841539535
35.449,7.865,-0.00019751,0.00015274399999999999,-0.000200368,0.00015560200000000002,11.984000000000002,1.3000000000000001e-05,0.0001612394612816934,-9.56e-06,0.00015665606173175908,0.00017467700001535743,0.0001603612739823054
35.563,7.88667,-0.00019729,0.000153405,-0.000198583,0.000154698,12.097999999999999,1.28e-05,0.0001602646109157669,-9.32e-06,0.00015585134664568092,0.00017365804403030762,0.00015944080833589584
35.667,7.90833,-0.00019712,0.000154008,-0.000196955,0.000153843,12.202,1.26e-05,0.0001593936130030151,-9.11e-06,0.00015513718468581193,0.0001727415966273021,0.00015861965281826877
35.781,7.93,-0.00019673,0.000154669,-0.000195169,0.000153108,12.315999999999999,1.24e-05,0.00015845882492863126,-8.88e-06,0.00015437596060135643,0.0001717513793061499,0.0001577396780478133
35.875,7.95167,-0.00019631,0.000155215,-0.000193697,0.000152601,12.41,1.23e-05,0.00015770363245322535,-8.69e-06,0.0001537650814704667,0.00017094614547444672,0.00015702976928756618
35.985,7.9733300000000025,-0.00019612,0.000155853,-0.00019197299999999999,0.00015170600000000001,12.52,1.21e-05,0.0001568376755038458,-8.47e-06,0.00015306926632668494,0.0001700167416903738,0.00015621684037271785
36.09,7.995,-0.00019583,0.000156462,-0.000190328,0.000150961,12.625,1.2e-05,0.0001560288466873376,-8.26e-06,0.00015242401010158565,0.00016914251956481243,0.00015545860367725584
36.199,8.01667,-0.00019524,0.000157095,-0.00018862099999999998,0.000150476,12.734000000000002,1.18e-05,0.000155207433965078,-8.05e-06,0.00015177348981298174,0.00016824832474216685,0.00015468961605765257
36.309,8.03833,-0.00019508,0.000157734,-0.000186897,0.000149551,12.844000000000001,1.1599999999999999e-05,0.00015439717848936957,-7.84e-06,0.0001511367022016408,0.00016735965740353272,0.00015393209849147587
36.409,8.06,-0.00019468,0.000158315,-0.00018533,0.000148964,12.944,1.15e-05,0.00015367676472837172,-7.64e-06,0.00015057476645920405,0.00016656371648377107,0.00015325942051584254
36.514,8.081669999999999,-0.0001945,0.00015892399999999998,-0.000183684,0.000148109,13.049000000000001,1.1400000000000001e-05,0.0001529368027964219,-7.44e-06,0.00015000190794061316,0.00016574018372605398,0.00015256930579131376
36.62300000000001,8.10333,-0.00019314,0.000159558,-0.00018197599999999998,0.000148394,13.158,1.13e-05,0.00015218637981113392,-7.24e-06,0.00014942561033218693,0.00016489847043261313,0.00015187026261770256
36.731,8.125,-0.00019331,0.00016018600000000001,-0.000180283,0.000147158,13.265999999999998,1.11e-05,0.00015146052702102872,-7.03e-06,0.00014887283921854707,0.00016407769831332575,0.00015119487967933554
36.829,8.14667,-0.000193,0.000160755,-0.00017874599999999995,0.00014650200000000001,13.364,1.1e-05,0.00015081701162900996,-6.85e-06,0.0001483867690995821,0.00016334428085586656,0.00015059672332969507
36.94,8.168330000000001,-0.00019195,0.000161401,-0.00017700599999999998,0.000146457,13.475,1.09e-05,0.0001501053954452071,-6.65e-06,0.00014785383230459486,0.0001625265900631709,0.00014993591048755177
37.047,8.19,-0.00019115,0.000162023,-0.00017532799999999999,0.000146201,13.582,1.0800000000000003e-05,0.00014943665958855188,-6.45e-06,0.00014735758958470173,0.0001617514191022686,0.00014931550092367414
37.149,8.21167,-0.00019102,0.000162616,-0.00017372900000000002,0.000145325,13.684000000000001,1.06e-05,0.0001488148138104389,-6.27e-06,0.00014690031848309468,0.00016102436895394824,0.00014873906686548055
37.262,8.23333,-0.00018966,0.000163274,-0.000171957,0.00014557,13.797,1.06e-05,0.00014814360331938007,-6.06e-06,0.00014641149257714107,0.00016023243419952899,0.00014811734156862234
37.372,8.255,-0.00018944,0.000163914,-0.000170231,0.000144705,13.907,1.04e-05,0.00014750795113967538,-5.87e-06,0.00014595334499434658,0.0001594751405159884,0.00014752895107882506
