#EXPORTTYPE:           ,DATA ALL                                                                                                    ,,,,,,
#FILE:                 ,bytownA1run2.ngb-sle                                                                                        ,,,,,,
#FORMAT:               ,NETZSCH5                                                                                                    ,,,,,,
#FTYPE:                ,ANSI                                                                                                        ,,,,,,
#IDENTITY:             ,fmb-A                                                                                                       ,,,,,,
#DECIMAL:              ,POINT                                                                                                       ,,,,,,
#SEPARATOR:            ,COMMA                                                                                                       ,,,,,,
#MTYPE:                ,DIL                                                                                                         ,,,,,,
#INSTRUMENT:           ,NETZSCH DIL 402C                                                                                            ,,,,,,
#PROJECT:              ,feldspar                                                                                                    ,,,,,,
#DATE/TIME:            ,10/26/2019 10:13:27 AM (UTC-5)                                                                              ,,,,,,
#CORR. FILE:           ,                                                                                                            ,,,,,,
#TEMPCAL:              ,TCALZERO.TMX                                                                                                ,,,,,,
#LABORATORY:           ,Mineral Physics                                                                                             ,,,,,,
#OPERATOR:             ,PAG                                                                                                         ,,,,,,
#REMARK:               ,bare, norm start, for bytown and rocks , long stnd, new thermocouple, new pushrod, redo wa heated to 850 c  
#SAMPLE:               ,mexi bytownite                                                                                              ,,,,,,
#SAMPLE LENGTH /mm:    ,16.048,,,,,,
#MATERIAL:             ,sapphire stnd                                                                                               ,,,,,,
#MEASMODE:             ,Standard Expansion                                                                                          ,,,,,,
#PURGE GAS 1:          ,ARGON                                                                                                       ,,,,,,
#FLOW RATE 1 /(ml/min):,75,,,,,,
#M.RANGE /µm:          ,500,,,,,,
#CORR. CODE:           ,10,,,,,,
#RANGE:                ,20.0°C/3.0(K/min)/1180.0°C                                                                                  ,,,,,,
#SEGMENT:              ,S1/1                                                                                                        ,,,,,,
#SEG. 1:               ,20.0°C/3.0(K/min)/1180.0°C                                                                                  ,,,,,,
,,,,,,,
##Temp./°C,Time/min,dL/Lo,,,,,
21.190000000000,0.000000000000,0.000012758000,,,,,
21.197000000000,0.021670000000,0.000013034000,,,,,
21.201000000000,0.043330000000,0.000013141000,,,,,
21.208000000000,0.065000000000,0.000013471000,,,,,
21.203000000000,0.086670000000,0.000013474000,,,,,
21.210000000000,0.108330000000,0.000013711000,,,,,
21.210000000000,0.130000000000,0.000013626000,,,,,
21.211000000000,0.151670000000,0.000014022000,,,,,
21.212000000000,0.173330000000,0.000014255000,,,,,
21.213000000000,0.195000000000,0.000014239000,,,,,
21.217000000000,0.216670000000,0.000014221000,,,,,
21.222000000000,0.238330000000,0.000014599000,,,,,
21.225000000000,0.260000000000,0.000014652000,,,,,
21.229000000000,0.281670000000,0.000014961000,,,,,
21.233000000000,0.303330000000,0.000014896000,,,,,
21.234000000000,0.325000000000,0.000015051000,,,,,
21.238000000000,0.346670000000,0.000015243000,,,,,
21.244000000000,0.368330000000,0.000015395000,,,,,
21.246000000000,0.390000000000,0.000015480000,,,,,
21.248000000000,0.411670000000,0.000015743000,,,,,
21.253000000000,0.433330000000,0.000015639000,,,,,
21.252000000000,0.455000000000,0.000015795000,,,,,
21.261000000000,0.476670000000,0.000015992000,,,,,
21.257000000000,0.498330000000,0.000016049000,,,,,
21.257000000000,0.520000000000,0.000016057000,,,,,
21.256000000000,0.541670000000,0.000015987000,,,,,
21.258000000000,0.563330000000,0.000016258000,,,,,
21.260000000000,0.585000000000,0.000016296000,,,,,
21.259000000000,0.606670000000,0.000016351000,,,,,
21.261000000000,0.628330000000,0.000016342000,,,,,
21.266000000000,0.650000000000,0.000016432000,,,,,
21.266000000000,0.671670000000,0.000016635000,,,,,
21.265000000000,0.693330000000,0.000016597000,,,,,
21.271000000000,0.715000000000,0.000016678000,,,,,
21.274000000000,0.736670000000,0.000016856000,,,,,
21.272000000000,0.758330000000,0.000016787000,,,,,
21.274000000000,0.780000000000,0.000016754000,,,,,
21.277000000000,0.801670000000,0.000016714000,,,,,
21.276000000000,0.823330000000,0.000016784000,,,,,
21.280000000000,0.845000000000,0.000017039000,,,,,
21.280000000000,0.866670000000,0.000017031000,,,,,
21.279000000000,0.888330000000,0.000017172000,,,,,
21.279000000000,0.910000000000,0.000017102000,,,,,
21.284000000000,0.931670000000,0.000017200000,,,,,
21.280000000000,0.953330000000,0.000017085000,,,,,
21.280000000000,0.975000000000,0.000017015000,,,,,
21.285000000000,0.996670000000,0.000017067000,,,,,
21.284000000000,1.018330000000,0.000017091000,,,,,
21.280000000000,1.040000000000,0.000017226000,,,,,
21.280000000000,1.061670000000,0.000017070000,,,,,
21.286000000000,1.083330000000,0.000017237000,,,,,
21.287000000000,1.105000000000,0.000017081000,,,,,
21.282000000000,1.126670000000,0.000017232000,,,,,
21.287000000000,1.148330000000,0.000017135000,,,,,
21.287000000000,1.170000000000,0.000017159000,,,,,
21.291000000000,1.191670000000,0.000017156000,,,,,
21.291000000000,1.213330000000,0.000017156000,,,,,
21.293000000000,1.235000000000,0.000017202000,,,,,
21.285000000000,1.256670000000,0.000017230000,,,,,
21.291000000000,1.278330000000,0.000017234000,,,,,
21.296000000000,1.300000000000,0.000017184000,,,,,
21.295000000000,1.321670000000,0.000017239000,,,,,
21.300000000000,1.343330000000,0.000017454000,,,,,
21.300000000000,1.365000000000,0.000017330000,,,,,
21.296000000000,1.386670000000,0.000017192000,,,,,
21.297000000000,1.408330000000,0.000017363000,,,,,
21.300000000000,1.430000000000,0.000017275000,,,,,
21.301000000000,1.451670000000,0.000017430000,,,,,
21.304000000000,1.473330000000,0.000017374000,,,,,
21.307000000000,1.495000000000,0.000017504000,,,,,
21.306000000000,1.516670000000,0.000017396000,,,,,
21.306000000000,1.538330000000,0.000017318000,,,,,
21.312000000000,1.560000000000,0.000017166000,,,,,
21.306000000000,1.581670000000,0.000017115000,,,,,
21.310000000000,1.603330000000,0.000017284000,,,,,
21.309000000000,1.625000000000,0.000017222000,,,,,
21.306000000000,1.646670000000,0.000017084000,,,,,
21.306000000000,1.668330000000,0.000017185000,,,,,
21.306000000000,1.690000000000,0.000017037000,,,,,
21.303000000000,1.711670000000,0.000016977000,,,,,
21.306000000000,1.733330000000,0.000016913000,,,,,
21.305000000000,1.755000000000,0.000017054000,,,,,
21.300000000000,1.776670000000,0.000016839000,,,,,
21.304000000000,1.798330000000,0.000016953000,,,,,
21.306000000000,1.820000000000,0.000017037000,,,,,
21.303000000000,1.841670000000,0.000016767000,,,,,
21.301000000000,1.863330000000,0.000016830000,,,,,
21.307000000000,1.885000000000,0.000016975000,,,,,
21.306000000000,1.906670000000,0.000016866000,,,,,
21.304000000000,1.928330000000,0.000016751000,,,,,
21.307000000000,1.950000000000,0.000016702000,,,,,
21.311000000000,1.971670000000,0.000016988000,,,,,
21.312000000000,1.993330000000,0.000017018000,,,,,
21.313000000000,2.015000000000,0.000016869000,,,,,
21.312000000000,2.036670000000,0.000017026000,,,,,
21.314000000000,2.058330000000,0.000016877000,,,,,
21.319000000000,2.080000000000,0.000016795000,,,,,
21.320000000000,2.101670000000,0.000016818000,,,,,
21.319000000000,2.123330000000,0.000016803000,,,,,
21.321000000000,2.145000000000,0.000016903000,,,,,
21.325000000000,2.166670000000,0.000016823000,,,,,
21.319000000000,2.188330000000,0.000016811000,,,,,
21.321000000000,2.210000000000,0.000016724000,,,,,
21.327000000000,2.231670000000,0.000016580000,,,,,
21.330000000000,2.253330000000,0.000016703000,,,,,
21.331000000000,2.275000000000,0.000016834000,,,,,
21.319000000000,2.296670000000,0.000016546000,,,,,
21.319000000000,2.318330000000,0.000016577000,,,,,
21.317000000000,2.340000000000,0.000016516000,,,,,
21.321000000000,2.361670000000,0.000016467000,,,,,
21.322000000000,2.383330000000,0.000016427000,,,,,
21.320000000000,2.405000000000,0.000016444000,,,,,
21.319000000000,2.426670000000,0.000016219000,,,,,
21.322000000000,2.448330000000,0.000016303000,,,,,
21.324000000000,2.470000000000,0.000016239000,,,,,
21.325000000000,2.491670000000,0.000016270000,,,,,
21.315000000000,2.513330000000,0.000016097000,,,,,
21.320000000000,2.535000000000,0.000016211000,,,,,
21.319000000000,2.556670000000,0.000016087000,,,,,
21.324000000000,2.578330000000,0.000016177000,,,,,
21.322000000000,2.600000000000,0.000016022000,,,,,
21.322000000000,2.621670000000,0.000016085000,,,,,
21.325000000000,2.643330000000,0.000016083000,,,,,
21.319000000000,2.665000000000,0.000015915000,,,,,
21.323000000000,2.686670000000,0.000016006000,,,,,
21.319000000000,2.708330000000,0.000015962000,,,,,
21.325000000000,2.730000000000,0.000015771000,,,,,
21.324000000000,2.751670000000,0.000015990000,,,,,
21.329000000000,2.773330000000,0.000015932000,,,,,
21.323000000000,2.795000000000,0.000015920000,,,,,
21.317000000000,2.816670000000,0.000016026000,,,,,
21.328000000000,2.838330000000,0.000015754000,,,,,
21.324000000000,2.860000000000,0.000015850000,,,,,
21.326000000000,2.881670000000,0.000015755000,,,,,
21.326000000000,2.903330000000,0.000015864000,,,,,
21.329000000000,2.925000000000,0.000015660000,,,,,
21.329000000000,2.946670000000,0.000015418000,,,,,
21.332000000000,2.968330000000,0.000015587000,,,,,
21.330000000000,2.990000000000,0.000015612000,,,,,
21.335000000000,3.011670000000,0.000015375000,,,,,
21.338000000000,3.033330000000,0.000015591000,,,,,
21.338000000000,3.055000000000,0.000015459000,,,,,
21.340000000000,3.076670000000,0.000015364000,,,,,
21.345000000000,3.098330000000,0.000015236000,,,,,
21.357000000000,3.120000000000,0.000015345000,,,,,
21.360000000000,3.141670000000,0.000015312000,,,,,
21.360000000000,3.163330000000,0.000015382000,,,,,
21.372000000000,3.185000000000,0.000015273000,,,,,
21.368000000000,3.206670000000,0.000015136000,,,,,
21.369000000000,3.228330000000,0.000015057000,,,,,
21.372000000000,3.250000000000,0.000015102000,,,,,
21.375000000000,3.271670000000,0.000015061000,,,,,
21.378000000000,3.293330000000,0.000015005000,,,,,
21.383000000000,3.315000000000,0.000014892000,,,,,
21.394000000000,3.336670000000,0.000015026000,,,,,
21.396000000000,3.358330000000,0.000014752000,,,,,
21.406000000000,3.380000000000,0.000014714000,,,,,
21.405000000000,3.401670000000,0.000014699000,,,,,
21.410000000000,3.423330000000,0.000014454000,,,,,
21.416000000000,3.445000000000,0.000014341000,,,,,
21.428000000000,3.466670000000,0.000014373000,,,,,
21.442000000000,3.488330000000,0.000014434000,,,,,
21.447000000000,3.510000000000,0.000014119000,,,,,
21.458000000000,3.531670000000,0.000014096000,,,,,
21.472000000000,3.553330000000,0.000014118000,,,,,
21.480000000000,3.575000000000,0.000013903000,,,,,
21.486000000000,3.596670000000,0.000013930000,,,,,
21.500000000000,3.618330000000,0.000013532000,,,,,
21.513000000000,3.640000000000,0.000013648000,,,,,
21.526000000000,3.661670000000,0.000013460000,,,,,
21.537000000000,3.683330000000,0.000013484000,,,,,
21.545000000000,3.705000000000,0.000013214000,,,,,
21.563000000000,3.726670000000,0.000013000000,,,,,
21.572000000000,3.748330000000,0.000012753000,,,,,
21.595000000000,3.770000000000,0.000012824000,,,,,
21.609000000000,3.791670000000,0.000012846000,,,,,
21.618000000000,3.813330000000,0.000012638000,,,,,
21.642000000000,3.835000000000,0.000012427000,,,,,
21.654000000000,3.856670000000,0.000012256000,,,,,
21.670000000000,3.878330000000,0.000011911000,,,,,
21.695000000000,3.900000000000,0.000011856000,,,,,
21.711000000000,3.921670000000,0.000011791000,,,,,
21.728000000000,3.943330000000,0.000011429000,,,,,
21.751000000000,3.965000000000,0.000011313000,,,,,
21.779000000000,3.986670000000,0.000011241000,,,,,
21.799000000000,4.008330000000,0.000010885000,,,,,
21.822000000000,4.030000000000,0.000010574000,,,,,
21.841000000000,4.051670000000,0.000010515000,,,,,
21.869000000000,4.073330000000,0.000010123000,,,,,
21.894000000000,4.095000000000,0.000010131000,,,,,
21.919000000000,4.116670000000,0.000009857600,,,,,
21.940000000000,4.138330000000,0.000009618200,,,,,
21.968000000000,4.160000000000,0.000009491100,,,,,
22.001000000000,4.181670000000,0.000009119300,,,,,
22.029000000000,4.203330000000,0.000008898800,,,,,
22.059000000000,4.225000000000,0.000008451100,,,,,
22.090000000000,4.246670000000,0.000008493400,,,,,
22.122000000000,4.268330000000,0.000008145700,,,,,
22.153000000000,4.290000000000,0.000008079000,,,,,
22.183000000000,4.311670000000,0.000007779300,,,,,
22.214000000000,4.333330000000,0.000007486800,,,,,
22.251000000000,4.355000000000,0.000007353900,,,,,
22.289000000000,4.376670000000,0.000007267200,,,,,
22.332000000000,4.398330000000,0.000007021500,,,,,
22.365000000000,4.420000000000,0.000006431700,,,,,
22.401000000000,4.441670000000,0.000006517600,,,,,
22.442000000000,4.463330000000,0.000006117400,,,,,
22.487000000000,4.485000000000,0.000005963900,,,,,
22.523000000000,4.506670000000,0.000005496800,,,,,
22.567000000000,4.528330000000,0.000005414100,,,,,
22.607000000000,4.550000000000,0.000005170300,,,,,
22.654000000000,4.571670000000,0.000005046700,,,,,
22.694000000000,4.593330000000,0.000004592700,,,,,
22.741000000000,4.615000000000,0.000004173100,,,,,
22.787000000000,4.636670000000,0.000003964500,,,,,
22.835000000000,4.658330000000,0.000004136300,,,,,
22.878000000000,4.680000000000,0.000003625800,,,,,
22.928000000000,4.701670000000,0.000003375700,,,,,
22.986000000000,4.723330000000,0.000003291900,,,,,
23.033000000000,4.745000000000,0.000002887900,,,,,
23.077000000000,4.766670000000,0.000002337900,,,,,
23.144000000000,4.788330000000,0.000002396300,,,,,
23.190000000000,4.810000000000,0.000002086600,,,,,
23.238000000000,4.831670000000,0.000001549600,,,,,
23.292000000000,4.853330000000,0.000001569600,,,,,
23.345000000000,4.875000000000,0.000001029500,,,,,
23.403000000000,4.896670000000,0.000000922420,,,,,
23.457000000000,4.918330000000,0.000000669890,,,,,
23.521000000000,4.940000000000,0.000000481090,,,,,
23.580000000000,4.961670000000,0.000000054031,,,,,
23.640000000000,4.983330000000,-0.000000093241,,,,,
23.697000000000,5.005000000000,-0.000000261940,,,,,
23.758000000000,5.026670000000,-0.000000573400,,,,,
23.821000000000,5.048330000000,-0.000001041900,,,,,
23.883000000000,5.070000000000,-0.000001190400,,,,,
23.955000000000,5.091670000000,-0.000001368500,,,,,
24.011000000000,5.113330000000,-0.000001614400,,,,,
24.083000000000,5.135000000000,-0.000001932800,,,,,
24.143000000000,5.156670000000,-0.000002181200,,,,,
24.213000000000,5.178330000000,-0.000002482600,,,,,
24.284000000000,5.200000000000,-0.000002730200,,,,,
24.354000000000,5.221670000000,-0.000002969300,,,,,
24.420000000000,5.243330000000,-0.000003166900,,,,,
24.491000000000,5.265000000000,-0.000003422100,,,,,
24.563000000000,5.286670000000,-0.000003600100,,,,,
24.631000000000,5.308330000000,-0.000003970300,,,,,
24.705000000000,5.330000000000,-0.000004087200,,,,,
24.775000000000,5.351670000000,-0.000004372900,,,,,
24.847000000000,5.373330000000,-0.000004683200,,,,,
24.915000000000,5.395000000000,-0.000004819600,,,,,
24.999000000000,5.416670000000,-0.000004989400,,,,,
25.076000000000,5.438330000000,-0.000005435200,,,,,
25.149000000000,5.460000000000,-0.000005621400,,,,,
25.226000000000,5.481670000000,-0.000005833500,,,,,
25.297000000000,5.503330000000,-0.000005956100,,,,,
25.378000000000,5.525000000000,-0.000006116100,,,,,
25.462000000000,5.546670000000,-0.000006293600,,,,,
25.545000000000,5.568330000000,-0.000006439200,,,,,
25.624000000000,5.590000000000,-0.000006753700,,,,,
25.709000000000,5.611670000000,-0.000006884900,,,,,
25.785000000000,5.633330000000,-0.000006963800,,,,,
25.858000000000,5.655000000000,-0.000007095200,,,,,
25.945000000000,5.676670000000,-0.000007297700,,,,,
