,Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,139.59801,17.76667,0.00033642,0.0008199582254133017,0.0014339790608480906,-0.00027760083543478887,117.81900999999999,-2.3561633681592546e-06,-0.00030010925077454556,-2.2238197184953647e-07
0,139.78,17.78833,0.00033772,0.0008212273234948662,0.0014365736101021234,-0.000277626286607257,118.001,-2.3527452022208035e-06,-0.00030014898999327006,-2.1434076327606536e-07
0,139.948,17.81,0.00033915,0.0008223991586932371,0.0014389688607094261,-0.0002774197020161892,118.16900000000001,-2.3476521085579905e-06,-0.00030018437721738954,-2.0693914300424733e-07
0,140.131,17.83167,0.00034047,0.0008236759449102588,0.0014415781373216547,-0.0002774321924113958,118.352,-2.34412762278116e-06,-0.0003002215111325405,-1.989000585978239e-07
0,140.308,17.85333,0.00034163,0.0008249111894546432,0.0014441020268824451,-0.00027756083742780206,118.529,-2.3417124706004613e-06,-0.0003002560300258845,-1.9114773052612232e-07
0,140.47701,17.875,0.0003431,0.0008260909672455794,0.0014465121344990617,-0.0002773211672534822,118.69801000000001,-2.336359027868135e-06,-0.00030028771186918414,-1.8376659957196758e-07
0,140.647,17.89667,0.00034419,0.0008272778752733733,0.001448936364421725,-0.0002774684891483517,118.868,-2.334257236164079e-06,-0.0003003183208370433,-1.763635820589509e-07
0,140.82401,17.91833,0.00034532,0.0008285141067694126,0.0014514608637087312,-0.0002776267569393185,119.04500999999999,-2.3321158689416593e-06,-0.0003003488583285707,-1.686771091946389e-07
0,141.002,17.94,0.00034657,0.0008297574995437592,0.00145399950118031,-0.0002776720016365508,119.22300000000001,-2.329013710748352e-06,-0.0003003781950181229,-1.6097095617532514e-07
0,141.177,17.96167,0.00034791,0.0008309803147207003,0.001456495650730548,-0.00027760533600984776,119.398,-2.3250417595759372e-06,-0.00030040570360587485,-1.5341659275605518e-07
0,141.354,17.98333,0.00034917,0.0008322174172461375,0.0014590204869108347,-0.0002776330696646972,119.57500000000002,-2.3218320691172668e-06,-0.0003004321837986634,-1.4579839428465013e-07
0,141.52499,18.005,0.0003503,0.000833412812358993,0.0014614597447991495,-0.0002777469324401565,119.74599,-2.3194675031719764e-06,-0.00030045648619819666,-1.3846033307814348e-07
0,141.70399,18.02667,0.00035177,0.0008346645193663006,0.0014640134293727267,-0.00027757891000642623,119.92499000000001,-2.3146044040231e-06,-0.0003004805847515149,-1.308010912806071e-07
0,141.875,18.04833,0.00035315,0.0008358606537777914,0.0014664532783224531,-0.0002774426245446618,120.096,-2.310173732219739e-06,-0.0003005023289173289,-1.235052714934989e-07
0,142.05299,18.07,0.00035463,0.0008371059208998818,0.0014689928715613514,-0.0002772569506614697,120.27399,-2.3052112153381602e-06,-0.000300523637476638,-1.1593398748528759e-07
0,142.229,18.09167,0.00035601,0.0008383376471170186,0.0014715043728767783,-0.00027715672575975977,120.45000000000002,-2.301010591612783e-06,-0.0003005433857613365,-1.0846929298844837e-07
0,142.399,18.11333,0.00035693,0.0008395276092386973,0.0014739302671478629,-0.0002774726579091655,120.62,-2.3003868173533863e-06,-0.0003005612142066716,-1.0128057420646241e-07
0,142.58,18.135,0.00035831,0.0008407948865005697,0.0014765132931844893,-0.00027740840668391965,120.80100000000002,-2.296408197646705e-06,-0.000300578855020311,-9.364945114198386e-08
0,142.75,18.15667,0.0003596,0.0008419854450855647,0.0014789394919934636,-0.00027735404690789884,120.971,-2.2927317035314153e-06,-0.00030059416772319785,-8.65034375782116e-08
0,142.92799,18.17833,0.00036088,0.000843232269311326,0.0014814798801617672,-0.00027736761085044113,121.14899,-2.2894752226200247e-06,-0.0003006089002538843,-7.904368488866257e-08
0,143.09801,18.2,0.00036209,0.0008444235589311708,0.0014839066662669896,-0.00027739310733581875,121.31900999999999,-2.286476845927269e-06,-0.00030062173500599763,-7.19390719013418e-08
0,143.278,18.22167,0.00036361,0.0008456850203974421,0.0014864759201579352,-0.00027718089976049324,121.499,-2.281343054350186e-06,-0.0003006340081206148,-6.44402900513554e-08
