,Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,211.269,44.48167,-4.1842e-05,0.001344172260734939,0.002468544841671334,-0.0011662145809363947,189.205,-6.163761956271741e-06,-0.0012950452400005787,5.127288143152383e-06
0,211.358,44.50333,-4.091e-05,0.0013448520183691106,0.0024698450712164416,-0.001165903052847331,189.294,-6.159218215301757e-06,-0.0012945886356043965,5.133483770728692e-06
0,211.45399,44.525,-4.0009e-05,0.0013455852392985244,0.0024712474618881963,-0.0011656712225896718,189.38999,-6.1548724015966825e-06,-0.00129409555205971,5.140159045766073e-06
0,211.54401,44.54667,-3.9212e-05,0.0013462729295640472,0.0024725626718814933,-0.0011655017423174462,189.48001,-6.151053835797487e-06,-0.0012936325534221394,5.1464126047720036e-06
0,211.633,44.56833,-3.8097e-05,0.0013469528191264709,0.002473862871018811,-0.0011650070518923403,189.56900000000002,-6.145556772955178e-06,-0.0012931742993274567,5.152588378106952e-06
0,211.73399,44.59,-3.7292e-05,0.00134772447110988,0.002475338442942115,-0.0011649059718322348,189.66999,-6.141751638370597e-06,-0.0012926535858419422,5.159589429249418e-06
0,211.82201,44.61167,-3.6509e-05,0.0013483970916983497,0.0024766245486008516,-0.001164736456902502,189.75801,-6.13800944109027e-06,-0.001292199170476891,5.165684840716963e-06
0,211.91901,44.63333,-3.5485e-05,0.0013491384108756457,0.0024780419080751405,-0.0011643884971994948,189.85501,-6.1330406671885815e-06,-0.0012916977735400617,5.172395105424547e-06
0,212.011,44.655,-3.4656e-05,0.0013498415152056282,0.002479386102731309,-0.0011642005875256807,189.947,-6.1290812043658525e-06,-0.0012912216724784526,5.1787519959773345e-06
0,212.103,44.67667,-3.3718e-05,0.0013505447679106513,0.002480730483492969,-0.001163903715582318,190.03900000000002,-6.124551884520114e-06,-0.0012907449350994984,5.185102966546403e-06
0,212.201,44.69833,-3.2511e-05,0.0013512939640420692,0.0024821625852360406,-0.0011633796211939715,190.137,-6.118638777270976e-06,-0.0012902364638107016,5.191860861321896e-06
0,212.29201,44.72,-3.1839e-05,0.0013519897956895451,0.002483492580751579,-0.001163341785062034,190.22801,-6.115512563381355e-06,-0.001289763667226372,5.198130025540026e-06
0,212.381,44.74167,-3.0882e-05,0.0013526702511343835,0.002484793094355753,-0.0011630048432213697,190.317,-6.110882597042669e-06,-0.0012893008131124974,5.204253794214507e-06
0,212.476,44.76333,-3.0147e-05,0.001353396735820812,0.002486181480295069,-0.0011629317444742568,190.412,-6.107449869095734e-06,-0.0012888060987463958,5.210784319129181e-06
0,212.571,44.785,-2.9212e-05,0.0013541232971361443,0.0024875699088445537,-0.0011626586117084094,190.507,-6.1029705559817195e-06,-0.0012883107643146922,5.2173078073240215e-06
0,212.664,44.80667,-2.8134e-05,0.0013548346366329149,0.0024889291485886925,-0.0011622285119557776,190.6,-6.097736159264311e-06,-0.001287825257997158,5.223687145387713e-06
0,212.758,44.82833,-2.7615e-05,0.0013555536995326608,0.0024903030453005525,-0.0011623643457678917,190.69400000000002,-6.095442676580761e-06,-0.001287333928620558,5.230128230848914e-06
0,212.84599,44.85,-2.6741e-05,0.0013562268562408953,0.002491589138107937,-0.001162103281867042,190.78199,-6.091263026803745e-06,-0.0012868734646100581,5.236151262129394e-06
0,212.937,44.87167,-2.5711e-05,0.00135692318618742,0.002492919410738402,-0.0011617072245509823,190.87300000000002,-6.086283678419589e-06,-0.0012863966392384011,5.2423746747537655e-06
0,213.02,44.89333,-2.4973e-05,0.001357558291776726,0.002494132637082757,-0.0011615473453060307,190.95600000000002,-6.082800987169979e-06,-0.0012859612867960196,5.248044730152573e-06
0,213.131,44.915,-2.3711e-05,0.0013584077411517483,0.0024957551954046956,-0.0011610584542529473,191.067,-6.076708454379601e-06,-0.0012853783333593195,5.255619198655123e-06
0,213.216,44.93667,-2.3117e-05,0.0013590582910204792,0.0024969977343190777,-0.0011610564432985985,191.15200000000002,-6.073995790253821e-06,-0.0012849313594515508,5.261412989008244e-06
0,213.31,44.95833,-2.2048e-05,0.0013597777939445927,0.0024983718758628,-0.0011606420819182072,191.246,-6.068843698264053e-06,-0.0012844364857434085,5.267813699140965e-06
0,213.403,44.98,-2.1419e-05,0.0013604897162650563,0.0024997314398930767,-0.0011606607236280203,191.339,-6.065991374617931e-06,-0.0012839462848648216,5.274139559036291e-06
0,213.489,45.00167,-2.0351e-05,0.001361148118242006,0.0025009887074469786,-0.0011601915892049727,191.425,-6.060815406582069e-06,-0.0012834924575407358,5.2799832994806556e-06
0,213.586,45.02333,-1.9351e-05,0.0013618908096001145,0.0025024068301461085,-0.001159867020545994,191.52200000000002,-6.056051109251124e-06,-0.001282979979762931,5.286567602619321e-06
0,213.674,45.045,-1.8694e-05,0.0013625646603809029,0.002503693412831445,-0.001159822752450542,191.61,-6.053038737281676e-06,-0.0012825144992187716,5.292534671980221e-06
0,213.769,45.06667,-1.7675e-05,0.0013632921865204982,0.0025050823783027854,-0.0011594651917822872,191.705,-6.048173974503989e-06,-0.001282011402708085,5.298969649116814e-06
0,213.86,45.08833,-1.6753e-05,0.0013639891516138893,0.0025064129009125706,-0.0011591767492986813,191.79600000000002,-6.043800440565398e-06,-0.0012815289162566197,5.305127114843923e-06
0,213.951,45.11,-1.5831e-05,0.001364686186784504,0.0025077434625552144,-0.0011588882757707104,191.887,-6.039430893029285e-06,-0.0012810458697679683,5.311278159095425e-06
0,214.048,45.13167,-1.4889e-05,0.0013654292574609376,0.0025091617965102486,-0.001158621539049311,191.984,-6.034990098390027e-06,-0.0012805303580749163,5.317827698780481e-06
0,214.14,45.15333,-1.3985e-05,0.0013661340990642618,0.002510507061438008,-0.001158357962373746,192.076,-6.030727224503561e-06,-0.001280040832437258,5.3240328965608486e-06
0,214.22501,45.175,-1.3041e-05,0.001366785451655238,0.0025117501509281702,-0.0011580056992729322,192.16101,-6.0262261281460386e-06,-0.0012795879928962695,5.3297608062983925e-06
0,214.319,45.19667,-1.2205e-05,0.001367505680760362,0.002513124593351559,-0.0011578239125911972,192.255,-6.022334465117667e-06,-0.0012790867513124485,5.3360872680233785e-06
0,214.41299,45.21833,-1.1286e-05,0.001368225984540554,0.002514499077392078,-0.001157559092851524,192.34899000000001,-6.018014926158562e-06,-0.0012785849154258596,5.34240689179477e-06
0,214.509,45.24,-1.0276e-05,0.0013689618459180848,0.002515903144323345,-0.00115721729840526,192.445,-6.013236500845748e-06,-0.0012780716813283746,5.348855277373234e-06
0,214.595,45.26167,-9.6167e-06,0.0013696210525355103,0.002517160860136084,-0.0011571565076005737,192.531,-6.010234754925563e-06,-0.0012776114316225163,5.3546253009647335e-06
0,214.692,45.28333,-8.6664e-06,0.0013703646512525647,0.002518579488374091,-0.0011568812371215264,192.62800000000001,-6.0057792071844505e-06,-0.0012770917176019342,5.361126488459773e-06
0,214.785,45.305,-7.5208e-06,0.0013710776607204246,0.0025199396580813122,-0.0011563827973608877,192.721,-6.000294712879695e-06,-0.0012765928432652146,5.367352757185995e-06
0,214.87,45.32667,-6.6103e-06,0.0013717293999160737,0.0025211828595613286,-0.001156063759645255,192.806,-5.9959947286145396e-06,-0.0012761363766360086,5.373037588049439e-06
0,214.964,45.34833,-5.7658e-06,0.0013724502178113895,0.002522557733746168,-0.0011558733159347785,192.9,-5.9920856191538544e-06,-0.0012756310158772311,5.379317844486396e-06
