#EXPORTTYPE:           ,DATA ALL                                                                           
#FILE:                 ,bytownBs1r1.ngb-sle                                                                
#FORMAT:               ,NETZSCH5                                                                           
#FTYPE:                ,ANSI                                                                               
#IDENTITY:             ,bytownite s1                                                                       
#DECIMAL:              ,POINT                                                                              
#SEPARATOR:            ,COMMA                                                                              
#MTYPE:                ,DIL                                                                                
#INSTRUMENT:           ,NETZSCH DIL 402C                                                                   
#PROJECT:              ,feldspar                                                                           
#DATE/TIME:            ,9/9/2019 9:42:22 AM (UTC-5)                                                        
#CORR. FILE:           ,                                                                                   
#TEMPCAL:              ,TCALZERO.TMX                                                                       
#LABORATORY:           ,Mineral Physics                                                                    
#OPERATOR:             ,PAG                                                                                
#REMARK:               ,bare, norm start, for bytown and rocks , fbm B 010 or 001 rect x section. nice ends
#SAMPLE:               ,FBM-B                                                                              
#SAMPLE LENGTH /mm:    ,14.265                                                                             
#MATERIAL:             ,sapphire stnd                                                                      
#MEASMODE:             ,Standard Expansion                                                                 
#PURGE GAS 1:          ,ARGON                                                                              
#FLOW RATE 1 /(ml/min):,75                                                                                 
#M.RANGE /µm:          ,500                                                                                
#CORR. CODE:           ,010                                                                                
#RANGE:                ,20.0°C/3.0(K/min)/1180.0°C/30.0(K/min)/900.0°C/                                    
#SEGMENT:              ,S1-2/2                                                                             
#SEG. 1:               ,20.0°C/3.0(K/min)/1180.0°C                                                         
#SEG. 2:               ,1180.0°C/30.0(K/min)/900.0°C                                                       

##Temp./°C,Time/min,dL/Lo,Segment
  22.54500,  0.00000, 2.2440e-005,1
  22.54900,  0.02167, 2.2731e-005,1
  22.55400,  0.04333, 2.2811e-005,1
  22.55100,  0.06500, 2.2868e-005,1
  22.54700,  0.08667, 2.2988e-005,1
  22.55500,  0.10833, 2.3370e-005,1
  22.55500,  0.13000, 2.3589e-005,1
  22.56100,  0.15167, 2.3886e-005,1
  22.56000,  0.17333, 2.3984e-005,1
  22.56700,  0.19500, 2.4148e-005,1
  22.56500,  0.21667, 2.4335e-005,1
  22.56600,  0.23833, 2.4412e-005,1
  22.56200,  0.26000, 2.4594e-005,1
  22.56200,  0.28167, 2.4533e-005,1
  22.56300,  0.30333, 2.4943e-005,1
  22.56600,  0.32500, 2.5113e-005,1
  22.57300,  0.34667, 2.5260e-005,1
  22.57200,  0.36833, 2.5358e-005,1
  22.57100,  0.39000, 2.5316e-005,1
  22.57200,  0.41167, 2.5410e-005,1
  22.57400,  0.43333, 2.5582e-005,1
  22.57500,  0.45500, 2.5765e-005,1
  22.57100,  0.47667, 2.5684e-005,1
  22.57500,  0.49833, 2.5975e-005,1
  22.57700,  0.52000, 2.6121e-005,1
  22.58000,  0.54167, 2.6353e-005,1
  22.58100,  0.56333, 2.6325e-005,1
  22.58200,  0.58500, 2.6498e-005,1
  22.58000,  0.60667, 2.6326e-005,1
  22.58100,  0.62833, 2.6640e-005,1
  22.58100,  0.65000, 2.6710e-005,1
  22.57900,  0.67167, 2.6827e-005,1
  22.58500,  0.69333, 2.6748e-005,1
  22.58800,  0.71500, 2.6769e-005,1
  22.59000,  0.73667, 2.6906e-005,1
  22.58800,  0.75833, 2.6971e-005,1
  22.58600,  0.78000, 2.6974e-005,1
  22.58600,  0.80167, 2.7018e-005,1
  22.58800,  0.82333, 2.7023e-005,1
  22.58700,  0.84500, 2.7200e-005,1
  22.58600,  0.86667, 2.7018e-005,1
  22.58600,  0.88833, 2.6851e-005,1
  22.58800,  0.91000, 2.6936e-005,1
  22.57500,  0.93167, 2.6930e-005,1
  22.57200,  0.95333, 2.6970e-005,1
  22.58600,  0.97500, 2.7088e-005,1
  22.58600,  0.99667, 2.7184e-005,1
  22.59200,  1.01833, 2.7078e-005,1
  22.59300,  1.04000, 2.7094e-005,1
  22.59200,  1.06167, 2.7043e-005,1
  22.59200,  1.08333, 2.7096e-005,1
  22.59300,  1.10500, 2.7155e-005,1
  22.59100,  1.12667, 2.7194e-005,1
  22.58700,  1.14833, 2.7130e-005,1
  22.59100,  1.17000, 2.7264e-005,1
  22.58900,  1.19167, 2.6943e-005,1
  22.59200,  1.21333, 2.7008e-005,1
  22.59500,  1.23500, 2.7021e-005,1
  22.58900,  1.25667, 2.7100e-005,1
  22.59200,  1.27833, 2.7078e-005,1
  22.58400,  1.30000, 2.6951e-005,1
  22.58400,  1.32167, 2.6732e-005,1
  22.58600,  1.34333, 2.6729e-005,1
  22.59000,  1.36500, 2.6994e-005,1
  22.57600,  1.38667, 2.6911e-005,1
  22.57100,  1.40833, 2.6805e-005,1
  22.57500,  1.43000, 2.6694e-005,1
  22.57800,  1.45167, 2.6724e-005,1
  22.57500,  1.47333, 2.6746e-005,1
  22.57500,  1.49500, 2.6597e-005,1
  22.57500,  1.51667, 2.6589e-005,1
  22.57400,  1.53833, 2.6573e-005,1
  22.57000,  1.56000, 2.6421e-005,1
  22.57800,  1.58167, 2.6207e-005,1
  22.57400,  1.60333, 2.6336e-005,1
  22.57200,  1.62500, 2.6453e-005,1
  22.56700,  1.64667, 2.6452e-005,1
  22.57300,  1.66833, 2.6513e-005,1
  22.57100,  1.69000, 2.5903e-005,1
  22.56800,  1.71167, 2.6442e-005,1
  22.57000,  1.73333, 2.6115e-005,1
  22.57200,  1.75500, 2.6050e-005,1
  22.56300,  1.77667, 2.5951e-005,1
  22.57000,  1.79833, 2.5887e-005,1
  22.56600,  1.82000, 2.5849e-005,1
  22.56300,  1.84167, 2.5968e-005,1
  22.56200,  1.86333, 2.5725e-005,1
  22.56800,  1.88500, 2.5689e-005,1
  22.56800,  1.90667, 2.5706e-005,1
  22.56700,  1.92833, 2.5751e-005,1
  22.56500,  1.95000, 2.5650e-005,1
  22.56300,  1.97167, 2.5513e-005,1
  22.56600,  1.99333, 2.5376e-005,1
  22.56400,  2.01500, 2.5555e-005,1
  22.56700,  2.03667, 2.5655e-005,1
  22.56700,  2.05833, 2.5375e-005,1
  22.56800,  2.08000, 2.5356e-005,1
  22.56200,  2.10167, 2.5374e-005,1
  22.56500,  2.12333, 2.5168e-005,1
  22.56400,  2.14500, 2.5134e-005,1
  22.56100,  2.16667, 2.5419e-005,1
  22.56800,  2.18833, 2.5224e-005,1
  22.56600,  2.21000, 2.5324e-005,1
  22.56500,  2.23167, 2.4984e-005,1
  22.56800,  2.25333, 2.5233e-005,1
  22.56600,  2.27500, 2.5122e-005,1
  22.56800,  2.29667, 2.4795e-005,1
  22.56800,  2.31833, 2.4996e-005,1
  22.56200,  2.34000, 2.4769e-005,1
  22.56400,  2.36167, 2.4906e-005,1
  22.56400,  2.38333, 2.4766e-005,1
  22.56900,  2.40500, 2.4627e-005,1
  22.57200,  2.42667, 2.4753e-005,1
  22.56900,  2.44833, 2.4635e-005,1
  22.57600,  2.47000, 2.4677e-005,1
  22.57000,  2.49167, 2.4599e-005,1
  22.57200,  2.51333, 2.4587e-005,1
  22.57400,  2.53500, 2.4732e-005,1
  22.57000,  2.55667, 2.4371e-005,1
  22.57000,  2.57833, 2.4406e-005,1
  22.57100,  2.60000, 2.4597e-005,1
  22.57100,  2.62167, 2.4220e-005,1
  22.56700,  2.64333, 2.4227e-005,1
  22.57200,  2.66500, 2.4026e-005,1
  22.56800,  2.68667, 2.4138e-005,1
  22.57000,  2.70833, 2.4239e-005,1
  22.56800,  2.73000, 2.4059e-005,1
  22.56300,  2.75167, 2.3935e-005,1
  22.56900,  2.77333, 2.3829e-005,1
  22.56800,  2.79500, 2.3840e-005,1
  22.56500,  2.81667, 2.3669e-005,1
  22.57400,  2.83833, 2.3690e-005,1
  22.56900,  2.86000, 2.3584e-005,1
  22.56900,  2.88167, 2.3593e-005,1
  22.57600,  2.90333, 2.3599e-005,1
  22.57400,  2.92500, 2.3585e-005,1
  22.56800,  2.94667, 2.3419e-005,1
  22.56600,  2.96833, 2.3413e-005,1
  22.56900,  2.99000, 2.3181e-005,1
  22.56400,  3.01167, 2.3294e-005,1
  22.56800,  3.03333, 2.3244e-005,1
  22.56900,  3.05500, 2.3146e-005,1
  22.56700,  3.07667, 2.3009e-005,1
  22.56900,  3.09833, 2.3119e-005,1
  22.58200,  3.12000, 2.3195e-005,1
  22.58500,  3.14167, 2.3199e-005,1
  22.58600,  3.16333, 2.3031e-005,1
  22.58500,  3.18500, 2.2901e-005,1
  22.58600,  3.20667, 2.3127e-005,1
  22.58600,  3.22833, 2.2925e-005,1
  22.58000,  3.25000, 2.2891e-005,1
  22.58500,  3.27167, 2.2769e-005,1
  22.58600,  3.29333, 2.2820e-005,1
  22.59700,  3.31500, 2.2732e-005,1
  22.60200,  3.33667, 2.2812e-005,1
  22.60000,  3.35833, 2.2596e-005,1
  22.59600,  3.38000, 2.2594e-005,1
  22.59600,  3.40167, 2.2576e-005,1
  22.59900,  3.42333, 2.2493e-005,1
  22.59800,  3.44500, 2.2354e-005,1
  22.60800,  3.46667, 2.2285e-005,1
  22.59900,  3.48833, 2.2352e-005,1
  22.60700,  3.51000, 2.2129e-005,1
  22.60400,  3.53167, 2.1889e-005,1
  22.60500,  3.55333, 2.2045e-005,1
  22.59300,  3.57500, 2.1775e-005,1
  22.59700,  3.59667, 2.1795e-005,1
  22.59500,  3.61833, 2.1439e-005,1
  22.60600,  3.64000, 2.1675e-005,1
  22.60300,  3.66167, 2.1478e-005,1
  22.60700,  3.68333, 2.1165e-005,1
  22.61000,  3.70500, 2.1406e-005,1
  22.61200,  3.72667, 2.1096e-005,1
  22.61200,  3.74833, 2.0877e-005,1
  22.61800,  3.77000, 2.0911e-005,1
  22.62500,  3.79167, 2.0540e-005,1
  22.62700,  3.81333, 2.0765e-005,1
  22.63800,  3.83500, 2.0677e-005,1
  22.64200,  3.85667, 2.0452e-005,1
  22.64800,  3.87833, 2.0556e-005,1
  22.65000,  3.90000, 2.0193e-005,1
  22.65900,  3.92167, 1.9907e-005,1
  22.67100,  3.94333, 1.9861e-005,1
  22.67500,  3.96500, 1.9566e-005,1
  22.68300,  3.98667, 1.9378e-005,1
  22.69000,  4.00833, 1.9515e-005,1
  22.69900,  4.03000, 1.9220e-005,1
  22.71300,  4.05167, 1.9031e-005,1
  22.71800,  4.07333, 1.8839e-005,1
  22.72900,  4.09500, 1.8760e-005,1
  22.74600,  4.11667, 1.8628e-005,1
  22.75000,  4.13833, 1.8463e-005,1
  22.76300,  4.16000, 1.8136e-005,1
  22.78000,  4.18167, 1.8038e-005,1
  22.79500,  4.20333, 1.7716e-005,1
  22.81000,  4.22500, 1.7438e-005,1
  22.82700,  4.24667, 1.7165e-005,1
  22.84500,  4.26833, 1.7171e-005,1
  22.86400,  4.29000, 1.6974e-005,1
  22.88000,  4.31167, 1.6580e-005,1
  22.89100,  4.33333, 1.6606e-005,1
  22.91100,  4.35500, 1.6214e-005,1
  22.93200,  4.37667, 1.6014e-005,1
  22.95000,  4.39833, 1.5757e-005,1
  22.97200,  4.42000, 1.5196e-005,1
  23.00100,  4.44167, 1.5298e-005,1
  23.01200,  4.46333, 1.5044e-005,1
  23.04100,  4.48500, 1.4603e-005,1
  23.05900,  4.50667, 1.4346e-005,1
  23.08400,  4.52833, 1.4069e-005,1
  23.10900,  4.55000, 1.3722e-005,1
  23.13200,  4.57167, 1.3553e-005,1
  23.15800,  4.59333, 1.2977e-005,1
  23.18800,  4.61500, 1.2806e-005,1
  23.21600,  4.63667, 1.2577e-005,1
  23.24500,  4.65833, 1.1934e-005,1
  23.27600,  4.68000, 1.1963e-005,1
  23.30100,  4.70167, 1.1265e-005,1
  23.33700,  4.72333, 1.1295e-005,1
  23.36800,  4.74500, 1.0553e-005,1
  23.40500,  4.76667, 1.0195e-005,1
  23.44200,  4.78833, 1.0179e-005,1
  23.47100,  4.81000, 9.7296e-006,1
  23.49900,  4.83167, 9.0974e-006,1
  23.53700,  4.85333, 8.9310e-006,1
  23.57500,  4.87500, 8.6332e-006,1
  23.61200,  4.89667, 8.2231e-006,1
  23.65300,  4.91833, 7.5788e-006,1
  23.68600,  4.94000, 7.2014e-006,1
  23.73300,  4.96167, 6.7927e-006,1
  23.76900,  4.98333, 6.3492e-006,1
  23.81400,  5.00500, 6.0051e-006,1
  23.86200,  5.02667, 5.7000e-006,1
  23.90100,  5.04833, 5.2079e-006,1
  23.95600,  5.07000, 4.6462e-006,1
  23.99000,  5.09167, 4.3023e-006,1
  24.04600,  5.11333, 3.8617e-006,1
  24.08500,  5.13500, 3.3258e-006,1
  24.12700,  5.15667, 2.7676e-006,1
  24.18500,  5.17833, 2.2537e-006,1
  24.23700,  5.20000, 1.9159e-006,1
  24.28900,  5.22167, 1.6133e-006,1
  24.33900,  5.24333, 1.0071e-006,1
  24.39700,  5.26500, 7.9122e-007,1
  24.45100,  5.28667, 1.2611e-007,1
  24.50000,  5.30833,-5.7477e-007,1
  24.55500,  5.33000,-1.0049e-006,1
  24.61500,  5.35167,-1.8198e-006,1
  24.67300,  5.37333,-2.0356e-006,1
  24.72600,  5.39500,-2.6552e-006,1
  24.78800,  5.41667,-3.0440e-006,1
  24.84900,  5.43833,-3.8867e-006,1
  24.91200,  5.46000,-4.3120e-006,1
  24.96900,  5.48167,-4.8767e-006,1
  25.03100,  5.50333,-5.2916e-006,1
  25.09000,  5.52500,-5.9996e-006,1
  25.15700,  5.54667,-6.5014e-006,1
  25.21700,  5.56833,-7.0971e-006,1
  25.27600,  5.59000,-7.6824e-006,1
  25.34700,  5.61167,-8.1204e-006,1
  25.41500,  5.63333,-8.7113e-006,1
  25.47900,  5.65500,-9.3221e-006,1
  25.55000,  5.67667,-1.0084e-005,1
  25.61300,  5.69833,-1.0518e-005,1
  25.68700,  5.72000,-1.1241e-005,1
  25.75900,  5.74167,-1.1690e-005,1
  25.82600,  5.76333,-1.2147e-005,1
  25.89700,  5.78500,-1.2655e-005,1
  25.97500,  5.80667,-1.3341e-005,1
  26.05500,  5.82833,-1.3846e-005,1
  26.12700,  5.85000,-1.4224e-005,1
  26.20000,  5.87167,-1.4963e-005,1
  26.27600,  5.89333,-1.5776e-005,1
  26.35100,  5.91500,-1.6185e-005,1
  26.43100,  5.93667,-1.6857e-005,1
  26.50700,  5.95833,-1.7250e-005,1
  26.58600,  5.98000,-1.8173e-005,1
  26.65900,  6.00167,-1.8693e-005,1
  26.74200,  6.02333,-1.9299e-005,1
  26.82200,  6.04500,-1.9698e-005,1
  26.90800,  6.06667,-2.0089e-005,1
  26.98600,  6.08833,-2.0450e-005,1
  27.06900,  6.11000,-2.1109e-005,1
  27.15100,  6.13167,-2.1888e-005,1
  27.23900,  6.15333,-2.1870e-005,1
  27.32200,  6.17500,-2.2511e-005,1
  27.40500,  6.19667,-2.3546e-005,1
  27.50000,  6.21833,-2.3881e-005,1
  27.57500,  6.24000,-2.4500e-005,1
  27.66500,  6.26167,-2.5161e-005,1
  27.74600,  6.28333,-2.5491e-005,1
  27.84000,  6.30500,-2.6088e-005,1
  27.93100,  6.32667,-2.6285e-005,1
  28.01300,  6.34833,-2.6626e-005,1
  28.10700,  6.37000,-2.7468e-005,1
  28.19300,  6.39167,-2.7946e-005,1
  28.29600,  6.41333,-2.8329e-005,1
  28.37500,  6.43500,-2.8910e-005,1
  28.46900,  6.45667,-2.9410e-005,1
  28.56900,  6.47833,-2.9736e-005,1
  28.65600,  6.50000,-3.0522e-005,1
  28.75100,  6.52167,-3.0708e-005,1
  28.84900,  6.54333,-3.1363e-005,1
  28.93500,  6.56500,-3.1701e-005,1
  29.03200,  6.58667,-3.1917e-005,1
  29.12800,  6.60833,-3.2507e-005,1
  29.22300,  6.63000,-3.3315e-005,1
  29.31300,  6.65167,-3.3826e-005,1
  29.40300,  6.67333,-3.3925e-005,1
  29.50500,  6.69500,-3.4393e-005,1
  29.60000,  6.71667,-3.4474e-005,1
  29.69300,  6.73833,-3.4884e-005,1
  29.79500,  6.76000,-3.5545e-005,1
  29.89000,  6.78167,-3.6046e-005,1
  29.98700,  6.80333,-3.5972e-005,1
  30.09500,  6.82500,-3.6283e-005,1
  30.18300,  6.84667,-3.6536e-005,1
  30.28000,  6.86833,-3.7023e-005,1
  30.38200,  6.89000,-3.7929e-005,1
  30.48200,  6.91167,-3.8122e-005,1
  30.58300,  6.93333,-3.8921e-005,1
  30.67700,  6.95500,-3.8842e-005,1
  30.77500,  6.97667,-3.9558e-005,1
  30.87300,  6.99833,-3.9704e-005,1
  30.98100,  7.02000,-3.9962e-005,1
  31.08100,  7.04167,-3.9927e-005,1
  31.18500,  7.06333,-4.0293e-005,1
  31.28100,  7.08500,-4.0970e-005,1
  31.38500,  7.10667,-4.1161e-005,1
  31.48400,  7.12833,-4.1317e-005,1
  31.59300,  7.15000,-4.1323e-005,1
  31.68700,  7.17167,-4.1813e-005,1
  31.79200,  7.19333,-4.2074e-005,1
  31.88700,  7.21500,-4.2391e-005,1
  31.99100,  7.23667,-4.2485e-005,1
  32.10100,  7.25833,-4.2719e-005,1
  32.20400,  7.28000,-4.3048e-005,1
  32.30100,  7.30167,-4.3385e-005,1
  32.40900,  7.32333,-4.3485e-005,1
  32.51100,  7.34500,-4.3952e-005,1
  32.61500,  7.36667,-4.4072e-005,1
  32.71900,  7.38833,-4.4165e-005,1
  32.82100,  7.41000,-4.4256e-005,1
  32.92400,  7.43167,-4.4663e-005,1
  33.02900,  7.45333,-4.4767e-005,1
  33.14100,  7.47500,-4.4855e-005,1
  33.23800,  7.49667,-4.4929e-005,1
  33.34900,  7.51833,-4.4928e-005,1
  33.45100,  7.54000,-4.5053e-005,1
  33.56100,  7.56167,-4.4937e-005,1
  33.65700,  7.58333,-4.5368e-005,1
  33.76800,  7.60500,-4.5376e-005,1
  33.87800,  7.62667,-4.5303e-005,1
  33.98600,  7.64833,-4.5508e-005,1
  34.08300,  7.67000,-4.5642e-005,1
  34.19900,  7.69167,-4.5930e-005,1
  34.31200,  7.71333,-4.5511e-005,1
  34.40900,  7.73500,-4.5900e-005,1
  34.50600,  7.75667,-4.6297e-005,1
  34.61900,  7.77833,-4.6132e-005,1
  34.72400,  7.80000,-4.6122e-005,1
  34.82600,  7.82167,-4.6027e-005,1
  34.94000,  7.84333,-4.6118e-005,1
  35.03700,  7.86500,-4.6191e-005,1
  35.15200,  7.88667,-4.5933e-005,1
  35.25800,  7.90833,-4.6537e-005,1
  35.36300,  7.93000,-4.6553e-005,1
  35.46600,  7.95167,-4.6679e-005,1
  35.58100,  7.97333,-4.6350e-005,1
  35.67800,  7.99500,-4.6406e-005,1
  35.78900,  8.01667,-4.6597e-005,1
  35.88900,  8.03833,-4.6411e-005,1
  36.00000,  8.06000,-4.6278e-005,1
  36.10300,  8.08167,-4.6588e-005,1
  36.20500,  8.10333,-4.6292e-005,1
  36.31400,  8.12500,-4.6234e-005,1
  36.42400,  8.14667,-4.6310e-005,1
  36.52600,  8.16833,-4.6460e-005,1
  36.63300,  8.19000,-4.6478e-005,1
  36.74400,  8.21167,-4.6310e-005,1
  36.85100,  8.23333,-4.6442e-005,1
  36.94900,  8.25500,-4.6349e-005,1
  37.05700,  8.27667,-4.6220e-005,1
  37.16700,  8.29833,-4.5866e-005,1
  37.27100,  8.32000,-4.6010e-005,1
  37.37600,  8.34167,-4.5946e-005,1
  37.48800,  8.36333,-4.5718e-005,1
  37.59000,  8.38500,-4.5623e-005,1
  37.69100,  8.40667,-4.5631e-005,1
  37.80400,  8.42833,-4.5343e-005,1
  37.90600,  8.45000,-4.5467e-005,1
  38.01800,  8.47167,-4.4993e-005,1
  38.12000,  8.49333,-4.5300e-005,1
  38.23200,  8.51500,-4.5203e-005,1
  38.33800,  8.53667,-4.4834e-005,1
  38.44000,  8.55833,-4.4765e-005,1
  38.54900,  8.58000,-4.4373e-005,1
  38.65900,  8.60167,-4.4325e-005,1
  38.76100,  8.62333,-4.4554e-005,1
  38.86800,  8.64500,-4.4265e-005,1
  38.97600,  8.66667,-4.4240e-005,1
  39.08400,  8.68833,-4.3803e-005,1
  39.19200,  8.71000,-4.3787e-005,1
  39.30300,  8.73167,-4.3600e-005,1
  39.40300,  8.75333,-4.3756e-005,1
  39.50800,  8.77500,-4.3481e-005,1
  39.61000,  8.79667,-4.3455e-005,1
  39.72300,  8.81833,-4.3298e-005,1
  39.82800,  8.84000,-4.3032e-005,1
  39.93200,  8.86167,-4.2843e-005,1
  40.03500,  8.88333,-4.2661e-005,1
  40.15100,  8.90500,-4.2411e-005,1
  40.24800,  8.92667,-4.2168e-005,1
  40.35300,  8.94833,-4.2103e-005,1
  40.45400,  8.97000,-4.1891e-005,1
  40.57200,  8.99167,-4.1365e-005,1
  40.66800,  9.01333,-4.1601e-005,1
  40.77800,  9.03500,-4.1351e-005,1
  40.87900,  9.05667,-4.0894e-005,1
  40.98800,  9.07833,-4.0730e-005,1
  41.09500,  9.10000,-4.0625e-005,1
  41.20000,  9.12167,-4.0174e-005,1
  41.30700,  9.14333,-4.0173e-005,1
  41.41600,  9.16500,-3.9799e-005,1
  41.52800,  9.18667,-3.9596e-005,1
  41.63300,  9.20833,-3.9320e-005,1
  41.73700,  9.23000,-3.9008e-005,1
  41.84200,  9.25167,-3.8829e-005,1
  41.94600,  9.27333,-3.8867e-005,1
  42.05400,  9.29500,-3.8798e-005,1
  42.16100,  9.31667,-3.8420e-005,1
  42.26100,  9.33833,-3.8216e-005,1
  42.37200,  9.36000,-3.8195e-005,1
  42.48200,  9.38167,-3.7979e-005,1
  42.58900,  9.40333,-3.7540e-005,1
  42.68900,  9.42500,-3.7283e-005,1
  42.79500,  9.44667,-3.6983e-005,1
  42.90300,  9.46833,-3.6843e-005,1
  43.01600,  9.49000,-3.6597e-005,1
  43.12100,  9.51167,-3.6242e-005,1
  43.22000,  9.53333,-3.5931e-005,1
  43.33500,  9.55500,-3.5679e-005,1
  43.44800,  9.57667,-3.5267e-005,1
  43.53900,  9.59833,-3.4917e-005,1
  43.65300,  9.62000,-3.5286e-005,1
  43.76100,  9.64167,-3.4901e-005,1
  43.86900,  9.66333,-3.4454e-005,1
  43.97500,  9.68500,-3.4004e-005,1
  44.08300,  9.70667,-3.3759e-005,1
  44.18900,  9.72833,-3.3958e-005,1
  44.29700,  9.75000,-3.3617e-005,1
  44.40200,  9.77167,-3.3183e-005,1
  44.51100,  9.79333,-3.2957e-005,1
  44.61400,  9.81500,-3.2792e-005,1
  44.72500,  9.83667,-3.2227e-005,1
  44.83100,  9.85833,-3.2084e-005,1
  44.93700,  9.88000,-3.1905e-005,1
  45.04400,  9.90167,-3.1676e-005,1
  45.15400,  9.92333,-3.1049e-005,1
  45.26200,  9.94500,-3.1189e-005,1
  45.37100,  9.96667,-3.0945e-005,1
  45.48000,  9.98833,-3.0622e-005,1
  45.59100, 10.01000,-3.0364e-005,1
  45.70200, 10.03167,-3.0141e-005,1
  45.80400, 10.05333,-2.9930e-005,1
  45.92100, 10.07500,-2.9646e-005,1
  46.03600, 10.09667,-2.9061e-005,1
  46.13400, 10.11833,-2.8818e-005,1
  46.23500, 10.14000,-2.8649e-005,1
  46.34900, 10.16167,-2.7922e-005,1
  46.46300, 10.18333,-2.7932e-005,1
  46.56900, 10.20500,-2.7700e-005,1
  46.67000, 10.22667,-2.7418e-005,1
  46.77900, 10.24833,-2.7200e-005,1
  46.89000, 10.27000,-2.6942e-005,1
  47.00400, 10.29167,-2.6443e-005,1
  47.12000, 10.31333,-2.6104e-005,1
  47.23000, 10.33500,-2.5941e-005,1
  47.34500, 10.35667,-2.5732e-005,1
  47.44700, 10.37833,-2.5819e-005,1
  47.55600, 10.40000,-2.5505e-005,1
  47.66400, 10.42167,-2.5356e-005,1
  47.78200, 10.44333,-2.4731e-005,1
  47.89300, 10.46500,-2.4543e-005,1
  47.99900, 10.48667,-2.4347e-005,1
  48.11000, 10.50833,-2.4044e-005,1
  48.21900, 10.53000,-2.3546e-005,1
  48.33100, 10.55167,-2.3455e-005,1
  48.44500, 10.57333,-2.2860e-005,1
  48.55200, 10.59500,-2.2621e-005,1
  48.66200, 10.61667,-2.2317e-005,1
  48.76700, 10.63833,-2.2216e-005,1
  48.88300, 10.66000,-2.2017e-005,1
  48.99100, 10.68167,-2.1921e-005,1
  49.10300, 10.70333,-2.1436e-005,1
  49.21300, 10.72500,-2.1000e-005,1
  49.32400, 10.74667,-2.0522e-005,1
  49.43700, 10.76833,-2.0109e-005,1
  49.54400, 10.79000,-1.9897e-005,1
  49.65900, 10.81167,-1.9662e-005,1
  49.76600, 10.83333,-1.9230e-005,1
  49.87400, 10.85500,-1.9169e-005,1
  49.99500, 10.87667,-1.8557e-005,1
  50.09900, 10.89833,-1.8594e-005,1
  50.21400, 10.92000,-1.8359e-005,1
  50.32300, 10.94167,-1.8097e-005,1
  50.43100, 10.96333,-1.7624e-005,1
  50.54800, 10.98500,-1.7102e-005,1
  50.66100, 11.00667,-1.6724e-005,1
  50.76500, 11.02833,-1.6349e-005,1
  50.88600, 11.05000,-1.6509e-005,1
  50.98400, 11.07167,-1.6318e-005,1
  51.11100, 11.09333,-1.5733e-005,1
  51.22000, 11.11500,-1.5164e-005,1
  51.33400, 11.13667,-1.4954e-005,1
  51.45100, 11.15833,-1.4704e-005,1
  51.55700, 11.18000,-1.4516e-005,1
  51.67000, 11.20167,-1.4523e-005,1
  51.78900, 11.22333,-1.3944e-005,1
  51.89500, 11.24500,-1.3668e-005,1
  52.00300, 11.26667,-1.3422e-005,1
  52.12000, 11.28833,-1.3444e-005,1
  52.23100, 11.31000,-1.2756e-005,1
  52.34600, 11.33167,-1.2433e-005,1
  52.45800, 11.35333,-1.2272e-005,1
  52.57800, 11.37500,-1.1930e-005,1
  52.68200, 11.39667,-1.1415e-005,1
  52.79800, 11.41833,-1.1137e-005,1
  52.91300, 11.44000,-1.0990e-005,1
  53.02100, 11.46167,-1.0708e-005,1
  53.14500, 11.48333,-1.0101e-005,1
  53.26600, 11.50500,-9.8138e-006,1
  53.37100, 11.52667,-9.7646e-006,1
  53.49000, 11.54833,-9.6404e-006,1
  53.59800, 11.57000,-9.0963e-006,1
  53.71400, 11.59167,-8.9412e-006,1
  53.82800, 11.61333,-8.5991e-006,1
  53.94100, 11.63500,-8.4306e-006,1
  54.06300, 11.65667,-7.8378e-006,1
  54.17900, 11.67833,-7.3497e-006,1
  54.28300, 11.70000,-7.3427e-006,1
  54.39800, 11.72167,-7.0107e-006,1
  54.51200, 11.74333,-6.4932e-006,1
  54.61900, 11.76500,-5.9562e-006,1
  54.73300, 11.78667,-5.9294e-006,1
  54.85700, 11.80833,-5.4097e-006,1
  54.97600, 11.83000,-5.1802e-006,1
  55.09100, 11.85167,-4.8833e-006,1
  55.19800, 11.87333,-4.7318e-006,1
  55.31200, 11.89500,-4.2755e-006,1
  55.43500, 11.91667,-3.7192e-006,1
  55.54400, 11.93833,-3.5619e-006,1
  55.65200, 11.96000,-3.5083e-006,1
  55.77700, 11.98167,-2.7709e-006,1
  55.88800, 12.00333,-2.3012e-006,1
  56.00800, 12.02500,-1.9418e-006,1
  56.12000, 12.04667,-1.4473e-006,1
  56.23400, 12.06833,-1.5254e-006,1
  56.35500, 12.09000,-1.0009e-006,1
  56.46500, 12.11167,-7.1368e-007,1
  56.58500, 12.13333,-3.1909e-007,1
  56.70700, 12.15500,-6.3400e-009,1
  56.81100, 12.17667, 1.4992e-007,1
  56.93300, 12.19833, 6.2038e-007,1
  57.05000, 12.22000, 1.0723e-006,1
  57.16100, 12.24167, 1.5245e-006,1
  57.26900, 12.26333, 1.7361e-006,1
  57.38900, 12.28500, 2.2623e-006,1
  57.50500, 12.30667, 2.4178e-006,1
  57.61700, 12.32833, 2.4830e-006,1
  57.73800, 12.35000, 2.9201e-006,1
  57.85000, 12.37167, 3.3008e-006,1
  57.97300, 12.39333, 3.9627e-006,1
  58.08400, 12.41500, 4.3801e-006,1
  58.20500, 12.43667, 4.6244e-006,1
