#EXPORTTYPE:           ,DATA ALL                                       
#FILE:                 ,sapph14mm08302019.ngb-cle                      
#FORMAT:               ,NETZSCH5                                       
#FTYPE:                ,ANSI                                           
#IDENTITY:             ,sapph stnd 14                                  
#DECIMAL:              ,POINT                                          
#SEPARATOR:            ,COMMA                                          
#MTYPE:                ,DIL                                            
#INSTRUMENT:           ,NETZSCH DIL 402C                               
#PROJECT:              ,feldspar                                       
#DATE/TIME:            ,8/30/2019 10:03:28 AM (UTC-5)                  
#CORR. FILE:           ,                                               
#TEMPCAL:              ,TCALZERO.TMX                                   
#LABORATORY:           ,Mineral Physics                                
#OPERATOR:             ,PAG                                            
#REMARK:               ,bare, norm start, for bytown and rocks         
#SAMPLE:               ,sapphire                                       
#SAMPLE LENGTH /mm:    ,14.059                                         
#MATERIAL:             ,sapphire stnd                                  
#MEASMODE:             ,Standard Expansion                             
#PURGE GAS 1:          ,ARGON                                          
#FLOW RATE 1 /(ml/min):,75                                             
#M.RANGE /µm:          ,500                                            
#CORR. CODE:           ,010                                            
#RANGE:                ,20.0°C/3.0(K/min)/1350.0°C/25.0(K/min)/900.0°C/
#SEGMENT:              ,S1-2/2                                         
#SEG. 1:               ,20.0°C/3.0(K/min)/1350.0°C                     
#SEG. 2:               ,1350.0°C/25.0(K/min)/900.0°C                   

##Temp./°C,Time/min,dL/Lo,Segment
 397.42300, 91.93167, 5.2985e-003,1
 397.49799, 91.95333, 5.2999e-003,1
 397.57300, 91.97500, 5.3010e-003,1
 397.64600, 91.99667, 5.3023e-003,1
 397.72699, 92.01833, 5.3032e-003,1
 397.79800, 92.04000, 5.3044e-003,1
 397.87100, 92.06167, 5.3055e-003,1
 397.94901, 92.08333, 5.3067e-003,1
 398.02200, 92.10500, 5.3077e-003,1
 398.09698, 92.12667, 5.3089e-003,1
 398.17499, 92.14833, 5.3098e-003,1
 398.24799, 92.17000, 5.3112e-003,1
 398.32300, 92.19167, 5.3125e-003,1
 398.39499, 92.21333, 5.3136e-003,1
 398.46799, 92.23500, 5.3146e-003,1
 398.54300, 92.25667, 5.3156e-003,1
 398.61700, 92.27833, 5.3169e-003,1
 398.69199, 92.30000, 5.3180e-003,1
 398.76700, 92.32167, 5.3193e-003,1
 398.84399, 92.34333, 5.3205e-003,1
 398.91800, 92.36500, 5.3215e-003,1
 398.98801, 92.38667, 5.3224e-003,1
 399.06500, 92.40833, 5.3237e-003,1
 399.14600, 92.43000, 5.3251e-003,1
 399.20700, 92.45167, 5.3262e-003,1
 399.28601, 92.47333, 5.3272e-003,1
 399.36200, 92.49500, 5.3284e-003,1
 399.43900, 92.51667, 5.3297e-003,1
 399.50800, 92.53833, 5.3307e-003,1
 399.58499, 92.56000, 5.3318e-003,1
 399.66101, 92.58167, 5.3331e-003,1
 399.73801, 92.60333, 5.3344e-003,1
 399.81201, 92.62500, 5.3354e-003,1
 399.88199, 92.64667, 5.3366e-003,1
 399.95999, 92.66833, 5.3377e-003,1
 400.03500, 92.69000, 5.3389e-003,1
 400.10699, 92.71167, 5.3401e-003,1
 400.18500, 92.73333, 5.3414e-003,1
 400.25601, 92.75500, 5.3424e-003,1
 400.33701, 92.77667, 5.3436e-003,1
 400.40500, 92.79833, 5.3445e-003,1
 400.47900, 92.82000, 5.3459e-003,1
 400.55600, 92.84167, 5.3467e-003,1
 400.63000, 92.86333, 5.3480e-003,1
 400.70001, 92.88500, 5.3494e-003,1
 400.78000, 92.90667, 5.3503e-003,1
 400.85400, 92.92833, 5.3515e-003,1
 400.93301, 92.95000, 5.3527e-003,1
 401.00201, 92.97167, 5.3538e-003,1
 401.07901, 92.99333, 5.3550e-003,1
 401.15100, 93.01500, 5.3562e-003,1
 401.22400, 93.03667, 5.3571e-003,1
 401.30200, 93.05833, 5.3584e-003,1
 401.37900, 93.08000, 5.3596e-003,1
 401.44901, 93.10167, 5.3609e-003,1
 401.52701, 93.12333, 5.3621e-003,1
 401.59900, 93.14500, 5.3632e-003,1
 401.67700, 93.16667, 5.3645e-003,1
 401.75299, 93.18833, 5.3654e-003,1
 401.82700, 93.21000, 5.3664e-003,1
 401.90100, 93.23167, 5.3679e-003,1
 401.97101, 93.25333, 5.3689e-003,1
 402.04901, 93.27500, 5.3700e-003,1
 402.12000, 93.29667, 5.3711e-003,1
 402.19601, 93.31833, 5.3723e-003,1
 402.27301, 93.34000, 5.3736e-003,1
 402.34299, 93.36167, 5.3747e-003,1
 402.42099, 93.38333, 5.3759e-003,1
 402.49500, 93.40500, 5.3770e-003,1
 402.56699, 93.42667, 5.3782e-003,1
 402.63800, 93.44833, 5.3792e-003,1
 402.72101, 93.47000, 5.3802e-003,1
 402.79300, 93.49167, 5.3816e-003,1
 402.86899, 93.51333, 5.3827e-003,1
 402.94000, 93.53500, 5.3837e-003,1
 403.01401, 93.55667, 5.3848e-003,1
 403.08600, 93.57833, 5.3862e-003,1
 403.16501, 93.60000, 5.3873e-003,1
 403.23700, 93.62167, 5.3884e-003,1
 403.31100, 93.64333, 5.3895e-003,1
 403.38800, 93.66500, 5.3907e-003,1
 403.45901, 93.68667, 5.3917e-003,1
 403.53500, 93.70833, 5.3930e-003,1
 403.60300, 93.73000, 5.3940e-003,1
 403.67801, 93.75167, 5.3953e-003,1
 403.75699, 93.77333, 5.3965e-003,1
 403.83099, 93.79500, 5.3974e-003,1
 403.90302, 93.81667, 5.3987e-003,1
 403.97699, 93.83833, 5.3998e-003,1
 404.05399, 93.86000, 5.4011e-003,1
 404.12601, 93.88167, 5.4022e-003,1
 404.20001, 93.90333, 5.4034e-003,1
 404.27399, 93.92500, 5.4043e-003,1
 404.35400, 93.94667, 5.4053e-003,1
 404.42499, 93.96833, 5.4069e-003,1
 404.49899, 93.99000, 5.4078e-003,1
 404.58200, 94.01167, 5.4092e-003,1
 404.64899, 94.03333, 5.4102e-003,1
 404.72299, 94.05500, 5.4112e-003,1
 404.80099, 94.07667, 5.4125e-003,1
 404.87299, 94.09833, 5.4137e-003,1
 404.94901, 94.12000, 5.4148e-003,1
 405.01801, 94.14167, 5.4160e-003,1
 405.09799, 94.16333, 5.4173e-003,1
 405.17099, 94.18500, 5.4181e-003,1
 405.24500, 94.20667, 5.4194e-003,1
 405.31699, 94.22833, 5.4205e-003,1
 405.39001, 94.25000, 5.4217e-003,1
 405.46701, 94.27167, 5.4227e-003,1
 405.53799, 94.29333, 5.4243e-003,1
 405.61099, 94.31500, 5.4253e-003,1
 405.68701, 94.33667, 5.4265e-003,1
 405.76001, 94.35833, 5.4275e-003,1
 405.83801, 94.38000, 5.4287e-003,1
 405.91400, 94.40167, 5.4294e-003,1
 405.99399, 94.42333, 5.4308e-003,1
 406.06100, 94.44500, 5.4320e-003,1
 406.13599, 94.46667, 5.4331e-003,1
 406.20901, 94.48833, 5.4345e-003,1
 406.28400, 94.51000, 5.4354e-003,1
 406.35699, 94.53167, 5.4367e-003,1
 406.43100, 94.55333, 5.4378e-003,1
 406.50500, 94.57500, 5.4390e-003,1
 406.57999, 94.59667, 5.4400e-003,1
 406.65701, 94.61833, 5.4410e-003,1
 406.72501, 94.64000, 5.4423e-003,1
 406.80301, 94.66167, 5.4436e-003,1
 406.87701, 94.68333, 5.4447e-003,1
 406.95700, 94.70500, 5.4456e-003,1
 407.03000, 94.72667, 5.4472e-003,1
 407.10501, 94.74833, 5.4483e-003,1
 407.17899, 94.77000, 5.4493e-003,1
 407.25800, 94.79167, 5.4503e-003,1
 407.32599, 94.81333, 5.4515e-003,1
 407.40201, 94.83500, 5.4527e-003,1
 407.47198, 94.85667, 5.4538e-003,1
 407.54599, 94.87833, 5.4549e-003,1
 407.61600, 94.90000, 5.4559e-003,1
 407.69199, 94.92167, 5.4572e-003,1
 407.76501, 94.94333, 5.4580e-003,1
 407.84299, 94.96500, 5.4594e-003,1
 407.91400, 94.98667, 5.4607e-003,1
 407.98700, 95.00833, 5.4619e-003,1
 408.05801, 95.03000, 5.4629e-003,1
 408.13199, 95.05167, 5.4639e-003,1
 408.20801, 95.07333, 5.4650e-003,1
 408.27899, 95.09500, 5.4662e-003,1
 408.35599, 95.11667, 5.4672e-003,1
 408.42700, 95.13833, 5.4685e-003,1
 408.50299, 95.16000, 5.4696e-003,1
 408.57501, 95.18167, 5.4708e-003,1
 408.64899, 95.20333, 5.4718e-003,1
 408.72501, 95.22500, 5.4729e-003,1
 408.80200, 95.24667, 5.4740e-003,1
 408.87299, 95.26833, 5.4753e-003,1
 408.94501, 95.29000, 5.4765e-003,1
 409.02100, 95.31167, 5.4776e-003,1
 409.09601, 95.33333, 5.4785e-003,1
 409.17200, 95.35500, 5.4799e-003,1
 409.24701, 95.37667, 5.4809e-003,1
 409.31500, 95.39833, 5.4819e-003,1
 409.39401, 95.42000, 5.4832e-003,1
 409.46500, 95.44167, 5.4845e-003,1
 409.53601, 95.46333, 5.4859e-003,1
 409.61200, 95.48500, 5.4870e-003,1
 409.68900, 95.50667, 5.4883e-003,1
 409.75800, 95.52833, 5.4889e-003,1
 409.83899, 95.55000, 5.4903e-003,1
 409.90701, 95.57167, 5.4912e-003,1
 409.97699, 95.59333, 5.4922e-003,1
 410.04999, 95.61500, 5.4937e-003,1
 410.12701, 95.63667, 5.4946e-003,1
 410.19901, 95.65833, 5.4955e-003,1
 410.27600, 95.68000, 5.4965e-003,1
 410.35199, 95.70167, 5.4983e-003,1
 410.42099, 95.72333, 5.4993e-003,1
 410.49701, 95.74500, 5.5002e-003,1
 410.57101, 95.76667, 5.5016e-003,1
 410.64301, 95.78833, 5.5027e-003,1
 410.71600, 95.81000, 5.5039e-003,1
 410.79099, 95.83167, 5.5049e-003,1
 410.86700, 95.85333, 5.5060e-003,1
 410.93900, 95.87500, 5.5071e-003,1
 411.01401, 95.89667, 5.5083e-003,1
 411.08801, 95.91833, 5.5091e-003,1
 411.16101, 95.94000, 5.5102e-003,1
 411.23499, 95.96167, 5.5114e-003,1
 411.30801, 95.98333, 5.5127e-003,1
 411.37900, 96.00500, 5.5138e-003,1
 411.45300, 96.02667, 5.5152e-003,1
 411.52899, 96.04833, 5.5165e-003,1
 411.60400, 96.07000, 5.5175e-003,1
 411.67401, 96.09167, 5.5186e-003,1
 411.75400, 96.11333, 5.5198e-003,1
 411.82501, 96.13500, 5.5210e-003,1
 411.89700, 96.15667, 5.5219e-003,1
 411.97198, 96.17833, 5.5231e-003,1
 412.04401, 96.20000, 5.5239e-003,1
 412.12201, 96.22167, 5.5253e-003,1
 412.19101, 96.24333, 5.5266e-003,1
 412.26300, 96.26500, 5.5276e-003,1
 412.33801, 96.28667, 5.5290e-003,1
 412.41400, 96.30833, 5.5301e-003,1
 412.48801, 96.33000, 5.5312e-003,1
 412.56000, 96.35167, 5.5322e-003,1
 412.63800, 96.37333, 5.5334e-003,1
 412.70999, 96.39500, 5.5348e-003,1
 412.78400, 96.41667, 5.5354e-003,1
 412.85999, 96.43833, 5.5364e-003,1
 412.93201, 96.46000, 5.5381e-003,1
 413.00400, 96.48167, 5.5391e-003,1
 413.07300, 96.50333, 5.5400e-003,1
 413.15302, 96.52500, 5.5411e-003,1
 413.22699, 96.54667, 5.5423e-003,1
 413.29599, 96.56833, 5.5435e-003,1
 413.36899, 96.59000, 5.5449e-003,1
 413.44400, 96.61167, 5.5457e-003,1
 413.51901, 96.63333, 5.5469e-003,1
 413.58801, 96.65500, 5.5478e-003,1
 413.66400, 96.67667, 5.5492e-003,1
 413.73901, 96.69833, 5.5505e-003,1
 413.81601, 96.72000, 5.5514e-003,1
 413.88599, 96.74167, 5.5525e-003,1
 413.96100, 96.76333, 5.5539e-003,1
 414.03699, 96.78500, 5.5553e-003,1
 414.10999, 96.80667, 5.5564e-003,1
 414.17999, 96.82833, 5.5573e-003,1
 414.26001, 96.85000, 5.5585e-003,1
 414.32999, 96.87167, 5.5594e-003,1
 414.40302, 96.89333, 5.5609e-003,1
 414.47400, 96.91500, 5.5617e-003,1
 414.54800, 96.93667, 5.5630e-003,1
 414.62299, 96.95833, 5.5643e-003,1
 414.69400, 96.98000, 5.5654e-003,1
 414.76801, 97.00167, 5.5664e-003,1
 414.84100, 97.02333, 5.5675e-003,1
 414.91501, 97.04500, 5.5685e-003,1
 414.98801, 97.06667, 5.5702e-003,1
 415.06400, 97.08833, 5.5711e-003,1
 415.13501, 97.11000, 5.5718e-003,1
 415.21100, 97.13167, 5.5732e-003,1
 415.28101, 97.15333, 5.5742e-003,1
 415.35300, 97.17500, 5.5755e-003,1
 415.43100, 97.19667, 5.5768e-003,1
 415.50400, 97.21833, 5.5779e-003,1
 415.57800, 97.24000, 5.5787e-003,1
 415.65201, 97.26167, 5.5800e-003,1
 415.72699, 97.28333, 5.5811e-003,1
 415.79901, 97.30500, 5.5822e-003,1
 415.87799, 97.32667, 5.5835e-003,1
 415.95001, 97.34833, 5.5847e-003,1
 416.01901, 97.37000, 5.5857e-003,1
 416.08899, 97.39167, 5.5866e-003,1
 416.16599, 97.41333, 5.5881e-003,1
 416.23999, 97.43500, 5.5890e-003,1
 416.31201, 97.45667, 5.5901e-003,1
 416.38901, 97.47833, 5.5911e-003,1
 416.45599, 97.50000, 5.5924e-003,1
 416.53299, 97.52167, 5.5937e-003,1
 416.60999, 97.54333, 5.5946e-003,1
 416.67899, 97.56500, 5.5957e-003,1
 416.74500, 97.58667, 5.5970e-003,1
 416.82199, 97.60833, 5.5980e-003,1
 416.89899, 97.63000, 5.5991e-003,1
 416.97000, 97.65167, 5.6005e-003,1
 417.04401, 97.67333, 5.6016e-003,1
 417.12399, 97.69500, 5.6027e-003,1
 417.19501, 97.71667, 5.6040e-003,1
 417.26999, 97.73833, 5.6050e-003,1
 417.34299, 97.76000, 5.6059e-003,1
 417.40302, 97.78167, 5.6067e-003,1
 417.48099, 97.80333, 5.6084e-003,1
 417.55200, 97.82500, 5.6093e-003,1
 417.62299, 97.84667, 5.6110e-003,1
 417.69699, 97.86833, 5.6120e-003,1
 417.76901, 97.89000, 5.6128e-003,1
 417.84601, 97.91167, 5.6138e-003,1
 417.91800, 97.93333, 5.6148e-003,1
 417.99301, 97.95500, 5.6165e-003,1
 418.06500, 97.97667, 5.6174e-003,1
 418.14001, 97.99833, 5.6186e-003,1
 418.20901, 98.02000, 5.6199e-003,1
 418.28400, 98.04167, 5.6209e-003,1
 418.36200, 98.06333, 5.6218e-003,1
 418.42499, 98.08500, 5.6231e-003,1
 418.50299, 98.10667, 5.6242e-003,1
 418.57800, 98.12833, 5.6250e-003,1
 418.64999, 98.15000, 5.6264e-003,1
 418.72800, 98.17167, 5.6277e-003,1
 418.79599, 98.19333, 5.6289e-003,1
 418.87399, 98.21500, 5.6298e-003,1
 418.94299, 98.23667, 5.6308e-003,1
 419.02701, 98.25833, 5.6323e-003,1
 419.09601, 98.28000, 5.6333e-003,1
 419.17099, 98.30167, 5.6343e-003,1
 419.23999, 98.32333, 5.6352e-003,1
 419.31601, 98.34500, 5.6365e-003,1
 419.39401, 98.36667, 5.6376e-003,1
 419.47000, 98.38833, 5.6388e-003,1
 419.53900, 98.41000, 5.6400e-003,1
 419.60699, 98.43167, 5.6411e-003,1
 419.67700, 98.45333, 5.6423e-003,1
 419.75101, 98.47500, 5.6436e-003,1
 419.81299, 98.49667, 5.6445e-003,1
 419.89001, 98.51833, 5.6459e-003,1
 419.96600, 98.54000, 5.6467e-003,1
 420.03699, 98.56167, 5.6475e-003,1
 420.11099, 98.58333, 5.6488e-003,1
 420.18799, 98.60500, 5.6503e-003,1
 420.26001, 98.62667, 5.6515e-003,1
 420.33600, 98.64833, 5.6525e-003,1
 420.41000, 98.67000, 5.6535e-003,1
 420.48401, 98.69167, 5.6545e-003,1
 420.55801, 98.71333, 5.6556e-003,1
 420.63000, 98.73500, 5.6566e-003,1
 420.70901, 98.75667, 5.6579e-003,1
 420.77701, 98.77833, 5.6590e-003,1
 420.84799, 98.80000, 5.6601e-003,1
 420.92200, 98.82167, 5.6614e-003,1
 420.99600, 98.84333, 5.6626e-003,1
 421.06601, 98.86500, 5.6634e-003,1
 421.13300, 98.88667, 5.6644e-003,1
 421.20700, 98.90833, 5.6662e-003,1
 421.28201, 98.93000, 5.6674e-003,1
 421.35901, 98.95167, 5.6682e-003,1
 421.43500, 98.97333, 5.6692e-003,1
 421.50101, 98.99500, 5.6701e-003,1
 421.57700, 99.01667, 5.6712e-003,1
 421.64801, 99.03833, 5.6727e-003,1
 421.71899, 99.06000, 5.6735e-003,1
 421.79300, 99.08167, 5.6749e-003,1
 421.86899, 99.10333, 5.6762e-003,1
 421.94199, 99.12500, 5.6771e-003,1
 422.01300, 99.14667, 5.6783e-003,1
 422.08701, 99.16833, 5.6791e-003,1
 422.16101, 99.19000, 5.6805e-003,1
 422.23300, 99.21167, 5.6814e-003,1
 422.30499, 99.23333, 5.6826e-003,1
 422.37900, 99.25500, 5.6840e-003,1
 422.45300, 99.27667, 5.6848e-003,1
 422.52499, 99.29833, 5.6862e-003,1
 422.59601, 99.32000, 5.6873e-003,1
 422.67099, 99.34167, 5.6882e-003,1
 422.73801, 99.36333, 5.6896e-003,1
 422.81601, 99.38500, 5.6906e-003,1
 422.88599, 99.40667, 5.6918e-003,1
 422.96500, 99.42833, 5.6927e-003,1
 423.03400, 99.45000, 5.6938e-003,1
 423.10599, 99.47167, 5.6950e-003,1
 423.19000, 99.49333, 5.6961e-003,1
 423.26599, 99.51500, 5.6976e-003,1
 423.33099, 99.53667, 5.6986e-003,1
 423.40900, 99.55833, 5.6998e-003,1
 423.47800, 99.58000, 5.7007e-003,1
 423.54999, 99.60167, 5.7022e-003,1
 423.62201, 99.62333, 5.7034e-003,1
 423.69501, 99.64500, 5.7044e-003,1
 423.77399, 99.66667, 5.7054e-003,1
 423.84201, 99.68833, 5.7064e-003,1
 423.91599, 99.71000, 5.7072e-003,1
 423.98700, 99.73167, 5.7088e-003,1
 424.06500, 99.75333, 5.7101e-003,1
 424.13699, 99.77500, 5.7110e-003,1
 424.21201, 99.79667, 5.7124e-003,1
 424.28101, 99.81833, 5.7133e-003,1
 424.35199, 99.84000, 5.7140e-003,1
 424.42899, 99.86167, 5.7153e-003,1
 424.50201, 99.88333, 5.7164e-003,1
 424.57501, 99.90500, 5.7177e-003,1
 424.64801, 99.92667, 5.7188e-003,1
 424.71799, 99.94833, 5.7198e-003,1
 424.79199, 99.97000, 5.7213e-003,1
 424.86700, 99.99167, 5.7223e-003,1
 424.93500,100.01333, 5.7233e-003,1
 425.00800,100.03500, 5.7244e-003,1
 425.07999,100.05667, 5.7259e-003,1
 425.15302,100.07833, 5.7270e-003,1
 425.22800,100.10000, 5.7282e-003,1
 425.29800,100.12167, 5.7287e-003,1
 425.36700,100.14333, 5.7297e-003,1
 425.44199,100.16500, 5.7310e-003,1
 425.51599,100.18667, 5.7323e-003,1
 425.59100,100.20833, 5.7332e-003,1
 425.66101,100.23000, 5.7344e-003,1
 425.73401,100.25167, 5.7355e-003,1
 425.80701,100.27333, 5.7370e-003,1
 425.87601,100.29500, 5.7377e-003,1
 425.95200,100.31667, 5.7391e-003,1
 426.02399,100.33833, 5.7400e-003,1
 426.09900,100.36000, 5.7413e-003,1
 426.16501,100.38167, 5.7421e-003,1
 426.23599,100.40333, 5.7430e-003,1
 426.30701,100.42500, 5.7441e-003,1
 426.38300,100.44667, 5.7454e-003,1
 426.45499,100.46833, 5.7468e-003,1
 426.52301,100.49000, 5.7480e-003,1
 426.59900,100.51167, 5.7490e-003,1
 426.67099,100.53333, 5.7501e-003,1
 426.74701,100.55500, 5.7511e-003,1
 426.81699,100.57667, 5.7524e-003,1
 426.88800,100.59833, 5.7536e-003,1
 426.96201,100.62000, 5.7548e-003,1
 427.03000,100.64167, 5.7557e-003,1
 427.10699,100.66333, 5.7568e-003,1
 427.17499,100.68500, 5.7580e-003,1
 427.24899,100.70667, 5.7589e-003,1
 427.32700,100.72833, 5.7602e-003,1
 427.39700,100.75000, 5.7612e-003,1
 427.47000,100.77167, 5.7625e-003,1
 427.53601,100.79333, 5.7639e-003,1
 427.61499,100.81500, 5.7648e-003,1
 427.68399,100.83667, 5.7656e-003,1
 427.75299,100.85833, 5.7670e-003,1
 427.82800,100.88000, 5.7681e-003,1
 427.90701,100.90167, 5.7693e-003,1
 427.97501,100.92333, 5.7704e-003,1
 428.04401,100.94500, 5.7714e-003,1
 428.12399,100.96667, 5.7724e-003,1
 428.19199,100.98833, 5.7735e-003,1
 428.26801,101.01000, 5.7751e-003,1
 428.33801,101.03167, 5.7760e-003,1
 428.41000,101.05333, 5.7773e-003,1
 428.48401,101.07500, 5.7784e-003,1
 428.55600,101.09667, 5.7794e-003,1
 428.63300,101.11833, 5.7805e-003,1
 428.70200,101.14000, 5.7815e-003,1
 428.77499,101.16167, 5.7827e-003,1
 428.85001,101.18333, 5.7841e-003,1
 428.91699,101.20500, 5.7849e-003,1
 428.99100,101.22667, 5.7860e-003,1
 429.06400,101.24833, 5.7870e-003,1
 429.13300,101.27000, 5.7881e-003,1
 429.20700,101.29167, 5.7894e-003,1
 429.28400,101.31333, 5.7905e-003,1
 429.35501,101.33500, 5.7913e-003,1
 429.42499,101.35667, 5.7927e-003,1
 429.49701,101.37833, 5.7939e-003,1
 429.57300,101.40000, 5.7950e-003,1
 429.64401,101.42167, 5.7960e-003,1
 429.71500,101.44333, 5.7974e-003,1
 429.79001,101.46500, 5.7983e-003,1
 429.85901,101.48667, 5.7995e-003,1
 429.93100,101.50833, 5.8006e-003,1
 430.00601,101.53000, 5.8016e-003,1
 430.07501,101.55167, 5.8027e-003,1
 430.14700,101.57333, 5.8038e-003,1
 430.21701,101.59500, 5.8050e-003,1
 430.28601,101.61667, 5.8061e-003,1
 430.35901,101.63833, 5.8072e-003,1
 430.42899,101.66000, 5.8086e-003,1
 430.50299,101.68167, 5.8094e-003,1
 430.57800,101.70333, 5.8109e-003,1
 430.64801,101.72500, 5.8118e-003,1
 430.71799,101.74667, 5.8129e-003,1
 430.79599,101.76833, 5.8139e-003,1
 430.86700,101.79000, 5.8151e-003,1
 430.93600,101.81167, 5.8161e-003,1
 431.00601,101.83333, 5.8172e-003,1
 431.08099,101.85500, 5.8184e-003,1
 431.15201,101.87667, 5.8195e-003,1
 431.22400,101.89833, 5.8206e-003,1
 431.29599,101.92000, 5.8215e-003,1
 431.37201,101.94167, 5.8228e-003,1
 431.44199,101.96333, 5.8240e-003,1
 431.51700,101.98500, 5.8248e-003,1
 431.58701,102.00667, 5.8263e-003,1
 431.65701,102.02833, 5.8274e-003,1
 431.72501,102.05000, 5.8284e-003,1
 431.79901,102.07167, 5.8293e-003,1
 431.86801,102.09333, 5.8302e-003,1
 431.94199,102.11500, 5.8319e-003,1
 432.01300,102.13667, 5.8328e-003,1
 432.09000,102.15833, 5.8338e-003,1
 432.15302,102.18000, 5.8347e-003,1
 432.22800,102.20167, 5.8361e-003,1
 432.30701,102.22333, 5.8373e-003,1
 432.37100,102.24500, 5.8383e-003,1
 432.44400,102.26667, 5.8394e-003,1
 432.51700,102.28833, 5.8406e-003,1
 432.59000,102.31000, 5.8415e-003,1
 432.66000,102.33167, 5.8427e-003,1
 432.73499,102.35333, 5.8439e-003,1
 432.80301,102.37500, 5.8448e-003,1
 432.87000,102.39667, 5.8463e-003,1
 432.94501,102.41833, 5.8473e-003,1
 433.02399,102.44000, 5.8481e-003,1
 433.09500,102.46167, 5.8494e-003,1
 433.16400,102.48333, 5.8501e-003,1
 433.23599,102.50500, 5.8519e-003,1
 433.30701,102.52667, 5.8529e-003,1
 433.37900,102.54833, 5.8537e-003,1
 433.45200,102.57000, 5.8548e-003,1
 433.51901,102.59167, 5.8557e-003,1
 433.59100,102.61333, 5.8572e-003,1
 433.66199,102.63500, 5.8583e-003,1
 433.73801,102.65667, 5.8594e-003,1
 433.81400,102.67833, 5.8607e-003,1
 433.87900,102.70000, 5.8614e-003,1
 433.95300,102.72167, 5.8629e-003,1
 434.01501,102.74333, 5.8638e-003,1
 434.08499,102.76500, 5.8649e-003,1
 434.15900,102.78667, 5.8661e-003,1
 434.23499,102.80833, 5.8671e-003,1
 434.30801,102.83000, 5.8686e-003,1
 434.37701,102.85167, 5.8694e-003,1
 434.45001,102.87333, 5.8705e-003,1
 434.52399,102.89500, 5.8718e-003,1
 434.59100,102.91667, 5.8726e-003,1
 434.67001,102.93833, 5.8740e-003,1
 434.73801,102.96000, 5.8748e-003,1
 434.81400,102.98167, 5.8763e-003,1
 434.88199,103.00333, 5.8772e-003,1
 434.95499,103.02500, 5.8783e-003,1
 435.02499,103.04667, 5.8792e-003,1
 435.09799,103.06833, 5.8805e-003,1
 435.16501,103.09000, 5.8817e-003,1
 435.24701,103.11167, 5.8827e-003,1
 435.31900,103.13333, 5.8842e-003,1
 435.38901,103.15500, 5.8850e-003,1
 435.46100,103.17667, 5.8862e-003,1
 435.53400,103.19833, 5.8873e-003,1
 435.60599,103.22000, 5.8882e-003,1
 435.67899,103.24167, 5.8897e-003,1
 435.74701,103.26333, 5.8908e-003,1
 435.81799,103.28500, 5.8918e-003,1
 435.88800,103.30667, 5.8929e-003,1
 435.96201,103.32833, 5.8940e-003,1
 436.03000,103.35000, 5.8954e-003,1
 436.10501,103.37167, 5.8962e-003,1
 436.17499,103.39333, 5.8975e-003,1
 436.25201,103.41500, 5.8985e-003,1
 436.31900,103.43667, 5.8994e-003,1
 436.39499,103.45833, 5.9004e-003,1
 436.46301,103.48000, 5.9020e-003,1
 436.53601,103.50167, 5.9030e-003,1
 436.61099,103.52333, 5.9039e-003,1
 436.67801,103.54500, 5.9052e-003,1
 436.75500,103.56667, 5.9063e-003,1
 436.82700,103.58833, 5.9073e-003,1
 436.90201,103.61000, 5.9086e-003,1
 436.96799,103.63167, 5.9095e-003,1
 437.03900,103.65333, 5.9105e-003,1
 437.11200,103.67500, 5.9117e-003,1
 437.18399,103.69667, 5.9131e-003,1
 437.25601,103.71833, 5.9140e-003,1
 437.32800,103.74000, 5.9151e-003,1
 437.40100,103.76167, 5.9161e-003,1
 437.47198,103.78333, 5.9175e-003,1
 437.53799,103.80500, 5.9183e-003,1
 437.61700,103.82667, 5.9199e-003,1
 437.68301,103.84833, 5.9206e-003,1
 437.75400,103.87000, 5.9218e-003,1
 437.82700,103.89167, 5.9226e-003,1
 437.89899,103.91333, 5.9237e-003,1
 437.97101,103.93500, 5.9250e-003,1
 438.04300,103.95667, 5.9262e-003,1
 438.11499,103.97833, 5.9272e-003,1
 438.18100,104.00000, 5.9281e-003,1
 438.25299,104.02167, 5.9291e-003,1
 438.32501,104.04333, 5.9309e-003,1
 438.39700,104.06500, 5.9319e-003,1
 438.46899,104.08667, 5.9328e-003,1
 438.54001,104.10833, 5.9339e-003,1
 438.61499,104.13000, 5.9353e-003,1
 438.68600,104.15167, 5.9363e-003,1
 438.75601,104.17333, 5.9372e-003,1
 438.83099,104.19500, 5.9386e-003,1
 438.89899,104.21667, 5.9395e-003,1
 438.96899,104.23833, 5.9408e-003,1
 439.04199,104.26000, 5.9417e-003,1
 439.11499,104.28167, 5.9425e-003,1
 439.18600,104.30333, 5.9437e-003,1
 439.25900,104.32500, 5.9452e-003,1
 439.32501,104.34667, 5.9463e-003,1
 439.39899,104.36833, 5.9475e-003,1
 439.47198,104.39000, 5.9483e-003,1
 439.54099,104.41167, 5.9494e-003,1
 439.61301,104.43333, 5.9505e-003,1
 439.68500,104.45500, 5.9518e-003,1
 439.76199,104.47667, 5.9527e-003,1
 439.82999,104.49833, 5.9538e-003,1
 439.89899,104.52000, 5.9548e-003,1
 439.96701,104.54167, 5.9563e-003,1
 440.04401,104.56333, 5.9576e-003,1
 440.11099,104.58500, 5.9587e-003,1
 440.18399,104.60667, 5.9594e-003,1
 440.25800,104.62833, 5.9607e-003,1
 440.33200,104.65000, 5.9619e-003,1
