#EXPORTTYPE:           ,DATA ALL                                                             
#FILE:                 ,bytownCrun1.ngb-sle                                                  
#FORMAT:               ,NETZSCH5                                                             
#FTYPE:                ,ANSI                                                                 
#IDENTITY:             ,bytwonite C                                                          
#DECIMAL:              ,POINT                                                                
#SEPARATOR:            ,COMMA                                                                
#MTYPE:                ,DIL                                                                  
#INSTRUMENT:           ,NETZSCH DIL 402C                                                     
#PROJECT:              ,feldspar                                                             
#DATE/TIME:            ,9/11/2019 9:46:40 AM (UTC-5)                                         
#CORR. FILE:           ,                                                                     
#TEMPCAL:              ,TCALZERO.TMX                                                         
#LABORATORY:           ,Mineral Physics                                                      
#OPERATOR:             ,PAG                                                                  
#REMARK:               ,bare, norm start, for bytown and rocks bytownite fat rect x-section  
#SAMPLE:               ,fmb-C                                                                
#SAMPLE LENGTH /mm:    ,14.583                                                               
#MATERIAL:             ,sapphire stnd                                                        
#MEASMODE:             ,Standard Expansion                                                   
#PURGE GAS 1:          ,ARGON                                                                
#FLOW RATE 1 /(ml/min):,75                                                                   
#M.RANGE /µm:          ,500                                                                  
#CORR. CODE:           ,010                                                                  
#RANGE:                ,20.0°C/3.0(K/min)/1206.0°C/25.0(K/min)/900.0°C/                      
#SEGMENT:              ,S1-2/2                                                               
#SEG. 1:               ,20.0°C/3.0(K/min)/1206.0°C                                           
#SEG. 2:               ,1206.0°C/25.0(K/min)/900.0°C                                         

##Temp./°C,Time/min,dL/Lo,Segment
  21.53000,  0.00000, 1.5187e-005,1
  21.53600,  0.02167, 1.5256e-005,1
  21.53600,  0.04333, 1.5093e-005,1
  21.54000,  0.06500, 1.5473e-005,1
  21.54200,  0.08667, 1.5453e-005,1
  21.54500,  0.10833, 1.5868e-005,1
  21.54800,  0.13000, 1.5898e-005,1
  21.54700,  0.15167, 1.5754e-005,1
  21.55800,  0.17333, 1.5987e-005,1
  21.55600,  0.19500, 1.6024e-005,1
  21.55600,  0.21667, 1.6187e-005,1
  21.55900,  0.23833, 1.6354e-005,1
  21.55600,  0.26000, 1.6238e-005,1
  21.56000,  0.28167, 1.6464e-005,1
  21.56300,  0.30333, 1.6426e-005,1
  21.55800,  0.32500, 1.6647e-005,1
  21.56000,  0.34667, 1.6567e-005,1
  21.56300,  0.36833, 1.6811e-005,1
  21.56900,  0.39000, 1.6597e-005,1
  21.57400,  0.41167, 1.6873e-005,1
  21.56600,  0.43333, 1.6816e-005,1
  21.57000,  0.45500, 1.6698e-005,1
  21.57200,  0.47667, 1.6918e-005,1
  21.57600,  0.49833, 1.6784e-005,1
  21.57500,  0.52000, 1.7060e-005,1
  21.57500,  0.54167, 1.7034e-005,1
  21.57600,  0.56333, 1.7067e-005,1
  21.57400,  0.58500, 1.6976e-005,1
  21.57300,  0.60667, 1.6917e-005,1
  21.57500,  0.62833, 1.7008e-005,1
  21.58200,  0.65000, 1.6956e-005,1
  21.57900,  0.67167, 1.7054e-005,1
  21.58100,  0.69333, 1.7026e-005,1
  21.58300,  0.71500, 1.6860e-005,1
  21.58400,  0.73667, 1.7141e-005,1
  21.58100,  0.75833, 1.7026e-005,1
  21.58100,  0.78000, 1.7111e-005,1
  21.58200,  0.80167, 1.7067e-005,1
  21.58100,  0.82333, 1.7128e-005,1
  21.58300,  0.84500, 1.6620e-005,1
  21.58300,  0.86667, 1.6886e-005,1
  21.58300,  0.88833, 1.6671e-005,1
  21.58200,  0.91000, 1.6810e-005,1
  21.58200,  0.93167, 1.6776e-005,1
  21.58100,  0.95333, 1.6880e-005,1
  21.58200,  0.97500, 1.6656e-005,1
  21.58100,  0.99667, 1.6906e-005,1
  21.58600,  1.01833, 1.6787e-005,1
  21.58200,  1.04000, 1.6810e-005,1
  21.58300,  1.06167, 1.6388e-005,1
  21.58600,  1.08333, 1.6650e-005,1
  21.58300,  1.10500, 1.6508e-005,1
  21.58700,  1.12667, 1.6494e-005,1
  21.58400,  1.14833, 1.6396e-005,1
  21.58600,  1.17000, 1.6298e-005,1
  21.58200,  1.19167, 1.6193e-005,1
  21.58200,  1.21333, 1.6253e-005,1
  21.58100,  1.23500, 1.5980e-005,1
  21.58200,  1.25667, 1.6004e-005,1
  21.58300,  1.27833, 1.6011e-005,1
  21.58300,  1.30000, 1.5994e-005,1
  21.58300,  1.32167, 1.6080e-005,1
  21.58300,  1.34333, 1.5951e-005,1
  21.58100,  1.36500, 1.5963e-005,1
  21.58300,  1.38667, 1.5806e-005,1
  21.57700,  1.40833, 1.5454e-005,1
  21.57600,  1.43000, 1.5430e-005,1
  21.57500,  1.45167, 1.5740e-005,1
  21.57900,  1.47333, 1.5400e-005,1
  21.58600,  1.49500, 1.5596e-005,1
  21.58200,  1.51667, 1.5173e-005,1
  21.58500,  1.53833, 1.5314e-005,1
  21.58200,  1.56000, 1.5250e-005,1
  21.58200,  1.58167, 1.5336e-005,1
  21.57900,  1.60333, 1.4997e-005,1
  21.57900,  1.62500, 1.4911e-005,1
  21.58500,  1.64667, 1.5091e-005,1
  21.57700,  1.66833, 1.5008e-005,1
  21.58700,  1.69000, 1.5054e-005,1
  21.58200,  1.71167, 1.4873e-005,1
  21.58300,  1.73333, 1.5051e-005,1
  21.58800,  1.75500, 1.4607e-005,1
  21.58700,  1.77667, 1.4720e-005,1
  21.58800,  1.79833, 1.4967e-005,1
  21.58600,  1.82000, 1.4550e-005,1
  21.58900,  1.84167, 1.4726e-005,1
  21.59300,  1.86333, 1.4583e-005,1
  21.58800,  1.88500, 1.4830e-005,1
  21.58800,  1.90667, 1.4393e-005,1
  21.58900,  1.92833, 1.4443e-005,1
  21.58200,  1.95000, 1.4316e-005,1
  21.59000,  1.97167, 1.4364e-005,1
  21.59100,  1.99333, 1.4251e-005,1
  21.59000,  2.01500, 1.4218e-005,1
  21.59200,  2.03667, 1.3958e-005,1
  21.59000,  2.05833, 1.3816e-005,1
  21.58900,  2.08000, 1.3791e-005,1
  21.59200,  2.10167, 1.3744e-005,1
  21.58800,  2.12333, 1.3793e-005,1
  21.58800,  2.14500, 1.3501e-005,1
  21.58500,  2.16667, 1.3651e-005,1
  21.58900,  2.18833, 1.3268e-005,1
  21.59400,  2.21000, 1.3578e-005,1
  21.58900,  2.23167, 1.3371e-005,1
  21.59200,  2.25333, 1.3530e-005,1
  21.58900,  2.27500, 1.3251e-005,1
  21.58800,  2.29667, 1.3287e-005,1
  21.59200,  2.31833, 1.3058e-005,1
  21.59300,  2.34000, 1.3040e-005,1
  21.59100,  2.36167, 1.2948e-005,1
  21.58600,  2.38333, 1.2895e-005,1
  21.59200,  2.40500, 1.2733e-005,1
  21.58800,  2.42667, 1.2661e-005,1
  21.58800,  2.44833, 1.2687e-005,1
  21.58900,  2.47000, 1.2634e-005,1
  21.58800,  2.49167, 1.2541e-005,1
  21.59100,  2.51333, 1.2760e-005,1
  21.59000,  2.53500, 1.2547e-005,1
  21.58800,  2.55667, 1.2421e-005,1
  21.58600,  2.57833, 1.2493e-005,1
  21.58800,  2.60000, 1.2507e-005,1
  21.59600,  2.62167, 1.2290e-005,1
  21.59300,  2.64333, 1.2320e-005,1
  21.59000,  2.66500, 1.2281e-005,1
  21.59000,  2.68667, 1.2015e-005,1
  21.59400,  2.70833, 1.2113e-005,1
  21.58700,  2.73000, 1.1857e-005,1
  21.58900,  2.75167, 1.1743e-005,1
  21.59400,  2.77333, 1.1933e-005,1
  21.59600,  2.79500, 1.1673e-005,1
  21.59100,  2.81667, 1.1937e-005,1
  21.59700,  2.83833, 1.1697e-005,1
  21.59500,  2.86000, 1.1563e-005,1
  21.58900,  2.88167, 1.1494e-005,1
  21.59000,  2.90333, 1.1493e-005,1
  21.59600,  2.92500, 1.1493e-005,1
  21.59500,  2.94667, 1.1537e-005,1
  21.59500,  2.96833, 1.1185e-005,1
  21.59300,  2.99000, 1.1223e-005,1
  21.59900,  3.01167, 1.1103e-005,1
  21.59500,  3.03333, 1.1005e-005,1
  21.59500,  3.05500, 1.1134e-005,1
  21.59100,  3.07667, 1.1037e-005,1
  21.59300,  3.09833, 1.0914e-005,1
  21.59500,  3.12000, 1.0757e-005,1
  21.59500,  3.14167, 1.0705e-005,1
  21.59600,  3.16333, 1.0704e-005,1
  21.59900,  3.18500, 1.0477e-005,1
  21.59200,  3.20667, 1.0367e-005,1
  21.60100,  3.22833, 1.0405e-005,1
  21.60400,  3.25000, 1.0255e-005,1
  21.61200,  3.27167, 1.0210e-005,1
  21.60100,  3.29333, 1.0140e-005,1
  21.60300,  3.31500, 9.8540e-006,1
  21.60800,  3.33667, 1.0027e-005,1
  21.61400,  3.35833, 1.0010e-005,1
  21.61500,  3.38000, 9.7940e-006,1
  21.62000,  3.40167, 9.8812e-006,1
  21.63000,  3.42333, 9.7640e-006,1
  21.63200,  3.44500, 9.5126e-006,1
  21.63700,  3.46667, 9.3597e-006,1
  21.64000,  3.48833, 9.1840e-006,1
  21.65000,  3.51000, 9.2126e-006,1
  21.66100,  3.53167, 8.9655e-006,1
  21.66500,  3.55333, 8.8826e-006,1
  21.67000,  3.57500, 8.7555e-006,1
  21.67900,  3.59667, 8.6912e-006,1
  21.68000,  3.61833, 8.2440e-006,1
  21.69100,  3.64000, 8.2198e-006,1
  21.69700,  3.66167, 8.0055e-006,1
  21.71000,  3.68333, 7.7298e-006,1
  21.72200,  3.70500, 7.8755e-006,1
  21.72900,  3.72667, 7.7969e-006,1
  21.73800,  3.74833, 7.2012e-006,1
  21.74800,  3.77000, 7.0669e-006,1
  21.76300,  3.79167, 7.0198e-006,1
  21.77300,  3.81333, 6.7998e-006,1
  21.78100,  3.83500, 6.3684e-006,1
  21.80400,  3.85667, 6.4384e-006,1
  21.81500,  3.87833, 6.0627e-006,1
  21.82900,  3.90000, 5.8628e-006,1
  21.84900,  3.92167, 5.7828e-006,1
  21.86500,  3.94333, 5.4085e-006,1
  21.87600,  3.96500, 5.1357e-006,1
  21.90300,  3.98667, 4.8486e-006,1
  21.91700,  4.00833, 4.5800e-006,1
  21.93600,  4.03000, 4.4929e-006,1
  21.95300,  4.05167, 4.0915e-006,1
  21.97100,  4.07333, 3.9287e-006,1
  21.98800,  4.09500, 3.7159e-006,1
  22.01900,  4.11667, 3.3374e-006,1
  22.03500,  4.13833, 3.0488e-006,1
  22.06000,  4.16000, 2.6703e-006,1
  22.08000,  4.18167, 2.4189e-006,1
  22.10500,  4.20333, 2.2890e-006,1
  22.13000,  4.22500, 1.8933e-006,1
  22.15300,  4.24667, 1.3977e-006,1
  22.17700,  4.26833, 9.2632e-007,1
  22.20200,  4.29000, 5.9925e-007,1
  22.23100,  4.31167, 4.4649e-007,1
  22.25500,  4.33333, 9.4004e-009,1
  22.28900,  4.35500,-1.9334e-007,1
  22.31600,  4.37667,-7.8897e-007,1
  22.34400,  4.39833,-1.3174e-006,1
  22.37700,  4.42000,-1.3302e-006,1
  22.40200,  4.44167,-1.5115e-006,1
  22.44100,  4.46333,-2.0471e-006,1
  22.48200,  4.48500,-2.1741e-006,1
  22.51700,  4.50667,-2.6782e-006,1
  22.54200,  4.52833,-3.2795e-006,1
  22.58000,  4.55000,-3.4536e-006,1
  22.62100,  4.57167,-3.8292e-006,1
  22.65400,  4.59333,-4.2019e-006,1
  22.68400,  4.61500,-4.7332e-006,1
  22.73000,  4.63667,-5.1672e-006,1
  22.76900,  4.65833,-5.4799e-006,1
  22.80700,  4.68000,-5.7825e-006,1
  22.85400,  4.70167,-6.1237e-006,1
  22.90000,  4.72333,-6.5920e-006,1
  22.94800,  4.74500,-6.9003e-006,1
  22.98300,  4.76667,-7.6186e-006,1
  23.03100,  4.78833,-7.9183e-006,1
  23.07100,  4.81000,-8.3095e-006,1
  23.12300,  4.83167,-8.8120e-006,1
  23.17700,  4.85333,-9.1288e-006,1
  23.22500,  4.87500,-9.4456e-006,1
  23.26400,  4.89667,-1.0075e-005,1
  23.31500,  4.91833,-1.0611e-005,1
  23.36500,  4.94000,-1.0913e-005,1
  23.41800,  4.96167,-1.1091e-005,1
  23.47000,  4.98333,-1.1551e-005,1
  23.52400,  5.00500,-1.2356e-005,1
  23.57700,  5.02667,-1.2654e-005,1
  23.63400,  5.04833,-1.2889e-005,1
  23.69600,  5.07000,-1.3183e-005,1
  23.75600,  5.09167,-1.3860e-005,1
  23.81100,  5.11333,-1.4263e-005,1
  23.87100,  5.13500,-1.4666e-005,1
  23.93200,  5.15667,-1.4872e-005,1
  23.98400,  5.17833,-1.5529e-005,1
  24.05000,  5.20000,-1.5897e-005,1
  24.11000,  5.22167,-1.6170e-005,1
  24.17800,  5.24333,-1.6738e-005,1
  24.23400,  5.26500,-1.7169e-005,1
  24.30300,  5.28667,-1.7464e-005,1
  24.36800,  5.30833,-1.7933e-005,1
  24.42800,  5.33000,-1.8249e-005,1
  24.49600,  5.35167,-1.8620e-005,1
  24.56700,  5.37333,-1.9183e-005,1
  24.63800,  5.39500,-1.9481e-005,1
  24.70300,  5.41667,-2.0010e-005,1
  24.76600,  5.43833,-2.0236e-005,1
  24.83900,  5.46000,-2.1000e-005,1
  24.91700,  5.48167,-2.1024e-005,1
  24.98900,  5.50333,-2.1632e-005,1
  25.06600,  5.52500,-2.1946e-005,1
  25.13200,  5.54667,-2.2399e-005,1
  25.20500,  5.56833,-2.2623e-005,1
  25.27500,  5.59000,-2.3193e-005,1
  25.35100,  5.61167,-2.3497e-005,1
  25.42700,  5.63333,-2.4033e-005,1
  25.50600,  5.65500,-2.4333e-005,1
  25.58700,  5.67667,-2.4516e-005,1
  25.66500,  5.69833,-2.4960e-005,1
  25.74900,  5.72000,-2.5224e-005,1
  25.82000,  5.74167,-2.5976e-005,1
  25.90600,  5.76333,-2.6123e-005,1
  25.98600,  5.78500,-2.6707e-005,1
  26.06500,  5.80667,-2.6913e-005,1
  26.14500,  5.82833,-2.7205e-005,1
  26.23100,  5.85000,-2.7695e-005,1
  26.31300,  5.87167,-2.8093e-005,1
  26.39700,  5.89333,-2.8306e-005,1
  26.48300,  5.91500,-2.8778e-005,1
  26.57200,  5.93667,-2.8938e-005,1
  26.65400,  5.95833,-2.9319e-005,1
  26.73500,  5.98000,-2.9544e-005,1
  26.82100,  6.00167,-2.9896e-005,1
  26.91200,  6.02333,-3.0024e-005,1
  26.99400,  6.04500,-3.0276e-005,1
  27.08500,  6.06667,-3.0704e-005,1
  27.17300,  6.08833,-3.0931e-005,1
  27.26400,  6.11000,-3.1298e-005,1
  27.34700,  6.13167,-3.1423e-005,1
  27.43400,  6.15333,-3.1683e-005,1
  27.53000,  6.17500,-3.1714e-005,1
  27.61500,  6.19667,-3.2125e-005,1
  27.71500,  6.21833,-3.2368e-005,1
  27.79700,  6.24000,-3.2714e-005,1
  27.89100,  6.26167,-3.2846e-005,1
  27.99700,  6.28333,-3.2994e-005,1
  28.08200,  6.30500,-3.3259e-005,1
  28.18000,  6.32667,-3.3431e-005,1
  28.26800,  6.34833,-3.3768e-005,1
  28.36100,  6.37000,-3.3898e-005,1
  28.45700,  6.39167,-3.4315e-005,1
  28.55200,  6.41333,-3.4397e-005,1
  28.65000,  6.43500,-3.4336e-005,1
  28.74200,  6.45667,-3.4645e-005,1
  28.83900,  6.47833,-3.4798e-005,1
  28.93800,  6.50000,-3.4919e-005,1
  29.03300,  6.52167,-3.4854e-005,1
  29.12800,  6.54333,-3.5167e-005,1
  29.22700,  6.56500,-3.5031e-005,1
  29.32500,  6.58667,-3.5536e-005,1
  29.42500,  6.60833,-3.5418e-005,1
  29.52600,  6.63000,-3.5593e-005,1
  29.62400,  6.65167,-3.5730e-005,1
  29.72000,  6.67333,-3.5684e-005,1
  29.82100,  6.69500,-3.5627e-005,1
  29.91800,  6.71667,-3.5702e-005,1
  30.02000,  6.73833,-3.5836e-005,1
  30.11800,  6.76000,-3.5886e-005,1
  30.20700,  6.78167,-3.5822e-005,1
  30.30600,  6.80333,-3.6002e-005,1
  30.40600,  6.82500,-3.6030e-005,1
  30.50700,  6.84667,-3.6008e-005,1
  30.60400,  6.86833,-3.6142e-005,1
  30.71200,  6.89000,-3.6250e-005,1
  30.80900,  6.91167,-3.6187e-005,1
  30.90900,  6.93333,-3.6172e-005,1
  31.00900,  6.95500,-3.6276e-005,1
  31.11500,  6.97667,-3.5935e-005,1
  31.21400,  6.99833,-3.6064e-005,1
  31.31700,  7.02000,-3.5890e-005,1
  31.42100,  7.04167,-3.5965e-005,1
  31.52500,  7.06333,-3.5698e-005,1
  31.62400,  7.08500,-3.5595e-005,1
  31.73000,  7.10667,-3.5459e-005,1
  31.83600,  7.12833,-3.5358e-005,1
  31.93600,  7.15000,-3.5385e-005,1
  32.05100,  7.17167,-3.5141e-005,1
  32.14500,  7.19333,-3.5254e-005,1
  32.25200,  7.21500,-3.4999e-005,1
  32.35900,  7.23667,-3.4839e-005,1
  32.45800,  7.25833,-3.4710e-005,1
  32.56600,  7.28000,-3.4551e-005,1
  32.66300,  7.30167,-3.4505e-005,1
  32.77500,  7.32333,-3.4051e-005,1
  32.87700,  7.34500,-3.4046e-005,1
  32.99100,  7.36667,-3.4007e-005,1
  33.09100,  7.38833,-3.3785e-005,1
  33.20000,  7.41000,-3.3678e-005,1
  33.30300,  7.43167,-3.3417e-005,1
  33.39900,  7.45333,-3.3276e-005,1
  33.50900,  7.47500,-3.3290e-005,1
  33.60900,  7.49667,-3.2880e-005,1
  33.72100,  7.51833,-3.2717e-005,1
  33.84500,  7.54000,-3.2468e-005,1
  33.94800,  7.56167,-3.2498e-005,1
  34.05100,  7.58333,-3.2220e-005,1
  34.15200,  7.60500,-3.1948e-005,1
  34.25700,  7.62667,-3.1527e-005,1
  34.36500,  7.64833,-3.1436e-005,1
  34.46900,  7.67000,-3.1305e-005,1
  34.56900,  7.69167,-3.1039e-005,1
  34.67000,  7.71333,-3.0887e-005,1
  34.78000,  7.73500,-3.0550e-005,1
  34.89500,  7.75667,-3.0219e-005,1
  34.99100,  7.77833,-3.0068e-005,1
  35.09900,  7.80000,-2.9968e-005,1
  35.20900,  7.82167,-2.9331e-005,1
  35.31700,  7.84333,-2.9068e-005,1
  35.41600,  7.86500,-2.9058e-005,1
  35.52700,  7.88667,-2.8748e-005,1
  35.62800,  7.90833,-2.8201e-005,1
  35.73700,  7.93000,-2.7982e-005,1
  35.83700,  7.95167,-2.7836e-005,1
  35.94400,  7.97333,-2.7657e-005,1
  36.05000,  7.99500,-2.7468e-005,1
  36.15600,  8.01667,-2.6971e-005,1
  36.26400,  8.03833,-2.6690e-005,1
  36.36300,  8.06000,-2.6132e-005,1
  36.47800,  8.08167,-2.6058e-005,1
  36.58700,  8.10333,-2.5522e-005,1
  36.69200,  8.12500,-2.5185e-005,1
  36.79300,  8.14667,-2.5067e-005,1
  36.90000,  8.16833,-2.4716e-005,1
  36.99800,  8.19000,-2.4250e-005,1
  37.10300,  8.21167,-2.3957e-005,1
  37.21800,  8.23333,-2.3746e-005,1
  37.31800,  8.25500,-2.3205e-005,1
  37.43100,  8.27667,-2.2674e-005,1
  37.53300,  8.29833,-2.2351e-005,1
  37.64000,  8.32000,-2.1914e-005,1
  37.75100,  8.34167,-2.1612e-005,1
  37.85900,  8.36333,-2.1202e-005,1
  37.96000,  8.38500,-2.0817e-005,1
  38.06800,  8.40667,-2.0331e-005,1
  38.17700,  8.42833,-1.9922e-005,1
  38.28500,  8.45000,-1.9453e-005,1
  38.38500,  8.47167,-1.9186e-005,1
  38.48500,  8.49333,-1.8869e-005,1
  38.59700,  8.51500,-1.8276e-005,1
  38.70500,  8.53667,-1.7832e-005,1
  38.81100,  8.55833,-1.7248e-005,1
  38.92500,  8.58000,-1.7112e-005,1
  39.02200,  8.60167,-1.6601e-005,1
  39.13200,  8.62333,-1.6357e-005,1
  39.23500,  8.64500,-1.5700e-005,1
  39.34000,  8.66667,-1.5372e-005,1
  39.45000,  8.68833,-1.4845e-005,1
  39.56300,  8.71000,-1.4390e-005,1
  39.66800,  8.73167,-1.4010e-005,1
  39.76600,  8.75333,-1.3535e-005,1
  39.87300,  8.77500,-1.3175e-005,1
  39.98200,  8.79667,-1.2715e-005,1
  40.09100,  8.81833,-1.2289e-005,1
  40.20000,  8.84000,-1.1640e-005,1
  40.30200,  8.86167,-1.1239e-005,1
  40.41300,  8.88333,-1.0618e-005,1
  40.51800,  8.90500,-1.0230e-005,1
  40.62400,  8.92667,-9.9454e-006,1
  40.73100,  8.94833,-9.3795e-006,1
  40.84200,  8.97000,-8.7761e-006,1
  40.94700,  8.99167,-8.2160e-006,1
  41.05500,  9.01333,-7.8570e-006,1
  41.14900,  9.03500,-7.4619e-006,1
  41.27000,  9.05667,-6.8720e-006,1
  41.37000,  9.07833,-6.5450e-006,1
  41.47900,  9.10000,-6.0245e-006,1
  41.58400,  9.12167,-5.3270e-006,1
  41.68700,  9.14333,-5.0383e-006,1
  41.79600,  9.16500,-4.5348e-006,1
  41.90400,  9.18667,-3.9871e-006,1
  42.02100,  9.20833,-3.3316e-006,1
  42.11400,  9.23000,-2.9435e-006,1
  42.22100,  9.25167,-2.4801e-006,1
  42.33000,  9.27333,-1.8994e-006,1
  42.43900,  9.29500,-1.0357e-006,1
  42.53900,  9.31667,-8.0276e-007,1
  42.64700,  9.33833,-2.2063e-007,1
  42.75700,  9.36000, 3.1598e-007,1
  42.87400,  9.38167, 1.2974e-006,1
  42.97900,  9.40333, 1.4894e-006,1
  43.07400,  9.42500, 2.0893e-006,1
  43.18200,  9.44667, 2.6029e-006,1
  43.29400,  9.46833, 3.0770e-006,1
  43.40300,  9.49000, 3.7865e-006,1
  43.51000,  9.51167, 4.4559e-006,1
  43.62100,  9.53333, 5.2913e-006,1
  43.72700,  9.55500, 5.7221e-006,1
  43.82900,  9.57667, 6.2097e-006,1
  43.94100,  9.59833, 6.8467e-006,1
  44.04800,  9.62000, 7.4562e-006,1
  44.14100,  9.64167, 7.8875e-006,1
  44.25100,  9.66333, 8.6987e-006,1
  44.35800,  9.68500, 9.0597e-006,1
  44.46600,  9.70667, 9.8565e-006,1
  44.58500,  9.72833, 1.0518e-005,1
  44.69500,  9.75000, 1.1081e-005,1
  44.80200,  9.77167, 1.1862e-005,1
  44.91200,  9.79333, 1.2253e-005,1
  45.01900,  9.81500, 1.2940e-005,1
  45.12500,  9.83667, 1.3740e-005,1
  45.23100,  9.85833, 1.4257e-005,1
  45.33300,  9.88000, 1.4950e-005,1
  45.43700,  9.90167, 1.5547e-005,1
  45.54700,  9.92333, 1.6238e-005,1
  45.65900,  9.94500, 1.6893e-005,1
  45.76400,  9.96667, 1.7445e-005,1
  45.87300,  9.98833, 1.8181e-005,1
  45.99100, 10.01000, 1.8973e-005,1
  46.10200, 10.03167, 1.9603e-005,1
  46.21600, 10.05333, 2.0152e-005,1
  46.32300, 10.07500, 2.0899e-005,1
  46.43100, 10.09667, 2.1353e-005,1
  46.54400, 10.11833, 2.2358e-005,1
  46.65600, 10.14000, 2.2704e-005,1
  46.76300, 10.16167, 2.3400e-005,1
  46.87500, 10.18333, 2.4277e-005,1
  46.98000, 10.20500, 2.4813e-005,1
  47.09900, 10.22667, 2.5424e-005,1
  47.20200, 10.24833, 2.6099e-005,1
  47.31600, 10.27000, 2.6922e-005,1
  47.42300, 10.29167, 2.7721e-005,1
  47.53200, 10.31333, 2.8020e-005,1
  47.64300, 10.33500, 2.8847e-005,1
  47.75100, 10.35667, 2.9670e-005,1
  47.86800, 10.37833, 3.0456e-005,1
  47.98100, 10.40000, 3.1126e-005,1
  48.08400, 10.42167, 3.1664e-005,1
  48.19400, 10.44333, 3.2348e-005,1
  48.31000, 10.46500, 3.3169e-005,1
  48.41800, 10.48667, 3.3949e-005,1
  48.53200, 10.50833, 3.4738e-005,1
  48.64400, 10.53000, 3.5556e-005,1
  48.76100, 10.55167, 3.6075e-005,1
  48.86000, 10.57333, 3.6919e-005,1
  48.98300, 10.59500, 3.7388e-005,1
  49.09100, 10.61667, 3.8108e-005,1
  49.19700, 10.63833, 3.8865e-005,1
  49.30300, 10.66000, 3.9434e-005,1
  49.41900, 10.68167, 4.0426e-005,1
  49.53000, 10.70333, 4.1040e-005,1
  49.64400, 10.72500, 4.1915e-005,1
  49.76100, 10.74667, 4.2589e-005,1
  49.86500, 10.76833, 4.3400e-005,1
  49.98100, 10.79000, 4.4041e-005,1
  50.08500, 10.81167, 4.4862e-005,1
  50.19800, 10.83333, 4.5515e-005,1
  50.32100, 10.85500, 4.6344e-005,1
  50.44400, 10.87667, 4.7224e-005,1
  50.55700, 10.89833, 4.7946e-005,1
  50.67400, 10.92000, 4.8569e-005,1
  50.78000, 10.94167, 4.9404e-005,1
  50.90100, 10.96333, 5.0115e-005,1
  51.01000, 10.98500, 5.1066e-005,1
  51.12100, 11.00667, 5.1654e-005,1
  51.23100, 11.02833, 5.2509e-005,1
  51.34500, 11.05000, 5.3350e-005,1
  51.45500, 11.07167, 5.4273e-005,1
  51.56600, 11.09333, 5.4887e-005,1
  51.68100, 11.11500, 5.5469e-005,1
  51.79900, 11.13667, 5.6528e-005,1
  51.90600, 11.15833, 5.7035e-005,1
  52.02000, 11.18000, 5.7756e-005,1
  52.14100, 11.20167, 5.8665e-005,1
  52.25600, 11.22333, 5.9308e-005,1
  52.36700, 11.24500, 5.9990e-005,1
  52.48300, 11.26667, 6.0794e-005,1
  52.59800, 11.28833, 6.1685e-005,1
  52.71000, 11.31000, 6.2478e-005,1
  52.82100, 11.33167, 6.3272e-005,1
  52.94000, 11.35333, 6.4260e-005,1
  53.03700, 11.37500, 6.4910e-005,1
  53.16700, 11.39667, 6.5910e-005,1
  53.27800, 11.41833, 6.6644e-005,1
  53.39700, 11.44000, 6.7392e-005,1
  53.51000, 11.46167, 6.8141e-005,1
  53.62200, 11.48333, 6.8959e-005,1
  53.74400, 11.50500, 6.9858e-005,1
  53.86400, 11.52667, 7.0734e-005,1
  53.97200, 11.54833, 7.1412e-005,1
  54.08700, 11.57000, 7.2123e-005,1
  54.20900, 11.59167, 7.3339e-005,1
  54.32700, 11.61333, 7.3841e-005,1
  54.43200, 11.63500, 7.4789e-005,1
  54.54900, 11.65667, 7.5318e-005,1
  54.66400, 11.67833, 7.6278e-005,1
  54.78300, 11.70000, 7.7224e-005,1
  54.89700, 11.72167, 7.8048e-005,1
  55.01000, 11.74333, 7.8685e-005,1
  55.12600, 11.76500, 7.9558e-005,1
  55.24300, 11.78667, 8.0412e-005,1
  55.35600, 11.80833, 8.1127e-005,1
  55.47400, 11.83000, 8.2040e-005,1
  55.59100, 11.85167, 8.2826e-005,1
  55.70700, 11.87333, 8.3733e-005,1
  55.81900, 11.89500, 8.4474e-005,1
  55.93700, 11.91667, 8.5225e-005,1
  56.05000, 11.93833, 8.6171e-005,1
  56.16700, 11.96000, 8.6965e-005,1
  56.28600, 11.98167, 8.8074e-005,1
  56.38600, 12.00333, 8.8635e-005,1
  56.50900, 12.02500, 8.9636e-005,1
  56.62600, 12.04667, 9.0550e-005,1
  56.74500, 12.06833, 9.1299e-005,1
  56.85900, 12.09000, 9.2193e-005,1
  56.97400, 12.11167, 9.3110e-005,1
  57.09500, 12.13333, 9.3831e-005,1
  57.20400, 12.15500, 9.4722e-005,1
  57.31900, 12.17667, 9.5657e-005,1
  57.43500, 12.19833, 9.6436e-005,1
  57.56200, 12.22000, 9.7414e-005,1
  57.66600, 12.24167, 9.8166e-005,1
  57.79200, 12.26333, 9.9241e-005,1
  57.90400, 12.28500, 1.0005e-004,1
  58.01600, 12.30667, 1.0090e-004,1
  58.13700, 12.32833, 1.0181e-004,1
  58.24800, 12.35000, 1.0263e-004,1
  58.36600, 12.37167, 1.0338e-004,1
  58.47500, 12.39333, 1.0428e-004,1
  58.58600, 12.41500, 1.0516e-004,1
  58.70700, 12.43667, 1.0604e-004,1
  58.81800, 12.45833, 1.0699e-004,1
